doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 2,Subset 0_centrality,Subset 1_centrality,Subset 2_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-9727a3d5675b4282a69617e678bf57fc,"GU RTL states that he will continue to give HD IL-2 to about 20% of his RCC patients.  He does this that if the ORR and OS of ipi+nivo in 1L RCC reported in 016 holds up in -214, that he would end up giving IL-2 less often.",2016-10-18 00:00:00,, OPDIVO,,0.165915,0.144378,0.151635,0,0,0,0,0,0,0
uuid-44ce2b4d82ae4b92bf74ada0a7878662,A speaker at the PR Hem Onc Convention highlight how duration of treatment was an important unknown and that none of the studies are designed to answer this question.  In particular it highlights how shorter treatment duration may justify potential use in adjuvant or neoadjuvant.,2016-10-18 00:00:00, Medical Education, OPDIVO,,0.167895,0.0880414,0.106164,0,0,0,0,0,0,0
uuid-03d07c9b7f1c43dab91f95c0794cf8ca,"Met with a national melanoma and genitourinary AI/TL post-ESMO, who provided the following unsolicited insights from the podium and in conversation.
?	He expressed that we shouldn't forget about IL2 in kidney Ca, because of the durable CR?s seen in select patients.
?	When he was asked whether tumor burden is associated with response, he responded that with IL2 there is some evidence for this hypothesis.
?	He reitereated that we don't know the significance of Biomarker testing PDL1 yet in melanoma and genitourinary cancers.",2016-10-18 00:00:00, Clinical Trial, OPDIVO,,-0.0372389,-0.0316481,-0.0249737,0,0,0,0,0,0,0
uuid-7d1aca6c4b72408fb1462d6cf75768ff,"Met with a national lung AI/TL post-ESMO, who provided the following unsolicited insights from the podium and in conversation.
?	PDL1 testing is imperfect, but it helps to find patients who may respond.  Even if there is no expression, it doesn't mean the patient won't respond.
?	She says there is a JCO publication looking at pneumonitis with pd1, pdl1, and ctla4 therapies, showing this adverse event is agnostic to the type of CA, but it may be more frequently observed with CTLA4 therapy.
?	She emphasized that in KN 024, a high number of patients were screened to winnow down to the randomized population, around 15%.
o	She expressed that even with crossover of ~40% in the KN study, the OS looks good.
?	In the context of CM 026 being negative, she stated and understood that the trial was conducted very differently from KN 024, in terms of the primary endpoint and PDL1 cutoffs.
o	There are still lots of questions still to resolve, and lots to chew on.
?	It?s too soon to make a judgment about 1L data, but chemo will still have a role in 1L.
?	In conversation, she stated:
o	She admitted she hasn't had time to delve into CM 026 data yet since she was on call during the ESMO weekend.
o	She agreed to a subsequent meeting to discuss more in depth.
o	She thinks that the CM 026 negative result may have to do with study design itself.  
o	This is not the final answer on this question as there is still lots to learn about 1L therapy.
o	She believes that the future may be combination therapy (IO or chemo).",2016-10-18 00:00:00, Clinical Trial; Competitor data, OPDIVO,,0.225221,0.0343354,0.0385054,0,0,0,0,0,0,0
uuid-ff6edcc3124440b3b2f808418d98da5d,"I'm not worried about 1st line single agent IO therapy, everybody knows the bang for the buck will be with the combination data.  026 is a minor bump in the road for BMS at this point.",2016-10-18 00:00:00, Clinical Trial, OPDIVO,,0.203731,0.0746368,0.0764026,0,0,0,0,0,0,0
uuid-80f0df44db1b4592a412b3bc943651e9,"Attended a personalized lung therapies conference post-ESMO where a national lung AI/TL provided the following unsolicited insights from the podium.
?	In response to discussion of why the CM 026 trial would be negative when the KN 024 trial was positive, he stated that?
o	The CM trial had an overly broad patient population in terms of the primary PFS endpoint.  
o	He expressed that it was hard to reconcile why the PDL1 greater than or equal to 50% subgroup had a negative result.  I had an opportunity to meet with AI and explain to him that the study was not designed to test PFS at greater than or equal to 50%.  Also, due to imbalances in patient populations, including PDL1 expression levels between the 2 groups and imbalances in sex, PFS at this subgroup was not within the trial design.  
o	He stated that the negative result shakes the prior belief that agents are the same.
o	He referenced the above discussed imbalances in patient population and the lack of stratification of subgroups as possible explanations of the negative result, along with possibly bad luck.
o	He said that we need to hold off judgment until the combo data is available.",2016-10-18 00:00:00, Clinical Trial; Competitor data, OPDIVO,,0.197917,-0.00970429,-0.0115362,0,0,0,0,0,0,0
uuid-82357b21c7574c648579037f29dc5aea,Not sure we know what to do with PD-L1 test results at this juncture?,2016-10-18 00:00:00,, OPDIVO,,0.0254764,0.0211615,-0.000502986,0,0,0,0,0,0,0
uuid-c2d010eecc7b45949828a467f4df8987,"Met with a national lung AI/TL and advisor to NSCLC NCCN panelist post-ESMO, who provided the following unsolicited insights from the podium.
?	AI was debating from the podium for use of single agent Immunotherapy (PD1) in Squamous NSCLC
o	In the context of a debate, she stated that PD1 agents should be the standard of care for initial therapy in SQ NSCLC specifically.
o	She expressed that with CM 026 specificially in SQ NSCLC, based upon the subgroup HR analysis, the PFS was still higher than in CM 017.  
o	She referenced the impressive OS in CM 012 1L OS (19m)
o	She showed the subgroup analysis from CM 026, showing that for the SQ subgroup specifically, the HR was the lowest of all the subgroups evaluated.
o	She pointed to the much lower grade 3-4 AE?s seen with chemo compared to chemotherapy.",2016-10-18 00:00:00, Clinical Trial, OPDIVO,,0.0294448,-0.0422849,-0.0391981,0,0,0,0,0,0,0
uuid-23bccdef1c9f43f6ac83a377d4933872,Two physicians from different large volume community practices discussed CK 026 and KN24 data. Neither indicated that they believed data was that impactful on their practices.,2016-10-18 00:00:00,, OPDIVO,,-0.00725337,0.0141558,0.00230323,0,0,0,0,0,0,0
uuid-203243ad09fe4ccbafe05c694fb2801b,FL Blue (BCBS FL internally) has approved their 1st Flat Dose of Opdivo this week.,2016-09-21 00:00:00, Access, OPDIVO,,0.240989,0.0214561,0.0164217,0,0,0,0,0,0,0
uuid-befcd1e7563149dc838362cdca92b50a,Director of Pediatric Oncology/ Hematology at a large academic center has used Nivolumab in patients as young as 15-18.,2016-09-21 00:00:00,, OPDIVO,,0.0162098,0.0172464,0.0159822,0,0,0,0,0,0,0
uuid-a06b1d59ff0c4b9f8cf96a6035f729ad,"Director of Pediatric Oncology/ Hematology at a large academic center attended at COG meeting recently where a new trial concept was discussed. They are planning a phase 2 trial in first relapse or greater with the combination of Nivolumab and Brentuxiamb vedotin and then based upon response the subjects would be receive either ASCT or if inadequate response the combination of Nivolumab, Brentuximab vedotin and Bendamustine.",2016-09-21 00:00:00, Clinical Trial, OPDIVO,,0.084187,0.0475295,0.0505632,0,0,0,0,0,0,0
uuid-f0bfaa3ac3a84bd3a48e26b17c310fef,Director of Pediatric Oncology/ Hematology at a large academic center would like to see a study in pediatrics in first relapse looking at Nivolumab vs. Brentuximab vs the combination of Nivolumab and Brentuximab. She stated that she would like to see regimens that reduce the amount of chemotherapy given in this setting due to the risk of long term toxicities.,2016-09-21 00:00:00, Clinical Trial, OPDIVO,,0.102793,0.067532,0.0746089,0,0,0,0,0,0,0
uuid-9d9ac003c16c44e8b8bdf1a21d2bd693,"Director of Pediatric Oncology/ Hematology at a large academic center discussed the need for data with Nivolumab in the pediatric population, stating she receives calls all the time asking what should be done after patients relapse on chemotherapy (i.e. use of Nivolumab or Brentuximab) but doesn?t have the answer because don?t have data.",2016-09-21 00:00:00, Clinical Trial, OPDIVO,,0.0982274,0.0716439,0.0697964,0,0,0,0,0,0,0
uuid-aff27d0752824639a6042eee3750aba2,"RTL at their institution, her colleagues at she are concerned about the increase in GVHD seen with Nivo post transplant. There needs to be more collaboration regarding understanding the increases in risk and early identification/management of those at higher risk.  There is more understanding needed on if it is sufficient to increase the immunosuppressive dose post transplant for those who may be at higher risk.  There is also the concern for CART cells post Nivo as well as more patients may be eligible for it.",2016-09-21 00:00:00, Other, OPDIVO,,0.10065,0.0264767,0.0477174,0,0,0,0,0,0,0
uuid-0549ddc308104d5cac132ded2ab5f8ff,RTL at a large academic center stated that she has had 6 patients treated so  far post marketing.  Couple of the patient had CR and couple in PR.  Her treatment goal was to continue for one year but most wanted to stopped therapy after responses seen.  Patients still holding their responses and some are being considered for allo transplant.,2016-09-21 00:00:00, Other, OPDIVO,,0.233954,0.141416,0.159763,0,0,0,0,0,0,0
uuid-ec38751dc49848908de3da861f25e8c2,A lung RTL has treated NSCLC patients past progression if they have looked 'well' with no severe AE's and has seen responses.  The RTL has seen a response after 6 months of 'progression' with 'disappearance of the brain and spinal mets.,2016-09-29 00:00:00,, OPDIVO,,0.114611,0.102068,0.123224,0,0,0,0,0,0,0
uuid-c3822956e8bf41a9866ce0363545be09,"A RTL in Lung shared that while its unfortunately that Checkmate 026 was a negative study, with regards to PDL1>50% sub-group, he agree that you can NOT cross compare with other Keynote-24. He also added that ""its not the academic MDs that you need to worry about, its the community MDs that will be cross comparing between trials (Keynote24 with Checkmate-026)""",2016-10-11 00:00:00, Clinical Trial, OPDIVO,,0.151377,0.0466155,0.0355947,0,0,0,0,0,0,0
uuid-bab9f3844f084be98a62e9862577db1e,"Local and regional HN TLs have used nivo for H&N even prior to NCCN adoption or FDA approval, based on the OS endpoint being met and had not had issues with reimbursement.",2016-12-05 00:00:00,, OPDIVO, 1:1 Regional TL; 1:1 Local TL,-0.0031102,0.0102707,0.282254,0,0,0,0,0,0,0
uuid-62862efb5d11456680192a7438353511,Academic TL believes we should scan patients earlier and lower the threshold to stop therapy.,2016-10-31 00:00:00, Clinical Trial, OPDIVO,,0.144924,0.13496,0.156107,0,0,0,0,0,0,0
uuid-8d2db9686fca430388cd8be09bccd14e,"RTL from an NCI Cancer Center stated that be believes in a PET directed approach to treating lymphoma,  but that changing treatment modifications based on PET results should only be done on trail at this point. In addition, if changes to therapy are going to be made based on a positive PET result, a second biopsy should be conducted to prove disease.",2016-10-31 00:00:00,, OPDIVO,,0.135392,0.137642,0.13481,0,0,0,0,0,0,0
uuid-e766a50a18aa41f69c0eac81dd090672,I have no passion for an agent of choice with regards to PD1 inhibitor.,2016-10-31 00:00:00, Other, OPDIVO,,0.0283864,0.0836616,0.0834931,0,0,0,0,0,0,0
uuid-15d80cb50279485eb6bdeaffbe4c3ee3,"RTL from a NCI cancer center involved in CA209-039 trial showed stated at a regional conference that data with nivolumab in DLBCL are ""disappointing"" and this therapy is not ready for DLBCL right now.",2016-10-31 00:00:00,, OPDIVO,,0.0249478,0.0535748,0.0470852,0.285936138411,0,0,0,0,0,0
uuid-698a3d8f6ea848df969d28bee559a688,"Academic lung TL stated he has never seen a bigger disconnect between the Pharmaceutical Industry, Wall Street and clinicians than what was seen with the 026 media explosion.",2016-10-31 00:00:00,, OPDIVO,,0.011918,0.0151167,0.0129715,0,0,0,0,0,0,0
uuid-01d89961690b44ba8cc113782241c36e,"NP at a community hospital reported continued ""difficulty convincing some of my doctor colleagues to initiate steroids appropriately"". NP asked if we ""have a reference for anything published that demonstrates that if patients receive steroids for toxicity from immunotherapy, they don?t suffer worse outcomes?""
I reviewed the 209-069 Hodi poster from ASCO'16 and mentioned other similar analyses from prior Ipi studies. NP was very appreciative and is working to arrange a face-to-face meeting with HCPs to facilitate education on IMAR algorithms.",2016-06-20 00:00:00,, OPDIVO; REGIMEN (OPDIVO+YERVOY),,-0.00217971,0.111756,0.0218143,0,0,0,0,0,0,0
uuid-6fe76800530c4467bb1d8e26f802eb46,"NP stated that nivo is extraordinarily tough on the lungs and post allogeneic stem cell transplant, it may be even more difficult to tolerate.",2016-09-08 00:00:00,, OPDIVO,,0.0644566,0.0612952,0.0616874,0,0,0,0,0,0,0
uuid-d91d99da543d4e33818915a26f594e63,"NP mentioned that she has truly witnessed Nivo saving lives of HL patients. ""It has been miraculous for so many of our HL patients"".",2016-09-08 00:00:00,, OPDIVO,,0.154239,0.139839,0.149363,0,0,0,0,0,0,0
uuid-b69d316dbb344a08a1e7f636e98ba45c,"GU RTL states that while he prefers to give nivolumab 2L in RCC patients, that he uses cabozatanib in patients who are progressing ""fast"" as he is concerned that IO works too slowly.  When asked to elaborate on his definition of 'fast progressors' he stated that it is at most 25% of patients and that he can often tell speed of progression by clinical appearances (PS, pain, fatigue) rather than scans.  

He stated that even in 'moderate pace' progressors, that at least 50% of the patients have their disease 'explode' once they come off of their 1L TKI, sometimes to the point he has no choice by to put them back on.  He had considered 'bridging' in nivolumab while weaning off the TKI but was concerned about safety.  Reactively reviewed TKI+nivo safety data from 209-017 and he thought that this was very acceptable and that he may begin to do this.",2016-10-18 00:00:00,, OPDIVO,,0.219619,0.191276,0.20442,0,0,0,0,0,0,0
uuid-39dc80b7ac9048ed9b56adf31eb843ed,"Pan tumor TL stated that the was ""Thrilled"" that pembro was added to the 1L NCCN guidelines so quickly.  He acknowledged that this was a very selected population, however believes that the magnitude of benefit 'absolutely' makes it worthwhile to put forth the effort to find these patients.",2016-10-18 00:00:00, Access Organization; Clinical Trial, Competitor Other; OPDIVO,,0.280329,0.227285,0.125912,0,0,0,0,0,0,0
uuid-3442d6705ba044f78da55dd1b460590a,"GBM TL stated that while she would like to know MGMT status for all patients, she typically does not even both testing as the majority of payers will no reimburse for the test.  She stated that Medicare/Medicaid never do, and that commercial payers rarely do.  

At this point, she does not find it to be 'worth fighting for' as it doesn't change her practice and she will give everyone TMZ anyways, but that there is likely value in knowing status.  

TL also stated that she used to run Foundation One panels on her GBM patients, but has stopped doing that as she found that insures would never pay for the non-standard treatment options identified to match up with a mutation on these panels.  ""they would pay for the test, but wouldn't pay for anything actionable that came out of the test""",2016-10-18 00:00:00, Access Organization, OPDIVO,,0.128284,0.0585972,0.0446111,0,0,0,0,0,0,0
uuid-36f8f63a75824226b8d86cc849767b91,Local TL mentions at ASCO review mentions that mismatch repair deficiency and PD1 inhibitors such as pembro have shown much promise in this setting. She believes that testing for mismatch repair should be done for all tumor types and begin considering PD1s regardless of tumor orgin,2016-06-28 00:00:00,, OPDIVO,,0.103587,0.091177,0.0812875,0,0,0,0,0,0,0
uuid-c264f964d5084683a62c4aea8f54eb9d,"NTL in Lung stated that because of Keynote 24, PD-L1 testing will become part of ""Reflex testing"".  He wondered whether the PD-L1 test should be reported back as percentage positive, or positive/negative for a 50% cut-off (based on KN24).  He added that his institution does not have an in-house PD-L1 test and has to current send out to an outside lab for PD-L1 testing.  He envisions the pathology developing there own PD-L1 test (or purchasing one) over the next 12 months.",2016-06-28 00:00:00,, OPDIVO,,-0.00898138,-0.0218504,-0.0483779,0,0,0,0,0,0,0
uuid-66823d03956c4800a63669c2b5a18e4e,Pharmacist in the Boston are mentioned that in cHL Opdivo has a higher rate of infusion related reactions. Since this rate is higher than what we see in other indications is there a need for pre-medication?,2016-06-28 00:00:00,, OPDIVO,,0.00743879,0.0162427,0.0300752,0,0,0,0,0,0,0
uuid-91653407cf2541c9bd34d62ef7d18bf2,Regional TL reports that Merck reps are recommending that doctors use the Opdivo app for a management algorithm for pembro,2016-06-28 00:00:00,, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.0046772,0.0610772,0.00474093,0,0,0,0,0,0,0
uuid-8e18b3f5fe0b404bad3e00bcdc7a3b1c,"National melanoma TL states at ASCO review that last year she much more concerned with the combination of nivo/ipi, but now that it is approved it is emerging that the combination strategy may be better than single agent. They are not using the combination but very cautiously due to risk of IMAEs. She is still awaiting the 067 OS data (which she was hoping to see at ASCO) to help answer the biomarker question with PDL1.",2016-06-28 00:00:00,, OPDIVO,,0.118565,0.116417,0.130163,0,0,0,0,0,0,0
uuid-9522e6b2f4554b54b36c64cb73df8278,"Regional TL states at ASCO review that treatment for lung cancer is changing. immunotherapy will now become a standard for SCLC, alectinib will become the 1st line ALK inhibitor and IO will be moving in to the 1st line setting and PDL1 testing will become the norm",2016-06-28 00:00:00,, OPDIVO,,0.0509994,0.0345262,0.0324139,0,0,0,0,0,0,0
uuid-e6f5498df05d4cb9920b3078168f9a8d,Regional TL mentions that most impactful lung data at ASCo was the DLL3 SCLC data presented even though this will likely only cover approx. 30% of SCLC patients. But great responses in 2nd and 3rd line for SCLC will be game changing for patients,2016-06-28 00:00:00,, OPDIVO,,0.172966,0.170463,0.172946,0,0,0,0,0,0,0
uuid-603c380c323d43bf8b968f73d8e6eb8e,Local GU TL mentions at ASCO review that cabozatinib most impressive data presented at ASCO. Different spectrum of toxicity- severe diarrhea but discontinuation was similar. One of several agents now in this setting. Questions is how to best sequence these drugs including now a checkpoint inhibitor.,2016-06-28 00:00:00,, OPDIVO,,0.117049,0.105389,0.118621,0,0,0,0,0,0,0
uuid-677faeffc23f492c8a833ce21331b988,National melanoma TL mentions that she was impressed with the 3yr KEYNOTE data in that come patients had a complete response and that some of those patients discontinued and response remained. The major question next in melanoma is when can patients stop therapy.,2016-06-28 00:00:00,, OPDIVO,,0.174554,0.158425,0.176976,0,0,0,0,0,0,0
uuid-b7e8cfe4355a4be8a60296e4ed557c04,"National melanoma TL mentions that the Keynote -029 data leads to the question of can we get away with a lower dose of ipi. She has major concern with the toxicity with the current nivo/ipi doses with at 55% is in occurring in ""most"" patients. The results of keynote 029 were very promising for the future with a response rate similar to that which is approved for nivo/ipi but needs further follow-up. as of now ipi 1mg/kg is not ready for prime time",2016-06-28 00:00:00,, OPDIVO,,0.111802,0.118607,0.131119,0,0,0,0,0,0,0
uuid-b41eb647d365469db17583d06fa85480,"National melanoma TL states that in speaking with other collegues across various tumor types doc who are using the combination have 1 or more patients in the hospital. She quoted that 1/3 patients end up in the hospital due to an AE. She ""holds her breath"" every time she puts a patient on combination therapy.",2016-06-28 00:00:00,, OPDIVO,,0.12119,0.0947958,0.108398,0,0,0,0,0,0,0
uuid-855b002437ad4de981364e6ceff7b0e9,NTL from the Boston area mentioned that AVD with BV better have a big KM curve separation otherwise its useless data.,2016-06-28 00:00:00,, OPDIVO,,0.0164599,0.0404602,0.0345174,0,0,0,0,0,0,0
uuid-0b0f370bcbe24f08b863d117b3282bf5,RTL in the Boston are mentioned that IO trials designs should be approached differently than cytotoxic designs. He mentioned that stopping a study drug at a CR or 2 years is not a good study design in IO therapy. Feels that patient should be placed on maintenance therapy with either decreased dosing or increase frequency intervals. Also mentioned that patient do not want to stop treatment and this makes them uncomfortable.,2016-06-28 00:00:00,, OPDIVO,,0.154315,0.152873,0.168243,0,0,0,0,0,0,0
uuid-8a77860edeb14b1592cc331a0a62bb59,"A local HCP inquired about the recent -026 data at ESMO.  After going through the data set and explaining the study, he said he was not phased by the study's failure and mentioned that he appreciated BMS for the explanation before ""the Merck reps come in here and try to debunk Opdivo.""",2016-10-13 00:00:00,, OPDIVO,,0.0567922,0.088477,0.0779704,0,0,0,0,0,0,0
uuid-91b32e791d52439fa5bd62e4019fde16,HCP whose practice contracts with ION LLP shared that the treatment choice between PD1s (nivolumab and pembrolizumab) is driven by margins based on their contract with GPO. HCP shared that all commercial patients get nivolumab and medicare patients get pembrolizumab.,2016-07-13 00:00:00, Access Organization, OPDIVO,,0.113209,0.108729,0.108369,0,0,0,0,0,0,0
uuid-98ae9fddae814b258d8468dfd859932a,TL shared that he was one of the top enrollers in the Biodesix lung biomarker study comparing tissue based vs blood based (circulating tumor cells) PDL1 assessment and said that the data show concordanance between tissue and blood based PDL1 testing and hopes that when PD1s move into 1L setting that FDA/payers will allow blood based assays for PDL1. He did not share info on what antibody(s) was used in the Biodesix biomarker study. Note - this is the third insight regarding this biomarker trial that I have heard.,2016-07-13 00:00:00, Clinical Trial, OPDIVO,,0.0501067,0.00252473,-0.0201289,0,0,0,0,0,0,0
uuid-c36885c03d0a4bd0a0edd8c14dae970e,"Academic TL: His thoughts around starting a patient on Nivo regardless of PDL1 expression in the front line is that the patient ""would probably do better than a platinum doublet"". I thought that was an interesting statement, did not dig further on that one!",2016-10-31 00:00:00, Other, OPDIVO,,0.222891,0.216418,0.223579,0,0,0,0,0,0,0
uuid-3c0ec4c944a4470d93690bb45a74cc0f,"During a Q&A session after a Melanoma conference, a TL asked for how long should you treat patients and if there were any studies being conducted to determine duration of therapy for IO treatments. Speaker replied that he usually stops after two years, but there is data available for patients being treated for longer time and there is no exact treatment duration.",2016-10-31 00:00:00, Research & Development, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.210381,0.148504,0.134969,0,0,0,0,0,0,0
uuid-04276b9a87ff4950abf92eaaa8e00d63,"Presented the pan tumor deck to a group of nurse navigators.  Reaction was very positive at the efficacy data, though safety was a concern.  Most comments related to the need for a specific method in busy offices to differentiate a patient receiving immuno-oncology therapies to facilitate early recognition of IMARs as well as proper management. They were enthusiastic about our resources (checklist, wallet card, etc) that will help them to identify AEs.",2016-10-15 00:00:00,, OPDIVO; REGIMEN (OPDIVO+YERVOY),,-0.0341222,0.0856426,-0.0072924,0,0,0,0,0,0,0
uuid-129b6988187f4f2a96f27aa7eaa10723,"A community oncologist prefers Nivolumab in 2L mRCC over cabozantinib because of their distinct MOA. The TL stated "" it makes more sense to use a drug with a different mechanism of action in patients who have failed TKI therapy in 1L than using another TKI"".",2016-09-23 00:00:00, Other, OPDIVO,,0.135714,0.122479,0.119958,0,0,0,0,0,0,0
uuid-7177b76dbb304683b809a5a4fa58faec,"Academic RTL gave a lecture on RCC Tx landscapes. Stated, with 3 new FDA approvals for RCC, each physician needs to choose one approach. His choice for 2L RCC is Nivo, due to much better safety profile than Cabo or Lenvatinib+Everolimus. TL only uses Cabo in 3L. Never uses Lenvatinib.
RTL reviewed CM-025 data, stressing long term durability of response, and did not review Cabo or Lenv data.",2016-09-26 00:00:00,, OPDIVO,,0.158879,0.148516,0.142923,0,0,0,0,0,0,0
uuid-6160969f6f8c4e97b6cbc63392f2260f,"A RTL shared that her lab is able to collect/testing ""Soluble PD-L1"" in the blood.  She looking to determine if ""soluble PD-L1"" is predictive of response.",2016-06-20 00:00:00, Research & Development, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.0511166,-0.0317215,-0.0182356,0,0,0,0,0,0,0
uuid-be3be07f13f9462f986c795ee5974a71,"BMS is doing it right with the Pan tumor trials.  These trials look like they are quick to adjust to new data, and are more proactive in their goals, unlike the Pembro phase 1 trial where they just treated a bunch of people and then retrospectively tried to find some significance.",2016-06-15 00:00:00, Competitor data; Research & Development, OPDIVO,,0.106653,0.0781461,0.0775355,0,0,0,0,0,0,0
uuid-dff0b517f8834981b767e7672bec73f6,"Bio-markers will be useful in deciding between monotherapy and combo-therapy, probably for both Melanoma and NSCLC...but it won't be PDL1.",2016-06-15 00:00:00, Competitor data; Research & Development, OPDIVO,,0.165104,0.0886579,0.0880742,0,0,0,0,0,0,0
uuid-2e9b8684b647438d8f530e26d8390443,"treatment of Met Mel:   I am quick to pull a patient off of regimen if they show AEs and have already had 2-3 doses.  I don't push them to get 4, I would rather get 2-3, minimize AEs and then get them on maintenance Opdivo.",2016-06-15 00:00:00, Competitor data; Research & Development, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.0332893,0.162516,0.119062,0,0,0,0,0,0,0
uuid-98caa16826ad4e25b0bdb98a87cb80ce,"Community TL tests for PDL1 status in his NSCLC patients however he stated that most patients are always <50% expression level therefore he typically just uses nivo - TL stated that the only time PDL1 status would change his treatment decision was in the event the patient was PDL1+ and had to travel far, he would then utilize the less frequent dosing schedule of pembro",2016-06-22 00:00:00,, OPDIVO,,0.214662,0.172467,0.159801,0,0,0,0,0,0,0
uuid-d99948d0acfb478d91d5a1927da0cd71,Community TL shared that he participated in a SCCHN trial with pembro in combination with another I-O agent which enrolled EXTREMELY quickly and went on to elaborate that these patients have essentially no options that offer significant benefit therefore any chance to get them on I-O therapy is ideal,2016-06-22 00:00:00,, OPDIVO,,0.220814,0.214398,0.220574,0,0,0,0,0,0,0
uuid-4b25ea280c4c4d0dbe30b354090b435a,"Community TL within broader USON network, tests for PDL1 in melanoma patients - TL reported that when selecting the test within the computerized system it does not specify what PDL1 test is being used therefore he was unaware what specific test is being used - TL also stated this is the case when testing for PDL1 in NSCLC patients",2016-06-22 00:00:00,, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.0462624,-0.0157813,-0.00795541,0,0,0,0,0,0,0
uuid-0195eefd5833467a8ae4a7231f879e70,"Andy Lepesto and I met with a SCLC panelist.  Panelist also had strong knowledge of NSCLC panel workings.

He stated, as had many others, that he would think that Merck will, with very strong likelihood, get a first line recommendation based on 024 that is only for 50% and above.

Further, he stated that if BMS had OS data that was positive in 026 at a different cut-off, purely for example say 25%, that BMS would get positive rec at 25%, Merck at 50%.  He thought clinicians (at least at his institution) would use Nivo for 25-50 and either nivo or pembro for above 50",2016-09-09 00:00:00,, OPDIVO,,0.0296525,0.0458824,0.0267374,0,0,0,0,0,0,0
uuid-ec8c726343854032919d3327830d9456,"Regional lung TL said that he ""doesn?t think there is ultimately any difference between nivo and pembro even with 026 press release"". He is impressed that pembro hit both pfs and OS data. He said BMS gambled right for second line but not so much for 1st line. He also said that it?s clear that PDL1 positive patients do better. ""It always better to be PDL1 positive"". He wants to see the data from pembro and from 026 to really see if there is any difference.",2016-08-16 00:00:00, Competitor data, OPDIVO,,0.21141,0.0822731,0.0734152,0,0,0,0,0,0,0
uuid-e3b94988bce1482b9cf482ca98cf8c65,A community HCP felt that single agent nivolumab would be a more appropriate choice in 1L metastatic melanoma for patients with low disease burden and the combo of ipi+nivo would be only appropriate in those melanoma patients with high burden of disease needing rapid response,2016-01-22 00:00:00,, OPDIVO; YERVOY,,0.173083,0.335401,0.16719,0,0,0,0,0,0,0
uuid-405df698b60142a69ec35593fa171000,"Met with a national/regional lung AI, who provided the following unsolicited insights:
?	AI reactively mentioned that his institution is currently sending to 3rd party labs to conduct both the BMS and Merck PDL1 assays, due to inability of their in-house lab/pathology to support this testing in-house.  
?	AI expressed frustration that the one test they can perform in-house is the Ventana (Atezo) assay, for which they recently bought a machine.  We reviewed the FDA blueprint analysis that showed the Ventana assay as highly discordant with BMS/Merck assays and how this could lead to misclassification of some PDL1 expressers as non-expressers due to lack of sensitivity, which he admitted to understanding.",2016-12-05 00:00:00, Access Organization; Competitor data, Competitor Other; OPDIVO, 1:1 International/National TL,0.180696,0.0355329,0.0798957,0,0,0,0,0,0,0
uuid-3f28205cae3047949f9eb79b4cf84345,RTL in SCCHN noted on duration of therapy and stopping:  Many patients come in and want to know how long Jimmy Carter was on pembro and want to use that as their guide.,2016-12-05 00:00:00, Access Organization, OPDIVO, 1:1 Regional TL,0.0797817,0.172045,0.155671,0,0,0,0,0,0,0
uuid-b9ae901797ca4935a19908ac37c7c57a,Large community practice indicated they are treating a significant number of patients are being treated with Nivolumab for Breast Cancer.  The provider who shared this was not sure if a specific subset of patients were those treated (I.e.. Triple negative).  Indicated that these patients have been doing very well and experiencing few toxicities.,2016-07-13 00:00:00,, OPDIVO,,0.171643,0.156911,0.171914,0,0,0,0,0,0,0
uuid-65f5579d62ab4abf81eb8e933dce0719,"Several bladder TLs/community HCPs are using Opdivo via access support rather than atezolizumab because they have previous experience with Opdivo (in bladder or in labeled indications) and are comfortable with the agent. In addition, they regard the PD1s/PDL1s as the same in bladder cancer and do not see the need for having atezolizumab added to the formulary.",2016-07-13 00:00:00,, OPDIVO,,0.149457,0.143585,0.134629,0,0,0,0,0,0,0
uuid-0bd63aac5d114f62b6b1c89bfd247484,"Increasing concern among community physicians around infusion chair time. With the continual Nivo dosing and the increased OS in patients, several community clinics are struggling to manage the increased demand. Numerous community HCPs emphasized a need for shorter infusion times and a more robust effort in studying when to stop IO therapy (especially if a patient had a PR/CR). These physicians are now considering switching to keytruda in NSCLC because of the q3wk 30min infusion convenience.",2016-07-13 00:00:00,, OPDIVO,,0.0921176,0.0832397,0.100754,0,0,0,0,0,0,0.0311526814755
uuid-f4202bfbb0844784be273a35e328d041,"Community oncologist shared the problem with patients going to Emergency Rooms and being treated inappropriately while on IO agents.  Noted experience of colleague that had patient who developed pneumonitis and was admitted with poor outcome due to oncologist not being aware of admission and delay in steroid administration, as a result.",2016-09-08 00:00:00,, OPDIVO,,0.126768,0.108166,0.129075,0,0,0,0,0,0,0
uuid-0f3b239e620140368619e7fb1d819796,Regional H&N TL told me that KESTREL will close (due to full accrual)  in October 2016.,2016-09-09 00:00:00,, OPDIVO,,0.00694617,0.0161925,0.00996016,0,0,0,0,0,0,0
