term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
GYN ONC,Src Category, 1:1 HCP,120.489795918,5.71517363505e-06,4,69,Spoke with GYN/ONC who wondered if BMS would start any Opdivo/Yervoy cervical cancer trials.  Mentioned that his institution already has a Pembro trial (Phase 1?) looking at Cervical.,"GYN ONC spoke with me about IO in cervical cancer.  He stated, ""I know that there are trials looking at HPV+/- cervical patients and Nivo, but I really think that the combination (like the -012 Lung) will turn out to be better.""","GYN ONC spoke with me and stated:  It is unfortunate that GYN ONC is the last to ever get trials.  It is almost a secondary thought.  I would think that BMS would have been more aggressive in the cervical cancer space, since we know it can be driven by a virus, and we know that the immune system can be used to target the virus (referring to the vaccine).  You would think this would be an easy win.""",73
cervical,Src Category, 1:1 HCP,40.1632653061,3.78817068623e-05,6,59,Spoke with GYN/ONC who wondered if BMS would start any Opdivo/Yervoy cervical cancer trials.  Mentioned that his institution already has a Pembro trial (Phase 1?) looking at Cervical.,"GYN ONC spoke with me about IO in cervical cancer.  He stated, ""I know that there are trials looking at HPV+/- cervical patients and Nivo, but I really think that the combination (like the -012 Lung) will turn out to be better.""","GYN ONC spoke with me and stated:  It is unfortunate that GYN ONC is the last to ever get trials.  It is almost a secondary thought.  I would think that BMS would have been more aggressive in the cervical cancer space, since we know it can be driven by a virus, and we know that the immune system can be used to target the virus (referring to the vaccine).  You would think this would be an easy win.""",65
HCP,Src Category, 1:1 HCP,23.6254501801,2.63618985942e-32,115,124,"[026 Top 300]  HCP from a community institution was somewhat disappointed that the 026 trial was negative, but also disappointed in how many patients will realistically qualify for pembrolizumab.

HCP mentioned that the positive data from KEYNOTE-024 at the 50% PD-L1 expression level will impact his use of pembrolizumab in first-line patients.  However, HCP emphasized that way less than 25% of his patients are 50% or higher (actually more like 10-15% at his practice).

As a result, HCP mentioned that chemo still has its place in the front-line setting.  HCP is eager to see results from 227.  In second-line NSCLC, HCP is still going to use nivo as he and his staff are extremely comfortable with nivo.","[026 Top 300] HCP from a community institution mentioned that 026 was disappointing, but indicates that single-agent nivo was no worse than standard of care.

Interestingly, HCP has given nivo monotherapy for a first-line NSCLC patient about 9 months ago.  Patient has been doing fine thus far, so HCP thinks that the addition of ipi 1 mg/kg q6w (227) would be very advantageous to see higher expected response rates.","[026 Top 300]  HCP from a community institution mentioned that he is still going to use nivo as he and his staff are extremely comfortable with the safety profile of nivo.

Discussed CheckMate 017 and 057 as well as KEYNOTE-010 reactively as it was evident he was getting nivo, pembro, and atezo mixed up.  When reactively discussing the Blueprint project and OS data, it became clear to him that he would choose nivo based on the efficacy and safety vs. the convenience factor of q3 weeks of pembro/atezo.",239
Path TL,Src Category, 1:1 International/National TL,128.752427184,4.421916641e-12,18,230,Insight from molecular/lung pathologist TL (CAP/NCCN panelist) from an academic institution in NW territory: i) TL is not a fan of PD-L1 testing; ii) TL?s molecular lab has seen a recent increase in MMR/MSI testing in colorectal cancer; iii) TL described observing lack of concordance between IHC-based and molecular based MMR/MSI assays; iv) all samples are sent out to Neogenomics for PD-L1 testing but TL would like to bring PD-L1 testing in-house; v) institution only has Ventana platform but TL is not excited on SP142 antibody based IHC; vi) TL favors Ventana over Dako platforms and would like to have a reliable IHC assay on the Ventana platform; vii) TL was very interested to learn more on the Blueprint study and potentially importing SP263 clone into her lab for clinical testing as a result of this study; viii) conclusions from Blueprint study were briefly discussed with TL and link to publication was provided to TL after the meeting; ix) TL mentioned that CAP and NCCN ?near-future guidelines are under strict confidentiality? but that the requests for rolling out new guidelines have been made (in NCCN setting). Revision of guidelines is driven by requests to release new guidelines.,"Path TL is validating 22C3 on the Ventana platform in-house and has just completed antibody titration
-TL is using the protocol published in August in JTO by Neuman et. al. for the LDT","Path TL states that there were a few 22C3 requests when pembro was approved 1L but once the oncologists were educated in PD-L1 testing they were ok with E1L3N LDT
-TL states that if reimbursement doesn?t care about the antibody or assay then bringing in-house an FDA-approved IVD is not necessary",248
Path,Src Category, 1:1 International/National TL,28.6116504854,1.09329058062e-05,19,0,"Path TL stated they do PD-L1 testing on all types of tissue and cytology samples except for smears and do not require a minimum of exactly 100 tumor cells
-Path TL said that 95% of the time there is no matching H&E slide and therefore it can be hard to know what they are looking at (macrophages etc.)",Path TL stated that Integrated Oncology sends the 28-8 testing to a third party and they don?t send back a stained slide so TL refuses to send out for 28-8 testing,"Path TL send all tests out to Integrated Oncology for 22C3 testing only
-TL reviews all reports and stained slides sent back from Integrated Oncology
-TL reports he has found 2 mistakes, both were false negatives as the pathologist read the negative control instead of the stained slide
-TL sent back and they corrected the error both times",19
National TL,Src Category, 1:1 International/National TL,6.77644353602,3.29649333622e-05,51,544,"I met with presumed NCCN panel member for bladder at NCCN institution in midwest.

She stated that about 20% of her patients are not Cis candidates.  Multiple reasons but mostly age and renal status

Prefers DDMVAC for MIBC neo-adjuvant based on 8710 SWOG (2001, University Penn, 317 pts.  1/2 received no neo-adjuvant   Results: 5 yr overall survival was 57% vs 42% favoring the MVAC arm
Patients with a pathologic complete response had an overall survival of 85% at 5 years)

Stated best option for second line systemic is clinical trial.  Has used atezo a few times.  Too early to tell.  Otherwise uses Pem.  Feels taxol is useless

From a guideline standpoint feels FDA approval is important.  Will accept published data but if only a presentation this would mean little unless the results were shockingly good

Believes q3 beats q2",National TL mentioned many of his colleagues are still trying to rationalize the results from Checkmate 026.,National TL and -026 investigator is still confused by the -026 data. The median OS for -057 and -026 at PDL1 >5% are off by nearly 6 months. He is presenting at a regional lung conference and plans to present the KP curves side by side,595
NTL,Src Category, 1:1 International/National TL,4.353946813,7.79064092142e-09,311,710,A NTL who attended SITC stated that they saw some 'great' data presented at the meeting.  Particularly they were impressed with the Keynote 45 data in mUC.,A NTL who was SITC stated that they feel that the decrease TRAE rate with N1I3 in bladder on the -032 study as compared to melanoma is due to the bladder patients on -032  having had prior chemotherapy.  The NTL feels that the prior chemo dampens the immune response so the combination is less toxic.  The NTL feels that there will likely be higher TRAE rates in the frontline setting.,NTL at a large academic center  stated that there needs ot be F/u discussion on the Lugano Classification updates just published and implementation into practice and clarification for clinicians making clinical assesemen.   He stated that discussion on the abscopal effect seen in Lymphoma how it affects management ? discussion points to be clarified,1021
Local TL,Src Category, 1:1 Local TL,15.1751373626,1.51578615917e-11,52,1414,Local TL who treats GU patients.  He uses cabo versus OPDIVO in second line setting for renal patients.  He states that trials use afinitor as comparator because its a weaker drug versus other TKIs. He then proceeds to state that OS with immunotherapy (OPDIVO) is superior to afinitor but not necessarily to Cabo.   He is very thankful of OPDIVO trials and support.  He offers his patients clinical trial versus SOC.,"Local TL focused on lung commented that given the new data available with pembro it would now be unethical to not test for PDL1 for 1L treatment decision making. He added that despite a rather high volume of NSCLC, he's yet to see anyone express greater than 50% and feels the true number of high expressors must be much less than the 25-30% Merck has in their studies.",A local TL when discussing OS data in squamous vs. non-squamous NSCLC based on PD-L1 expression commented that with a higher cut-off our 1L trial would have been positive.,1466
LTL,Src Category, 1:1 Local TL,7.64377289377,4.10996151044e-09,79,800,LTL in large community practice shared that 1L lung in PDL1 high expressors will be tough to get back from Merck at this point. He expressed that it would be tough to justify the additional cost and toxicity of ipi/nivo in high expressors unless they demonstrated a remarkable improvement over KN024 results.,A LTL stated that no one in her practice test for PD-L1 for her RCC pts.,A LTL stated that they were 'disappointed' that the SCCHN indication is weight based dosing.  The LTL stated it is starting to get 'confusing' keeping up with the different doses with nivo.,879
Local,Src Category, 1:1 Local TL,5.20290423862,2.38014480691e-07,184,1056,"Local community TL in commenting on CM-026 results of PD1 monotherapy not being enough in 1L broad NSCLC patient population, he does feel IO-IO combo is the answer as he truly feels there needs to be something priming the immune system in addition to PD1 therapy, however he does feel ipi is far too toxic and other combos of nivo should be focused on more; TL stated that NSCLC patients are often more beaten down than melanoma patients so while he does feel there can perhaps remain a role for ipi+nivo in melanoma, another IO+nivo option will be better for NSCLC patients","Local community TL feels that as PDL1 is not the ideal biomarker, more efforts need to be made to look into the mutational profile of NSCLC patients; ideally, it would be best to develop a way to find patients' mutational loads without having to do an entire genomic test",Largest Community Practice in state: Community TL stated Insurance companies are requiring PDL-1 status for opdivo NSCLC in all settings. Interesting that pts had to be 50% exp for Keytruda to work.,1240
TL stated,Src Category, 1:1 Local TL,3.58352641335,5.86686806973e-06,202,488,"Several local RCC TLs have stated that while PDL1 testing is a ""hot topic"" for lung, in RCC patients they do not find the need to test.",Local TL stated he wasn't seeing results in 2nd line Lung that he thought he would see.  Questioned if he was treating 2nd line or more then 2 previous treatments.  Stated some were third line and beyond.  Discussed the clinical trial patient population.  Is not testing for PD-L1 currently.,Local TL stated that he was a little disappointed that we went with a weight based dose in our indication vs flat dose in SCCHN,690
cHD,Src Category, 1:1 Regional TL,51.7287066246,8.50902629588e-06,6,318,?	BV/Nivo ? Bar is set at PFS of 60% 1 yr and atleast 50% CR rate. If these results aren't reach in cHD then the results were not succesfull.,?	BV/Nivo ? Bar is set at PFS of 60% 1 yr and atleast 50% CR rate. If these results aren't reach in cHD then the results were not succesfull.,RTL perspective for cHD is the bar for deferring transplant is a durable PFS at 2 years then can consider the treatment instead of transplant.,324
NCCN center in the midwest stated,Src Category, 1:1 Regional TL,47.4179810726,1.16519443159e-09,12,299,"AI (and chair of the P&T committee) at an NCCN center in the Midwest stated that his institution uses Beacon (order set within EPIC) to pull HEOR data for his institution. He stated they have a clinical team build it out, so there are hard stops built in for safety issues. He stated because of the clinical build out, they do more testing (TSH etc); however, they believe they have lower total costs because they prevent hospitalizations due to IMARs being caught early. When asked if they share their order sets (to pull multi-institutional data), he stated the functionality is available within EPIC to share the order sets with other institutions; however, they copyright their ordersets.","AI (and chair of the P&T committee) at an NCCN center in the Midwest stated that his institution uses Beacon (order set within EPIC) to pull HEOR data for his institution. He stated they have a clinical team build it out, so there are hard stops built in for safety issues. He stated because of the clinical build out, they do more testing (TSH etc); however, they believe they have lower total costs because they prevent hospitalizations due to IMARs being caught early. When asked if they share their order sets (to pull multi-institutional data), he stated the functionality is available within EPIC to share the order sets with other institutions; however, they copyright their ordersets.","AI (and chair of the P&T committee) at an NCCN center in the Midwest stated that when the dose of a drug is not consistent with a therapy or drug regimen, it provides additional challenges to the pharmacy department (from a dose verification/safety perspective). Additionally, she has concerns about the community physicians ability to correctly dose therapies if there are different doses for each indication.",311
Dako,Src Category, 1:1 Regional TL,17.2429022082,1.95848234895e-08,17,124,"Insights from TL working at large community hospital who is also Ventana consultant in NW territory: i) since 1L pembro NSCLC approval, PD-L1 testing has sky-rocketed to about 5 cases per week; ii) medical oncologists at institution will start reflex PD-L1 testing (22C3) for all NSCLC patients in the next couple of weeks along with ALK and EGFR; iii) laboratory only has Ventana platform and uses SP142 assay and is currently trying to validate Dako Abs (22C3 and 28-8) on Ventana platform; iv) since 2L atezo approval for NSCLC, no requests have yet been made for SP142 IHC in NSCLC samples; v) all Dako platform based tests are sent out to Clarient/NeoGenomics for testing; vi) TL fully aware of conclusions from Blueprint studies","?	They are a Ventana facility, so they have SP142 standardized for Atezo. But there is no request for PD-L1 data using SP142
?	PD-L1 test requests have increased in number since 1L approval of Pembro. 
?	MedOncs are requesting both 22C3 and 28-8 IHCs but are not communicating whether it is from a 1L or 2L setting
?	Now because of the increase in volume, TL is going to use SP263 to read PD-L1 test requests for NSCLC (indicated that this would be in lieu of 22C3 for Pembro) and report % tumor cells stained. Report is going to carry a disclaimer that the test is an LDT and will also list the Blueprint, Dr. Rimm?s data as well as the AZ concordance study. TL is aware that this cannot replace the IVD but they are not going to bring in Dako machines. TL communicates to MedOncs about the Complementary status of 28-8.","1) The lab has standardized the Dako 22C3 assay, along with SP263 PharmDx and another Biocare Ab, in-house. They are comparing the efficacy of the 3 tests in-house. 2) They are also running parallel projects to test the clinical relevance of PD-L1 expression on TILs in breast cancer tissues.",141
NW territory,Src Category, 1:1 Regional TL,12.9321766562,4.38879783479e-06,14,1448,"Insights gained from medical director, clinical and anatomic pathologist at community hospital in NW territory: i) PD-L1 tests are sent out to GenPath diagnostics; ii) no near-future efforts will be made to bring testing in-house; iii) 3-4 NSCLC cases are sent for testing per month; iv) Med-oncs are not reflex testing for PD-L1 as of yet but TL expects this is likely to change in the near future.","Insights from 1:1 meeting with chief of pathology at large healthcare network in NW territory: i) within network, payment in regards to PD-L1 testing is not an issue, whatever medical oncologists order for testing is ultimately covered including PD-L1 testing; ii) no in-house PD-L1 testing is performed, all testing sent out to NeoGenomics; iii) medical oncologists only order 22C3 test but are not reflex testing although TL suggests this will happen very soon; iv) currently reconsidering using ARUP as the prices may be better; v) reports provided by paper/PDF copy which is then scanned and entered into patient records upon receipt; vi) PD-L1 reported as % positive tumor cells and binned into one of the three bins: >50% (high expressers), 1-49% (low expressers), <1% (non-expressers);","The following insights were gained from a surgical pathologist and medical director at large university hospital in NW territory: i) Last week, medical oncologists at this university hospital have made a decision to reflex test all NSCLC patients for PD-L1 expression. All tests are done in-house, the institution has only Dako platforms, and only 22C3 tests are performed. ~4 NSCLC samples are tested per week; ii) Laboratory reports PD-L1 test results as approximate percent positive tumor cells. In addition, they report tests as high (>50% PD-L1 expression), low (1-50% PD-L1 expression), and negative (0% PD-L1 expression); iii) very interested in idea of IHC multiplexing in immuno-oncology space.",1462
22C3,Src Category, 1:1 Regional TL,6.46608832808,8.38477984204e-08,49,112,"Insights from TL working at large community hospital who is also Ventana consultant in NW territory: i) since 1L pembro NSCLC approval, PD-L1 testing has sky-rocketed to about 5 cases per week; ii) medical oncologists at institution will start reflex PD-L1 testing (22C3) for all NSCLC patients in the next couple of weeks along with ALK and EGFR; iii) laboratory only has Ventana platform and uses SP142 assay and is currently trying to validate Dako Abs (22C3 and 28-8) on Ventana platform; iv) since 2L atezo approval for NSCLC, no requests have yet been made for SP142 IHC in NSCLC samples; v) all Dako platform based tests are sent out to Clarient/NeoGenomics for testing; vi) TL fully aware of conclusions from Blueprint studies","?	They are a Ventana facility, so they have SP142 standardized for Atezo. But there is no request for PD-L1 data using SP142
?	PD-L1 test requests have increased in number since 1L approval of Pembro. 
?	MedOncs are requesting both 22C3 and 28-8 IHCs but are not communicating whether it is from a 1L or 2L setting
?	Now because of the increase in volume, TL is going to use SP263 to read PD-L1 test requests for NSCLC (indicated that this would be in lieu of 22C3 for Pembro) and report % tumor cells stained. Report is going to carry a disclaimer that the test is an LDT and will also list the Blueprint, Dr. Rimm?s data as well as the AZ concordance study. TL is aware that this cannot replace the IVD but they are not going to bring in Dako machines. TL communicates to MedOncs about the Complementary status of 28-8.","TL is a pathologist at a Large Health Network hospital in the territory.
?	TL was not interested in PD-L1 IHC when I met with him earlier in the year
?	Now they have the SP263 standardized on the Ventana platform
?	They report % PD-L1 positive tumor cells. 
?	TL is never told if it is a 1L or 2L NSCLC tissue. Volume of testing has increased after 1L Pembro approval. TL is aware of the 22C3 IVD but wants to keep all the testing in-house",161
Regional TL,Src Category, 1:1 Regional TL,3.35278654048,2.42179767705e-05,100,1088,"Largest Community Practice in state: Regional TL Opdivo H&N and Elo Speaker: 
Pt w HCC on off label bms provided Opdivo and pt is 1yr out in response. He was about to go to hospice. Stated he was excited for pt as he just bought a car. No tox issues. He was previously on sorafinib and adria w tox issues.",Regional TL who treats GU patients says he is participating in a CTEP study exploring cabo+nivo+ipi in prostate cancer and they is seeing great results.,"Regional TL who treats GU patients says that of all the departments they feel the least need for PDL1 testing. However, because of the recent 1st line lung indication with an IO agent requiring testing their institution is now working on doing an in house test. he doesn't feel like he will use it",1188
atezo,Src Category, 1:1 Regional TL,3.10372239748,2.42697068436e-07,135,559,"Met with a regional lung AI/TL post-ESMO, who provided the following unsolicited insights.
?	AI stated that the impact in CM 026 of the Nivo subgroup having a high percentage (37%) of patients having been previously treated with radiotherapy is unclear in whether it contributed to the failure to hit PFS.  
o	It could represent the fact that the Nivo group was a sicker patient population, stacking the deck against the reaching the PFS primary endpoint.  
o	Alternatively, there are some studies that show a hypothesis for potentiation of response to IO therapy when patients are treated with IO post-radiation, due to increase in neo-antigen response.  
o	The key is the temporal relationship of IO after radiation.  
?	She was surprised with the lack of PFS advantage at PDL1 greater than or equal to 50% since she believes that the PD1 agents (Nivo, Pembro) are not different.  We proceeded to review the lack of PDL1 50% or greater stratification of populations, which evidences that the study was not designed to read out PFS for this population, as well as imbalances in sex and PDL1 expression populations as possible contributing factors.  
?	AI thinks the failure has to do with the CM 026 study design, again referencing the fact that she doesn?t believe Nivo and Pembro are different, which leads her to believe that the study design lead to divergent results in KN 024 and CM 026.
?	AI says that this is just a stage on the way to combos and this stage will pass.  She believes this will be the relevant landscape instead of monotherapy.
?	AI believes that at a major cancer center like hers, q3w dosing of Atezo in 2L is an important consideration that may push treatment towards Atezo, since many patients come from far-away places via referrals, which is a big motivator for having a q3w regimen for these patients.","?	While proactively discussing 2 year OS for 057/017, the reactive discussion led to 026. We discussed trial designed etc. We then began to discuss the 2L space in which the AI stated their system will likely begin to use atezo based on no testing and Q3 weeks (convenience) for traveling patients and chair time.  
?	The AI then discussed 227 (enrollment site)
?	This led to a reactive discussion on the early 012 data which demonstrated nearly a doubling ORR based on expression levels
?	The AI then led a discussion on what a treating physician would do if a patient was progressing on Nivo and the 227 reads out positive for regimen (would a treating physician add ipi?)
o	AI believed more data is need; however, this is an area of needed exploration
o	There is no data with Atezo or Pembro to add Ipi at Q 6 weeks","?	They are a Ventana facility, so they have SP142 standardized for Atezo. But there is no request for PD-L1 data using SP142
?	PD-L1 test requests have increased in number since 1L approval of Pembro. 
?	MedOncs are requesting both 22C3 and 28-8 IHCs but are not communicating whether it is from a 1L or 2L setting
?	Now because of the increase in volume, TL is going to use SP263 to read PD-L1 test requests for NSCLC (indicated that this would be in lieu of 22C3 for Pembro) and report % tumor cells stained. Report is going to carry a disclaimer that the test is an LDT and will also list the Blueprint, Dr. Rimm?s data as well as the AZ concordance study. TL is aware that this cannot replace the IVD but they are not going to bring in Dako machines. TL communicates to MedOncs about the Complementary status of 28-8.",694
RTL,Src Category, 1:1 Regional TL,2.60870476213,7.3037018428e-11,690,801,"Lung RTL today at a large Academic site in NYC considers Atezolizumab a ?me too drug?.  Also since the Roche PD-L1 testing is complicated, does not see himself using it at all as a monotherapy.  Feels that it will be used just in the Bladder setting for foreseeable future.","A Melanoma/Lung RTL at an academic institution informed me that they his institution is starting to test all newly diagnosed NSCLC pts for PD-L1. They are using the ""Merck antibody"" and therefore (even down the road for 2nd line), ""Keytruda would be there logical choice/option"" for 2nd line, over Nivo or Atezo.  THis statement was based directly to the fact that they are using the ""Merck Antibody"" for PD-L1 testing.","Lung RTL in Illinois shared that he has been having difficulty obtaining enough tissue with his first line pts. to do PDL1 testing.  He shared that it's been frustrating because he knows that some of these pts. may be ""high expressors"" but won't have enough tissue to ever find out.",1491
Neuro-ONC,Src Category, Congress: 1:1 Interaction,394.826086957,9.38205801088e-17,11,39,"When discussing some contradicting data surrounding the effect of WBR and SRT on Tcell infiltration into GBM tumors, one study saying that if facilitated Tcell infiltration, and another study said that RT reduces Tcell's ability to infiltrate the tumor, Neuro-ONC expressed his frustration as ""F- me, we can't seem to figure out anything with this disease.""","Neuro-ONC stated that MGMT as a bio marker for GBM is just as bad as PDL1 status.  ""It can change after RT, or Chemo.  Recurrent tumors can change MGMT status as well.  It also has the same problems as PDL1 status in that there is heterogeneity within the tumor, intratumor and intertumor differences as well.  It is not a great bio marker, but it is all we have to go with now.""","Neuro-ONC stated that in ""slow growth"" recurrent GBM patients that he will try combinations of Opdivo, Opdivo+Bev, Opdivo+Yervoy.  Has had limited success with each possible, but stated that ""limited success is still success in GMB.""",50
GBM,Src Category, Congress: 1:1 Interaction,61.9335038363,4.36451453196e-20,49,79,"Neuro-ONC stated that they look forward to seeing OPDIVO + OPTUNE in GBM patients.  When asked why she thought this combination would benefit patients she stated that OPTUNE will keep the tumor at bay, giving Opdivo time to mount a response.  She is an OPTUNE speaker, and stated that she will be submitting an ISR for this concept, and has already been told by NOVOCURE that they would like to participate jointly with an IO company.","Neuro-ONC stated that in ""slow growth"" recurrent GBM patients that he will try combinations of Opdivo, Opdivo+Bev, Opdivo+Yervoy.  Has had limited success with each possible, but stated that ""limited success is still success in GMB.""","Neuro-ONC stated that 18months is her average from initial diagnosis with GBM to death.  Recurrence at about 10-12 months and roughly 6 months post recurrence till death.  Patients where recurrence isn't until 20months are on the far end of the GBM spectrum, and not representative of the normal patient.  Stated this in discussion around the Pembro GBM population of -028.",128
context of an online lecture,Src Category, Congress: Presentation,783.740740741,8.66598557937e-14,7,659,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In study CM-012, very impressive results were observed with nivo+ipi regimen in patients with PD-L1 expression levels of ?1% and ?5%, but cohorts were very small. In KN-021, the pembro+ipi combination regimen was very toxic and more toxic than nivo+ipi. Let?s wait for results of CM-227.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium:

 KN-021 was a small phase II study. The high response rate, short time to response, improved PFS, and good safety profile observed in the pembro+CT arm are encouraging, but there was no OS benefit with this combination regimen. OS and safety results are extremely immature. Phase 1b study GP28328 of atezo+CT combination therapy has provided quite impressive results, but it included < 20 patients per group. It is too early to switch to IO+CT in 1L NSCLC. Let?s see what happens in a large phase III study.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about the role of nivo in 1L NSCLC, said: the scientific community is grappling to explain differences in results of KN-024 and CM-026. Both nivo and pembro are good, but there is no role for nivo in 1L NSCLC at this point.",666
NCCN 2016 Webex Congress Series,Src Category, Congress: Presentation,783.740740741,8.66598557937e-14,7,657,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In study CM-012, very impressive results were observed with nivo+ipi regimen in patients with PD-L1 expression levels of ?1% and ?5%, but cohorts were very small. In KN-021, the pembro+ipi combination regimen was very toxic and more toxic than nivo+ipi. Let?s wait for results of CM-227.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium:

 KN-021 was a small phase II study. The high response rate, short time to response, improved PFS, and good safety profile observed in the pembro+CT arm are encouraging, but there was no OS benefit with this combination regimen. OS and safety results are extremely immature. Phase 1b study GP28328 of atezo+CT combination therapy has provided quite impressive results, but it included < 20 patients per group. It is too early to switch to IO+CT in 1L NSCLC. Let?s see what happens in a large phase III study.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about the role of nivo in 1L NSCLC, said: the scientific community is grappling to explain differences in results of KN-024 and CM-026. Both nivo and pembro are good, but there is no role for nivo in 1L NSCLC at this point.",664
Fall ECOG,Src Category, Congress: Presentation,447.851851852,4.31252687641e-08,4,148,"At Fall ECOG meeting thoracic TL in the audience voiced his opinion that since atezi is approved now does it replace nivo second line since 026 was negative.
1.	Audience member stated  that since we don?t have atezi first line data (in a similar study design like 026), so we cant make changes based on nivo fail first line. She said if we are making decisions on stopping use of nivo in 2nd line setting based on first line data, then we need atezi first line data as well to make a fair comparison.
2.	Thoracic chair said ""HR are all same between atezi and pembro and nivo in salvage setting""
3.	National lung TL said that toxicity is better with atezi (1% pneum) vs nivo (6%)
4.	Comment was made on atezi efficacy in PDL1 neg patients is based on sp142 antibody which misses about half of positive patients","At Fall ECOG meeting, thoracic chair polled the audience about how is PDL1 testing being handled at their institutions.
i.	Mass Gen reflex testing but not with 22C3. 
ii.	More institutions sending out samples vs in house testing
1.	Audience responded that they are getting results within 3-5 days of sending out samples
2.	They are getting actual % positive PDL1","At Fall ECOG meeting thoracic presenter told the audience that 026 is technically a negativestudy and she commented that the forest plots of 026 subsets showed most actually favored chemo (she said ""the dots in the forest plots were mostly on the chemo arm vs the nivo arm"").",152
NSCLC NCCN panelist,Src Category, Congress: Presentation,89.5703703704,4.93406193703e-12,17,665,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In study CM-012, very impressive results were observed with nivo+ipi regimen in patients with PD-L1 expression levels of ?1% and ?5%, but cohorts were very small. In KN-021, the pembro+ipi combination regimen was very toxic and more toxic than nivo+ipi. Let?s wait for results of CM-227.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium:

 KN-021 was a small phase II study. The high response rate, short time to response, improved PFS, and good safety profile observed in the pembro+CT arm are encouraging, but there was no OS benefit with this combination regimen. OS and safety results are extremely immature. Phase 1b study GP28328 of atezo+CT combination therapy has provided quite impressive results, but it included < 20 patients per group. It is too early to switch to IO+CT in 1L NSCLC. Let?s see what happens in a large phase III study.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about the role of nivo in 1L NSCLC, said: the scientific community is grappling to explain differences in results of KN-024 and CM-026. Both nivo and pembro are good, but there is no role for nivo in 1L NSCLC at this point.",682
made the following comments,Src Category, Congress: Presentation,89.5703703704,4.93406193703e-12,17,549,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In study CM-012, very impressive results were observed with nivo+ipi regimen in patients with PD-L1 expression levels of ?1% and ?5%, but cohorts were very small. In KN-021, the pembro+ipi combination regimen was very toxic and more toxic than nivo+ipi. Let?s wait for results of CM-227.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium:

 KN-021 was a small phase II study. The high response rate, short time to response, improved PFS, and good safety profile observed in the pembro+CT arm are encouraging, but there was no OS benefit with this combination regimen. OS and safety results are extremely immature. Phase 1b study GP28328 of atezo+CT combination therapy has provided quite impressive results, but it included < 20 patients per group. It is too early to switch to IO+CT in 1L NSCLC. Let?s see what happens in a large phase III study.","In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about the role of nivo in 1L NSCLC, said: the scientific community is grappling to explain differences in results of KN-024 and CM-026. Both nivo and pembro are good, but there is no role for nivo in 1L NSCLC at this point.",566
thoracic,Src Category, Congress: Presentation,63.9788359788,2.70642686421e-06,10,142,"At Fall ECOG meeting thoracic TL in the audience voiced his opinion that since atezi is approved now does it replace nivo second line since 026 was negative.
1.	Audience member stated  that since we don?t have atezi first line data (in a similar study design like 026), so we cant make changes based on nivo fail first line. She said if we are making decisions on stopping use of nivo in 2nd line setting based on first line data, then we need atezi first line data as well to make a fair comparison.
2.	Thoracic chair said ""HR are all same between atezi and pembro and nivo in salvage setting""
3.	National lung TL said that toxicity is better with atezi (1% pneum) vs nivo (6%)
4.	Comment was made on atezi efficacy in PDL1 neg patients is based on sp142 antibody which misses about half of positive patients","At Fall ECOG meeting, thoracic chair polled the audience about how is PDL1 testing being handled at their institutions.
i.	Mass Gen reflex testing but not with 22C3. 
ii.	More institutions sending out samples vs in house testing
1.	Audience responded that they are getting results within 3-5 days of sending out samples
2.	They are getting actual % positive PDL1","At Fall ECOG meeting thoracic presenter told the audience that 026 is technically a negativestudy and she commented that the forest plots of 026 subsets showed most actually favored chemo (she said ""the dots in the forest plots were mostly on the chemo arm vs the nivo arm"").",152
