term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
lung TL said,Territory,  UPSTATE NY,168.461538462,8.07821583641e-19,16,1110,National lung TL said that the KN10 data in the squamous population was ?disappointing? however he wouldn?t steer away from using pembro in a squamous patient based on the KN10 data.,"National lung TL said that they do not enforce everyone testing for PDL1 but if they do test and it is positive, pembro is the choice. He said that even in his clinic, he rarely bothers testing for PDL1 and most often checks the box on the pathway that says ?PDL1 not tested?. He did mention that the PDL1 test is readily available for them and said it is reflexive to do just like EGFR or alk.","National lung TL said that he expects to see first line IO trials like CA209-026 to look like the data from 057. he stated that ""There wont be too much of a mOS difference but the curves will look like the 057 data since most of the patients will be adeno"".",1126
atezi,Territory,  UPSTATE NY,112.307692308,9.0623455182e-07,5,27,"At Fall ECOG meeting thoracic TL in the audience voiced his opinion that since atezi is approved now does it replace nivo second line since 026 was negative.
1.	Audience member stated  that since we don?t have atezi first line data (in a similar study design like 026), so we cant make changes based on nivo fail first line. She said if we are making decisions on stopping use of nivo in 2nd line setting based on first line data, then we need atezi first line data as well to make a fair comparison.
2.	Thoracic chair said ""HR are all same between atezi and pembro and nivo in salvage setting""
3.	National lung TL said that toxicity is better with atezi (1% pneum) vs nivo (6%)
4.	Comment was made on atezi efficacy in PDL1 neg patients is based on sp142 antibody which misses about half of positive patients","Local lung TL commented that he currently uses about 80% nivo in his second line NSCLC patients vs 20% pembro. He doesnt think there is much room for atezi in that space. He did say that with the 026 results, he expects some hit to the amount of nivo being used second line.",Local lung TL said that he hardly ever does PDL1 testing in second line and uses predominately nivo because of the lack of need for testing. He said tissue availability is always an issue and patients don?t want to wait for results. He said that he doesn?t think he will use much atezi in his second line patients as he is more comfortable with nivo.,32
Regional lung TL told,Territory,  UPSTATE NY,101.076923077,4.34208902411e-21,21,2,"Regional lung TL told me that he hasn?t treated any patient with autoimmune disease with IO intentionally, he has however seen a patient develop RA following nivo treatment. Patient has been managed with steroids and will be restarting nivo.","Regional lung TL told me about a recent op-edd piece that he saw in either The New York Times or Wall Street Journal where someone (he suspects this person was from merck) wrote in and criticized oncologists about not using pembro in pdl1-. He said the piece basically called out the oncologists as being very dumb people. He said that it ""is typical Merck tactics"".","Regional lung TL told me that he isn?t convinced that the Keynote 024 data is that great, he said ?lets wait to see the data before we get too excited?.",23
Fall ECOG,Territory,  UPSTATE NY,89.8461538462,1.71205620441e-05,4,148,"At Fall ECOG meeting thoracic TL in the audience voiced his opinion that since atezi is approved now does it replace nivo second line since 026 was negative.
1.	Audience member stated  that since we don?t have atezi first line data (in a similar study design like 026), so we cant make changes based on nivo fail first line. She said if we are making decisions on stopping use of nivo in 2nd line setting based on first line data, then we need atezi first line data as well to make a fair comparison.
2.	Thoracic chair said ""HR are all same between atezi and pembro and nivo in salvage setting""
3.	National lung TL said that toxicity is better with atezi (1% pneum) vs nivo (6%)
4.	Comment was made on atezi efficacy in PDL1 neg patients is based on sp142 antibody which misses about half of positive patients","At Fall ECOG meeting, thoracic chair polled the audience about how is PDL1 testing being handled at their institutions.
i.	Mass Gen reflex testing but not with 22C3. 
ii.	More institutions sending out samples vs in house testing
1.	Audience responded that they are getting results within 3-5 days of sending out samples
2.	They are getting actual % positive PDL1","At Fall ECOG meeting thoracic presenter told the audience that 026 is technically a negativestudy and she commented that the forest plots of 026 subsets showed most actually favored chemo (she said ""the dots in the forest plots were mostly on the chemo arm vs the nivo arm"").",152
voiced his opinion,Territory,  UPSTATE NY,67.3846153846,1.8073479167e-07,7,16,"Academic lung TL voiced his opinions that the ""OAK data  is bad"". He said that it is clear that the assay used is not as good as the 22C3 or 28-8 based assays. He also said that he doesn?t think much of the never smoker data in OAK.","Academic lung TL voiced his opinion that Keynote 024 and pembro first line ""is the single best thing that has ever happened in NSCLC for patients"".","Academic lung TL voiced his opinion that Keynote 024 and pembro first line ""is the single best thing that has ever happened in NSCLC for patients"".",23
Local lung TL commented,Territory,  UPSTATE NY,44.9230769231,7.11846286708e-11,14,0,"Local lung TL commented that even with the 026 trial results, he still thinks pembro and nivo are basically the same agent.",Local lung TL commented that he isnt worried about the 026 data as you cant go back and retrospectively analyze the data using a 50% cutoff. He said the study wasnt designed that way and thus you cant get meaningful data from that kind of analysis.,Local lung TL commented that he is impressed with the data on Nivo plus Ipi data in SCLC and is happy to see it included in the NCCN guidelines. He was curious as to why the dose of ipi used in the combination is higher than in the NSCLC trials.,14
isn,Territory,  UPSTATE NY,44.9230769231,5.92688721385e-09,11,106,"National lung TL volunteered the following about the 026 study:He said that it is all about patient selection. He said the 026 study failed because it is analogous to doing a trial of Tarceva in an unselected patient population. The agent (nivo) just doesn?t work as well in unselected patients. PDL1 is the best biomarker we have right now, but it isn?t perfect for many reasons.","Regional lung TL told me that Merck was smart in only testing pembro in PDL1+ (50%) patients. He said the data always looks better in that enriched group. He said he isn?t sure whether insurers will require PDL1+ > 50% to use pembro (i.e the 50% number might not be needed, it could just be plus or minus at 1% or 5%, etc) . He said he has had success in getting a 1st line NSCLC patient pembro without having to provide the % PDL1 positive. He said that it will come down to dosing frequency that will determine Nivo vs Pembro use. He said he doesn?t think that there is much difference efficacy wise between the two, so convenience might be the deciding factor
.",Community TL shared that he uses mostly nivo (vs pembro) for his lung patients. He said it wasn?t due to any specific reason (i.e. better efficacy or better toxicity) other than the fact that he is comfortable with nivo and doesn?t see any reason to even try pembro. He said he thinks nivo is better especially in squamous patients.,117
GR,Territory,  UPSTATE NY,44.9230769231,4.95492170287e-05,5,0,"National H&N TL indicated during GR that KN-012 showed ""only a smattering of CRs"" and that one should remember the tail of the curve ""represents only 4 patients"".",Melanoma NTL said from GR podium that the incidence of nivolumab-related myocarditis/myositis is ~ 0.25%.  Estimates deaths in nivo clinical development program to be 5 from myositits and 6 from myocarditis.,"National H&N TL said during GR that in Checkmate 141, nivo and ic OS tracked during the first three months which was surprising to them.   They said the OS rate was similar to KN-012 and that PD-L1- patients ""derived little benefit"" from nivo.",5
second,Territory,  UPSTATE NY,44.9230769231,4.95492170287e-05,5,0,"Local RCC TL described his sequencing strategy in RCC:1st line is sutent or pazop. He doesn?t believe pazop is that much better tolerated. LFTs are a real issue with pazop but the trial design was done so that qol was analyzed by quesitonairre at the end of week 4 which is when the tox of sutent is the worst. Sutent toxicities of note are taste changes and diarrhea resulting in weight loss.If the patient had a response of greater than 2 year to first line tki and then relapsed, he would probably most likely try another tki before nivo. If the patient had responses less than 2 year on tki, he would treat second line with nivo. Also, if the patient had a bad tki AE, he would use nivo second line instead of trying another tki. He uses cabo 3rd or 4th line. He said that the side effects with cabo are ?troublesome? and it still works late line so he will save it for there.",Local RCC TL said his strategy for second line RCC it that he was always under the impression that its best to switch MOAs when failure occurs. He said that was how he was trained. He said that he doesn?t think anything can replace nivo second line given the very limited toxicity profile seen with it. He said he doesn?t think cabo can replace it,"Local lung TL commented that pathway company at his institution does not differentiate % of cell positive for PDL1 to determine who can get pembro second line. He said ""positive is positive"" according to the medical director of the pathway and doesnt think it will change first line. He said he thinks the same will hold true for first line use of pembro, any positivity will result in use of pembro first line.",5
H&N TL,Territory,  UPSTATE NY,28.0769230769,1.69965923429e-05,20,432,"National H&N TL provided the following comment regarding pembro approval in H&N: He said that pembro got approved based on the 141 data set. His exact words were ?pembro was approved based on Checkmate data? because everyone expects Keynote 40 to be positive just like checkmate 141 was. He said Merck was lucky that they hit the sweet spot in terms of timing and that?s why they got approval. He said that everyone expects pembro to ultimately have as strong of data as nivo but as of right now, nivo has the best data out there and thus should be the preferred option on their institutional pathway.","Regional H&N TL told me that he wouldn't want to participate in 651 as he already has the KESTREL study open and he really doesn't like the idea of randomizing patients to the EXTREME regimen. He said that the treatment is just too ""extreme"" in terms of toxicity. Interesting, another local H&N TL at a sister institution down the road told me that she tried to start her patients on EXTREME as ""that's where the best data is"" in terms of efficacy.",Regional H&N TL told me that KESTREL will close (due to full accrual)  in October 2016.,452
sutent,Territory,  UPSTATE NY,28.0769230769,1.69965923429e-05,8,3,"Local RCC TL described his sequencing strategy in RCC:1st line is sutent or pazop. He doesn?t believe pazop is that much better tolerated. LFTs are a real issue with pazop but the trial design was done so that qol was analyzed by quesitonairre at the end of week 4 which is when the tox of sutent is the worst. Sutent toxicities of note are taste changes and diarrhea resulting in weight loss.If the patient had a response of greater than 2 year to first line tki and then relapsed, he would probably most likely try another tki before nivo. If the patient had responses less than 2 year on tki, he would treat second line with nivo. Also, if the patient had a bad tki AE, he would use nivo second line instead of trying another tki. He uses cabo 3rd or 4th line. He said that the side effects with cabo are ?troublesome? and it still works late line so he will save it for there.","Local RCC TL told me that Pazop toxicities are the same but less significant vs sutent. She said they only use pazop for frail older patients first line. Everyone else gets sutent first line. She said that they use 2 on, one off dosing of sutent even though it isn?t recommended in their PI.","Local RCC TL said his strategy for 1st line RCC used to be pazopanib first line but he said he really likes the 2 weeks on, 1 week off Sutent strategy. He said he has been using that in his new patients. He said that the biggest issues he used to have with sutent every four weeks was weight loss as a result of significant diarrhea coupled with taste issues. He said patient won?t eat because of the taste problems.",11
TL told,Territory,  UPSTATE NY,12.4786324786,1.88631056051e-10,65,938,"Local H&N TL told me that the RTOG 3504 study in locally advanced H&N is very important because that is most common type of patient that they see. She said that they only see 10-15% of patients being metastatic at presentation and at least at their institution, the h&n isnt treated at the community sites, instead all of the patients are referred to the main hospital.","Regional H&N TL told me that he wouldn't want to participate in 651 as he already has the KESTREL study open and he really doesn't like the idea of randomizing patients to the EXTREME regimen. He said that the treatment is just too ""extreme"" in terms of toxicity. Interesting, another local H&N TL at a sister institution down the road told me that she tried to start her patients on EXTREME as ""that's where the best data is"" in terms of efficacy.",Local H&N TL told me that it was first time she has seen standing room only space at a H&N presentation when referring to the 141 data presented by DR Ferris at ASCO.,1003
Local,Territory,  UPSTATE NY,9.70560303894,5.95366712416e-19,184,1056,"Regional H&N TL told me that he wouldn't want to participate in 651 as he already has the KESTREL study open and he really doesn't like the idea of randomizing patients to the EXTREME regimen. He said that the treatment is just too ""extreme"" in terms of toxicity. Interesting, another local H&N TL at a sister institution down the road told me that she tried to start her patients on EXTREME as ""that's where the best data is"" in terms of efficacy.","Local community TL told me that when she gets her reports back for PDL1 testing, the company provides her with a % positive for PDL1 for pembro as well as a % positive for nivo on the same sheet. I asked her if the numbers match up based on Blueprint analysis and she said they are usually about 10% different with the nivo number being lower. This was based on a single patient and she couldnt remember the company's name that did this testing but she said she would let me know.","Local H&N TL told me that the RTOG 3504 study in locally advanced H&N is very important because that is most common type of patient that they see. She said that they only see 10-15% of patients being metastatic at presentation and at least at their institution, the h&n isnt treated at the community sites, instead all of the patients are referred to the main hospital.",1240
t,Territory,  UPSTATE NY,7.29270729271,5.00781418171e-12,117,0,Local lung TL said that he hardly ever does PDL1 testing in second line and uses predominately nivo because of the lack of need for testing. He said tissue availability is always an issue and patients don?t want to wait for results. He said that he doesn?t think he will use much atezi in his second line patients as he is more comfortable with nivo.,"National lung TL volunteered the following about the 026 study:He said that it is all about patient selection. He said the 026 study failed because it is analogous to doing a trial of Tarceva in an unselected patient population. The agent (nivo) just doesn?t work as well in unselected patients. PDL1 is the best biomarker we have right now, but it isn?t perfect for many reasons.","Regional lung TL told me that Merck was smart in only testing pembro in PDL1+ (50%) patients. He said the data always looks better in that enriched group. He said he isn?t sure whether insurers will require PDL1+ > 50% to use pembro (i.e the 50% number might not be needed, it could just be plus or minus at 1% or 5%, etc) . He said he has had success in getting a 1st line NSCLC patient pembro without having to provide the % PDL1 positive. He said that it will come down to dosing frequency that will determine Nivo vs Pembro use. He said he doesn?t think that there is much difference efficacy wise between the two, so convenience might be the deciding factor
.",117
doesn,Territory,  UPSTATE NY,7.21978021978,2.48864767972e-05,36,94,"National lung TL volunteered the following about the 026 study:He said that it is all about patient selection. He said the 026 study failed because it is analogous to doing a trial of Tarceva in an unselected patient population. The agent (nivo) just doesn?t work as well in unselected patients. PDL1 is the best biomarker we have right now, but it isn?t perfect for many reasons.","Regional lung TL told me that Merck was smart in only testing pembro in PDL1+ (50%) patients. He said the data always looks better in that enriched group. He said he isn?t sure whether insurers will require PDL1+ > 50% to use pembro (i.e the 50% number might not be needed, it could just be plus or minus at 1% or 5%, etc) . He said he has had success in getting a 1st line NSCLC patient pembro without having to provide the % PDL1 positive. He said that it will come down to dosing frequency that will determine Nivo vs Pembro use. He said he doesn?t think that there is much difference efficacy wise between the two, so convenience might be the deciding factor
.",Local lung TL said that he hardly ever does PDL1 testing in second line and uses predominately nivo because of the lack of need for testing. He said tissue availability is always an issue and patients don?t want to wait for results. He said that he doesn?t think he will use much atezi in his second line patients as he is more comfortable with nivo.,130
TL said,Territory,  UPSTATE NY,6.17692307692,1.15759629663e-05,86,62,Regional GU TL said he does not order PD-L1 testing in RCC or bladder outside of a clinical trial.  Said there is no data to support treatment decision making in RCC.,Regional TL said no data supports testing for PD-L1 in RCC in any line.,"National H&N TL said during GR that in Checkmate 141, nivo and ic OS tracked during the first three months which was surprising to them.   They said the OS rate was similar to KN-012 and that PD-L1- patients ""derived little benefit"" from nivo.",148
said,Territory,  UPSTATE NY,5.89615384615,2.85420644098e-27,479,0,Local RCC TL said his strategy for second line RCC it that he was always under the impression that its best to switch MOAs when failure occurs. He said that was how he was trained. He said that he doesn?t think anything can replace nivo second line given the very limited toxicity profile seen with it. He said he doesn?t think cabo can replace it,"Local H&N TL said that at the recent ASCO review, the speaker highlighted the 1 yr OS as being very important.Local TL also said that ORR is OK as an endpoint, but OS is the king of outcomes. He said that ORR is tough to use due to the potential for pseudoprogression with immunotherapy. He said EXTREME regimen very difficult for most patients. He isn?t a fan. He uses some weekly taxotere, some gem","Regional lung TL said that he ""doesn?t think there is ultimately any difference between nivo and pembro even with 026 press release"". He is impressed that pembro hit both pfs and OS data. He said BMS gambled right for second line but not so much for 1st line. He also said that it?s clear that PDL1 positive patients do better. ""It always better to be PDL1 positive"". He wants to see the data from pembro and from 026 to really see if there is any difference.",479
line,Territory,  UPSTATE NY,4.75147928994,5.90756762208e-08,345,108,"Local RCC TL said his strategy for 1st line RCC used to be pazopanib first line but he said he really likes the 2 weeks on, 1 week off Sutent strategy. He said he has been using that in his new patients. He said that the biggest issues he used to have with sutent every four weeks was weight loss as a result of significant diarrhea coupled with taste issues. He said patient won?t eat because of the taste problems.",Regional lung TL told me he heard about the 026 press release and said that we now need to know if nivo can be effective in patients that fail first line pembro. He said he has tried to use nivo in a NSCLC patient that failed a first line anti-PDL1 antibody (EMD Serono antibody) and it didn't work.,"Local RCC TL described his sequencing strategy in RCC:1st line is sutent or pazop. He doesn?t believe pazop is that much better tolerated. LFTs are a real issue with pazop but the trial design was done so that qol was analyzed by quesitonairre at the end of week 4 which is when the tox of sutent is the worst. Sutent toxicities of note are taste changes and diarrhea resulting in weight loss.If the patient had a response of greater than 2 year to first line tki and then relapsed, he would probably most likely try another tki before nivo. If the patient had responses less than 2 year on tki, he would treat second line with nivo. Also, if the patient had a bad tki AE, he would use nivo second line instead of trying another tki. He uses cabo 3rd or 4th line. He said that the side effects with cabo are ?troublesome? and it still works late line so he will save it for there.",453
told,Territory,  UPSTATE NY,4.62443438914,1.48224821259e-05,136,65,Regional lung TL told me that the Merck people are telling him that 70% of 2nd line patients are getting tested for pdl1. He laughed and said he doesn't believe that.,"Local pharmacist told me that the ""Merck people are pushing the fact that they achieved an OS benefit in their 024 study even with cross over"" and are telling him that ""BMS cant use cross over as an explanation why nivolumab failed to achieve any OS benefit in 026"".",Local lung TL told me that the Merck sales folks visited him yesterday and his description of them was ?they were salivating about their data at ESMO and the incoming first line business?,201
national,Territory,  UPSTATE NY,4.08391608392,4.87316891553e-05,183,979,"National H&N TL provided the following comment regarding pembro approval in H&N: He said that pembro got approved based on the 141 data set. His exact words were ?pembro was approved based on Checkmate data? because everyone expects Keynote 40 to be positive just like checkmate 141 was. He said Merck was lucky that they hit the sweet spot in terms of timing and that?s why they got approval. He said that everyone expects pembro to ultimately have as strong of data as nivo but as of right now, nivo has the best data out there and thus should be the preferred option on their institutional pathway.","National lung TL said that they do not enforce everyone testing for PDL1 but if they do test and it is positive, pembro is the choice. He said that even in his clinic, he rarely bothers testing for PDL1 and most often checks the box on the pathway that says ?PDL1 not tested?. He did mention that the PDL1 test is readily available for them and said it is reflexive to do just like EGFR or alk.",National lung TL said that the KN10 data in the squamous population was ?disappointing? however he wouldn?t steer away from using pembro in a squamous patient based on the KN10 data.,1162
ONS,Territory,  UT,182.848484848,2.68433276953e-07,5,198,"While meeting with a community oncology NP who treats solid tumor patients, she mentioned that she attended an Advisory Board for Pfizer at ONS congress. She stated the first half of the session was surrounding how she would choose a patient for Sutent and asking about treatment sequencing and safety for the Pfizer drugs. She stated the last half of the session was the representatives ""drilling"" her about how she would choose OPdivo for a patient with RCC and reactions to the Opdivo presence on the market.","During ONS Congress medical presentation for Research to Practice TL hypothesized that PDL status will be needed for 1st line NSCLC. This TL likes to have PD-l1 status for his patients, though believes other oncologist will simply give nivo without any testing. He believes the differences between Opdivo and Atezo is that ""PD2  goes free""  and has yet to know what this will unveil in practice. These comments gathered during lung presentation portions.",Nurses at a proactive dinner presentation for ONS chapter mentioned they had been using Sandostatin for treatment of colitis induced by Opdivo. Proper symptom management and use of algorithms reviewed in detail and nurses shared they would institute use of IMAR guides in their clinics and hospitals.,203
California,Territory,  UT,73.1393939394,2.18833085337e-06,8,290,"Community Oncologist in Northern California volunteered that he had heard many of the releases from Asco via his email and colleagues surrounding 1st line lung. He mentioned that he believed PDL1 testing in 1st line will be no problem as testing is getting easier and cheaper, and they will have tissue due to newer diagnosis. He mentioned positive impression from the data he saw come across.","Community Oncology Clinic in Northern California had internal discussions, meetings and challenges surrounding BMS materials. Nurses were wanting to use patient care check sheets, and they felt ""legally"" liable if they did not call the doc for any items that would be checked by nurse or patients regarding ongoing symptoms related or not found during assessments. The site did in the end favor using check sheets and made an internal plan on ""when to call the doc"", but the language on the form made them uncomfortable until a full plan was in place internally. Rep and Nurse Liaison worked with team to discuss their current practices and feeling safe in their care and administration of the immuno oncology drugs. Nurses feel confident with tools and plans in place at this time.",Speaking with Community Oncologist in California (very tough to access account) who disclosed that he knows that any denial he gets from insurance for Keytruda will be covered by Merck.,298
PD,Territory,  UT,45.7121212121,6.12979388772e-07,14,3,"Spoke with Community Onc in Arizona, who mentioned he uses Biocept liquid bx for PD status for any 2nd line lung pt due to underwhelming efficacy in his practice. He will use Opdivo if biocept comes back positive for pd, otherwise chemo. 

Same physician mentioned that Opdivo is a blockbuster in Melanoma and far more effective than lung. He uses Monotherapy due to past bad experiences with Yervoy, unless the patient is young and it is a more tough call, he will do pd testing through caris and if positive, use Opdivo monotherapy and if negative will use combination. Stated he has a young pd+ pt on monotherapy who is doing wonderful for a long period of time now. He does not do pd testing across the board due to time and expense for Melanoma pts.","Oncologist reports after hearing data presented at asco regarding SCLC, that this is encouraging but that ""chemo can control disease quite well"". It will be hard to distinguish who will respond to IO vs chemo best. 

Oncologist also mentioned H&N data looking good but no distinction between nivo and pembro. The main advantage is that bms has ""ipi"" to add to opdivo and get the best efficacy. He believes that Opdivo is exclusively used in 2nd line lung due to no testing requirements. He believes pd status will be more readily available in 1st line lung and the testing will not pose any challenges for clinicians.","Lung Presenters at Conference from podium stated:
SHOW ME THE DATA: in reference to 026 negative trial release. Believes docs need to look closer and decide for themselves. 
-Highlighted that NCCN supports use of Nivo in SCLC
-Believes Cabo is a tough drug to five in Ret NSCLS and always needs dose mods. 
-Believes all Lung pts should get comprehensive Next Gen Seq (NGS) and advised audience to get a very comprehensive tissue BX even if it means multiple attempts as the data is invaluable
-Had a small discussion point discussing IO tx and future: believes the real questions will begin to creep up as what to do with IO refractory disease and where to go with future trials. 

Other presenter mentioned the excitment around the DLL3 Molecule for SCLC (rovalpituzumab tesirine). 
-Has not experienced psuedoprogression, believes the pts who respond will respond, and has not experienced delayed responses either. 

In private conversation regarding lung info presenter shared she believes PD status in not reliable and would never test or use data unless a pt had a very aggressive autoimmune co-morbidity and was hesitant to use IO. 
Also mentioned she believes clinicians are getting more used to imAEs and that she is gearing up for 1st line txs",17
surrounding,Territory,  UT,36.5696969697,1.65411534858e-05,13,0,"While meeting with a community oncology NP who treats solid tumor patients, she mentioned that she attended an Advisory Board for Pfizer at ONS congress. She stated the first half of the session was surrounding how she would choose a patient for Sutent and asking about treatment sequencing and safety for the Pfizer drugs. She stated the last half of the session was the representatives ""drilling"" her about how she would choose OPdivo for a patient with RCC and reactions to the Opdivo presence on the market.","Renal/GU Onc TL discussed Pseudo-progression. His RCC patients had slight progression and he continued the Opdivo tx for additional 2-3 cycles with no regression and ended tx. Once pt returned to community, the Onc there called back to TL to challenge him for continuing tx. TL feels there is still some confusion in medical community and even Academic surrounding this concept. 

He also mentioned that he takes calls often from community asking about psuedo progression and how to determine what to do with a pt on Opdivo or ImmunoTherapy.","Community Oncology Clinic in Northern California had internal discussions, meetings and challenges surrounding BMS materials. Nurses were wanting to use patient care check sheets, and they felt ""legally"" liable if they did not call the doc for any items that would be checked by nurse or patients regarding ongoing symptoms related or not found during assessments. The site did in the end favor using check sheets and made an internal plan on ""when to call the doc"", but the language on the form made them uncomfortable until a full plan was in place internally. Rep and Nurse Liaison worked with team to discuss their current practices and feeling safe in their care and administration of the immuno oncology drugs. Nurses feel confident with tools and plans in place at this time.",13
tx,Territory,  UT,35.5538720539,1.47528853211e-08,24,100,Renal TL mentioned he puts in central line port for his RCC pts starting Opdivo because he anticipates them being on tx for an extended period of time. He has several patients on tx for many months currently.,"Renal/GU Onc TL discussed Pseudo-progression. His RCC patients had slight progression and he continued the Opdivo tx for additional 2-3 cycles with no regression and ended tx. Once pt returned to community, the Onc there called back to TL to challenge him for continuing tx. TL feels there is still some confusion in medical community and even Academic surrounding this concept. 

He also mentioned that he takes calls often from community asking about psuedo progression and how to determine what to do with a pt on Opdivo or ImmunoTherapy.",NP from large Cancer Academic Center conveyed that all pts with SCCHN are being pre-screened for Hashimotos Disease before starting IO tx. The NP and the providers she works for believe pts have higher incidences with H&N disease and they will be able to intervene or ward off potential thyroiditis with additional info or proper dx of thyroid conditions before starting IO tx.,124
Onc,Territory,  UT,21.7676767677,1.19497706421e-05,44,188,"Renal/GU Onc TL discussed Pseudo-progression. His RCC patients had slight progression and he continued the Opdivo tx for additional 2-3 cycles with no regression and ended tx. Once pt returned to community, the Onc there called back to TL to challenge him for continuing tx. TL feels there is still some confusion in medical community and even Academic surrounding this concept. 

He also mentioned that he takes calls often from community asking about psuedo progression and how to determine what to do with a pt on Opdivo or ImmunoTherapy.","Community ONc reports concerns with his patient being hospitalized for diarrhea with suspected collitis with RCC. He advised treating physician to institute steroid dose 1mg/kg. He was asking for info on remicade if refractory to steroids. Physician feels ER and hospitals do not know how to treat these IO patients, if he is unable to follow them in hospital.","Spoke with Community Onc in Arizona, who mentioned he uses Biocept liquid bx for PD status for any 2nd line lung pt due to underwhelming efficacy in his practice. He will use Opdivo if biocept comes back positive for pd, otherwise chemo. 

Same physician mentioned that Opdivo is a blockbuster in Melanoma and far more effective than lung. He uses Monotherapy due to past bad experiences with Yervoy, unless the patient is young and it is a more tough call, he will do pd testing through caris and if positive, use Opdivo monotherapy and if negative will use combination. Stated he has a young pd+ pt on monotherapy who is doing wonderful for a long period of time now. He does not do pd testing across the board due to time and expense for Melanoma pts.",232
NP,Territory,  UT,21.0979020979,1.96250485298e-06,31,704,"Nurses at a large gathering for ONS dinner in Oregon, interested in comments regarding chemo precautions for infusion nurses and pharmacy staff in relation to historic uses of chemotherapy drugs and precautions. Article in ONS magazine regarding importance of implementing safety in administration of cancer agents triggered discussion. Nurse liaison retorted with the importance of safety precautions with mixing or administering Opdivo and Yervoy products and discussed potential for long term effects for patients (ie pregnancy precautions). Nurses volunteered they are reforming their current SOP's and practices in efforts to protect nurses, and provide specific guidance for pregnant nurses administering cancer agents.",NP from large practice volunteered she uses minocyline for rash r/t Opdivo and/or Yervoy if refractory to hydro-cortisone cream. She reports some anecdotal benefit. Same event: Pharmacist also mentioned - why dont we put everyone on zyrtec as prophylactic for potential of rash with regimen pts. We discussed incidence rates and he decided it would not be necessary to use a premed or prophylaxis approach.,NP from large Cancer Center shared their facility has transitioned all Opdivo pts to 30 min infusion time with no issues. This has helped streamline their infusion process for pts and has been a positive switch. The NP and her nurse also metnioned the flat dosing transition has helped Opdivo be a much easier infusion process with these two changes occurring.,735
symptoms,Territory,  UT,19.0467171717,2.09010661632e-05,28,195,"nurse reported rheumatoid arthritis flares with several opdivo and regimen patients. One case was a pt who had a distant history of mild RA and it flared up until she could not walk, drug had to be stopped. Nurse reported seeing pts have unprovoked RA type inflammation and pain in joints of knees spreading bilaterally as well with no medical  history. (AE's reported to safety). Nurse mentioned drug would need to be held and steroids used to control these symptoms.",Nurses at a proactive dinner presentation for ONS chapter mentioned they had been using Sandostatin for treatment of colitis induced by Opdivo. Proper symptom management and use of algorithms reviewed in detail and nurses shared they would institute use of IMAR guides in their clinics and hospitals.,"Community ONc reports concerns with his patient being hospitalized for diarrhea with suspected collitis with RCC. He advised treating physician to institute steroid dose 1mg/kg. He was asking for info on remicade if refractory to steroids. Physician feels ER and hospitals do not know how to treat these IO patients, if he is unable to follow them in hospital.",223
nurse,Territory,  UT,18.2848484848,6.791720092e-07,41,193,"Nurses at a large gathering for ONS dinner in Oregon, interested in comments regarding chemo precautions for infusion nurses and pharmacy staff in relation to historic uses of chemotherapy drugs and precautions. Article in ONS magazine regarding importance of implementing safety in administration of cancer agents triggered discussion. Nurse liaison retorted with the importance of safety precautions with mixing or administering Opdivo and Yervoy products and discussed potential for long term effects for patients (ie pregnancy precautions). Nurses volunteered they are reforming their current SOP's and practices in efforts to protect nurses, and provide specific guidance for pregnant nurses administering cancer agents.","Community Oncology Clinic in Northern California had internal discussions, meetings and challenges surrounding BMS materials. Nurses were wanting to use patient care check sheets, and they felt ""legally"" liable if they did not call the doc for any items that would be checked by nurse or patients regarding ongoing symptoms related or not found during assessments. The site did in the end favor using check sheets and made an internal plan on ""when to call the doc"", but the language on the form made them uncomfortable until a full plan was in place internally. Rep and Nurse Liaison worked with team to discuss their current practices and feeling safe in their care and administration of the immuno oncology drugs. Nurses feel confident with tools and plans in place at this time.",NP from large Cancer Center shared their facility has transitioned all Opdivo pts to 30 min infusion time with no issues. This has helped streamline their infusion process for pts and has been a positive switch. The NP and her nurse also metnioned the flat dosing transition has helped Opdivo be a much easier infusion process with these two changes occurring.,234
release,Territory,  UT,15.762800418,4.64622988245e-05,61,66,"GI Onc mentioned he was very underwhelmed by Gastric Data at ASCO. He mentioned he knows that it is a small sampling size, but he was hoping for more efficacy.He is hoping there will be more data released at GI Asco in January with more mature data. He has Taiho trail and will put pts on that if they are refractory to standard of care tx.","Community Oncologist volunteered he had ""just read""  2 yr OS from 2nd line Lung data released at ASCO and was very impressed. He has a patient on Opdivo with 1 year of treatment and is hoping he joins this group of long term survivors.","Community Oncologist in Northern California volunteered that he had heard many of the releases from Asco via his email and colleagues surrounding 1st line lung. He mentioned that he believed PDL1 testing in 1st line will be no problem as testing is getting easier and cheaper, and they will have tissue due to newer diagnosis. He mentioned positive impression from the data he saw come across.",127
