doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 0_centrality,Subset 1_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-0b8fa105eeb34754b4ea2c1f1e66c694,"AI stated their institution does not have PDL1 testing on their ""standard"" lung biomarker test. He stated the disease oriented working group (lung group) has discussed adding it to the standard test in the 1L (but hasn't done it yet). It is likely something they'll work towards standarizing in Q1 2017.",2016-11-16 00:00:00, MI, Access Influencers,0.0621382,0.0610536,0,0,0,0,0,0,0
uuid-e5136b2062904c6291d3dc10700215fb,Local lung TL commented that he is impressed with the data on Nivo plus Ipi data in SCLC and is happy to see it included in the NCCN guidelines. He was curious as to why the dose of ipi used in the combination is higher than in the NSCLC trials.,2016-10-14 00:00:00,  UPSTATE NY, High Disease Burden Clinicians,0.162323,0.0896695,0,0,0,0,0,0,0
uuid-c009cb85f1a049888b4cb8fb7f219d5a,"NTL said that, in wake of -026, we should present the 50+% PD-L1 expression cohort from -057 at the next available congress. This would help allay concerns from -026, and possibly add some clarification.",2016-10-15 00:00:00, S. CA,  Scientific Experts,0.0894512,0.029998,0,0,0,0,0,0,0
uuid-1ed3f11b03f1485e989afc705452f4c8,"In discussing CM-026 during a panel discussion at a recent conference, NTL showed how the Squamous cohort had trend towards benefit in both PFS and OS based on Forest Plots. She said Nivo ?is not really negative? for the Squamous cohort, and that response to Nivo was favorable as compared to chemo",2016-10-15 00:00:00, S. CA,  Scientific Experts,0.0320077,0.0877206,0,0,0,0,0,0,0
uuid-dcb420f9f8b148bfaa4b461269c48c6c,"?	They are a Ventana facility, so they have SP142 standardized for Atezo. But there is no request for PD-L1 data using SP142
?	PD-L1 test requests have increased in number since 1L approval of Pembro. 
?	MedOncs are requesting both 22C3 and 28-8 IHCs but are not communicating whether it is from a 1L or 2L setting
?	Now because of the increase in volume, TL is going to use SP263 to read PD-L1 test requests for NSCLC (indicated that this would be in lieu of 22C3 for Pembro) and report % tumor cells stained. Report is going to carry a disclaimer that the test is an LDT and will also list the Blueprint, Dr. Rimm?s data as well as the AZ concordance study. TL is aware that this cannot replace the IVD but they are not going to bring in Dako machines. TL communicates to MedOncs about the Complementary status of 28-8.",2016-11-18 00:00:00,  MD, Scientific Experts,0.0211043,0.0483211,0,0,0,0,0,0,0
uuid-4e8ae766e1ee4ed3a466bd32ab5813ba,"Regional TL has not been overly impressed with the efficacy of atezolizumab in bladder patients. In her opinion, atezo is not effective in patients with liver metastasis.",2016-10-07 00:00:00, MI, Clinical Practice Influencers,0.104537,0.225558,0,0,0,0,0,0,0
uuid-dd050258c1ca4682a9320f5c4ec5a753,"Regional TL commented that although they include PD-L1 testing in their panel, it is useless clinically and not used for treatment decisions.",2016-10-07 00:00:00, MI, Clinical Practice Influencers,0.046748,0.0262253,0,0,0,0,0,0,0
uuid-598de71a5472497982d3ca711aefc6b4,LTL from a large community institution is glad to see nivo +/- ipi into the NCCN guidelines for SCLC.  LTL is more inclined to use nivo monotherapy than the combination due to the higher dose of ipi (vs. in 026).,2016-10-28 00:00:00, ND, High Disease Burden Clinicians,0.143092,0.137568,0,0,0,0,0,0,0
uuid-42f93b8f24ed4454a171fef8a01c75e1,"At an international GI conference, an LTL said that it is Not clear that there is a true benefit in any of the study parameters (PFS, OS) for gastric cancer patients on CM-032.",2016-10-28 00:00:00, NYC -ST2,  Scientific Experts,0.166517,0.132937,0,0,0,0,0,0,0
uuid-b4cb5308a2dc4040a693b04181cbef24,GBM: RTL (neuro-onc) states that he things that split neoAdjuvant+adjuvant treatment will be the ideal spot for nivolumab in GBM and hopes that BMS will do these studies (had found the Spanish NeoAdj ISR on clinicaltrials.gov),2016-12-21 00:00:00, KS, Clinical Practice Influencers,0.190017,0.148951,0,0,0,0,0,0,0
uuid-dcdf2d15ceee4f41bb05625d319228d5,Tecentriq speaker stated that there is likely to be a combo Lung/Bladder speaker deck coming out at the end of November.,2016-11-21 00:00:00, E. TN, High Disease Burden Clinicians,0.0509918,0.0525431,0,0,0,0,0,0,0
uuid-0c1287ebb5644254abe2786c8c5eb0f3,Neuro-ONC stated that the most interesting space to use IO therapy in GBM would be in adjuvant treatment.  This is because it is almost a certainty that you are leaving behind cancerous cells after surgery.,2016-11-21 00:00:00, E. TN, Scientific Experts,0.142679,0.113017,0,0,0,0,0,0,0
uuid-ba55ae65a50647f8a3b19bdd7619317e,"When discussing her use of PD1 drugs for her GBM patients, a National TL stated ""I have used both, and have seen OS benefit using both, I would guess that people will choose whichever they are more comfortable with, and I would guess that will be Pembro since they have the 1L lung designation.",2016-11-21 00:00:00, E. TN, Clinical Practice Influencers,0.185954,0.162047,0,0,0,0,0,0,0
uuid-49644533475a4610a7579acd3b7c3a03,"Neuro-ONC stated that she PDL1 tests all her GBM patients.  If they are PDL1 positive she immediately requests off-label use of PD1 drug, and adds anti-PD1 to SOC.",2016-11-21 00:00:00, E. TN, Clinical Practice Influencers,0.170021,0.162759,0,0,0,0,0,0,0
uuid-6c16f0a7cc7747e89b791ccc97764789,Regional TL stated that she expects that combination IO will quickly take over as SOC for 1L systemic mUC.,2016-11-21 00:00:00, E. TN,  Scientific Experts,0.137789,0.100098,0,0,0,0,0,0,0
uuid-e5d2e46a990f46ba8f40d9b6537c0cfa,Regional TL stated that one of the goals of treating mUC should be to save the bladder as radical cystectomy can cause significant decline in QoL.,2016-11-21 00:00:00, E. TN,  Scientific Experts,0.0529846,0.0283812,0,0,0,0,0,0,0
uuid-b2c0a254a2ed4f0dad3c8104b486ee14,Regional TL claims that he has treated nearly 15 GBM patients off label with nivo usually always in combination with either bev or re-radiation,2016-11-21 00:00:00, E. PA, High Disease Burden Clinicians,0.309113,0.269448,0,0,0,0,0,0,0
uuid-ba26614262514bb680d2aeee61957031,National TL and -026 investigator is still confused by the -026 data. The median OS for -057 and -026 at PDL1 >5% are off by nearly 6 months. He is presenting at a regional lung conference and plans to present the KP curves side by side,2016-11-20 00:00:00,  DE, Access Influencers,-0.0685179,0.0801222,0,0,0,0,0,0,0
uuid-6c1a73acca3f47d39f4c6443d7539d6b,National TL and -026 investigator says that with the -026 data presented and efficacy looking similar to chemo. He would use nivo for patients who can not tolerate chemo as its has similar efficacy and better toxicity.,2016-11-21 00:00:00,  DE, Access Influencers,0.123175,0.156931,0,0,0,0,0,0,0
uuid-8abb1191425f46f68a18f086d1b9b9da,"When discussing some contradicting data surrounding the effect of WBR and SRT on Tcell infiltration into GBM tumors, one study saying that if facilitated Tcell infiltration, and another study said that RT reduces Tcell's ability to infiltrate the tumor, Neuro-ONC expressed his frustration as ""F- me, we can't seem to figure out anything with this disease.""",2016-11-21 00:00:00, E. TN,  Scientific Experts,-0.00090894,0.00623276,0,0,0,0,0,0,0
uuid-f6b665865efc44b7a64414510d40b41a,"Neuro-ONC stated that MGMT as a bio marker for GBM is just as bad as PDL1 status.  ""It can change after RT, or Chemo.  Recurrent tumors can change MGMT status as well.  It also has the same problems as PDL1 status in that there is heterogeneity within the tumor, intratumor and intertumor differences as well.  It is not a great bio marker, but it is all we have to go with now.""",2016-11-21 00:00:00, E. TN, Clinical Practice Influencers,0.135112,0.0842986,0,0,0,0,0,0,0
uuid-b926a72f62ed408c967aa26db1054fbc,"Neuro-ONC stated that 18months is her average from initial diagnosis with GBM to death.  Recurrence at about 10-12 months and roughly 6 months post recurrence till death.  Patients where recurrence isn't until 20months are on the far end of the GBM spectrum, and not representative of the normal patient.  Stated this in discussion around the Pembro GBM population of -028.",2016-11-21 00:00:00, E. TN, Scientific Experts,0.17423,0.114583,0,0,0,0,0,0,0
uuid-dc55de3950e949ce94250e717e396868,"Presenter at SNO stated, what was later echoed during 1:1 conversations, ""GBM is awaiting the use of IO therapies, because that is the way everything else (other ONC treatments) is going. I would say I am optimistic, but we have been disappointed before.""  Skepticism was apparent when discussing BMS and competitor data as the ""n's"" were low across trials.",2016-11-21 00:00:00, E. TN,  Scientific Experts,0.122301,0.136233,0,0,0,0,0,0,0
uuid-ff581d114f3f437bbc6297371f055124,National TL and -026 investigator advises that BMS go back and rerun all the PDL1 samples. He honestly believes that a mistake happened and it would be worth the investment for the company and for patients.,2016-11-21 00:00:00,  DE, Access Influencers,0.0869611,0.0309858,0,0,0,0,0,0,0
uuid-1ca63c9ba57c43bca0c937dbbdd629b1,Regional GBM TL and investigator says that due to his experience with hypophysitis he gets a cortisol and ACTH level every 2 weeks which is more than is required by protocol,2016-11-21 00:00:00, E. PA, High Disease Burden Clinicians,0.130661,0.111014,0,0,0,0,0,0,0
uuid-9bcceae8a6bd4c7aaf5579c4e8296623,"A community Lung TL volunteered that he was impressed by the Tecentriq data in the PD-L1 negative patients and was considering using it for his next 2nd line NSCLC patients.  When I showed him that the Blueprint data suggested that the Roche test could be under reporting positives as negatives, the TL did not seem to understand and then dismissed the data as ""not strong enough""",2016-11-21 00:00:00,, High Disease Burden Clinicians,0.182159,0.0717209,0,0,0,0,0,0,0
uuid-82d4c48502ba425b9d35369c847df1e8,"Neuro-ONC stated that they look forward to seeing OPDIVO + OPTUNE in GBM patients.  When asked why she thought this combination would benefit patients she stated that OPTUNE will keep the tumor at bay, giving Opdivo time to mount a response.  She is an OPTUNE speaker, and stated that she will be submitting an ISR for this concept, and has already been told by NOVOCURE that they would like to participate jointly with an IO company.",2016-11-21 00:00:00, E. TN, Scientific Experts,0.220571,0.153005,0,0,0,0,0,0,0
uuid-cc97516b8dba4a129b86deada30e95ba,Met Melanoma patient refractory to prednisone and infliximab was treated with Vendolizumab for grade2/3 GI AE.  Treatment was able to bring AE back to baseline.,2016-11-21 00:00:00, E. TN,  Scientific Experts,0.0422717,-0.011796,0,0,0,0,0,0,0
uuid-f9203a26c6f84a88b8b8dd0a3995e00a,Spoke with GYN/ONC who wondered if BMS would start any Opdivo/Yervoy cervical cancer trials.  Mentioned that his institution already has a Pembro trial (Phase 1?) looking at Cervical.,2016-11-21 00:00:00, E. TN, High Disease Burden Clinicians,0.0554413,0.0762554,0,0,0,0,0,0,0
uuid-ef198b1ef9a448bebe53bfadb03cbff8,"Neuro-ONC stated in regards to Keynote 028 data (treatment population), ""They are clearly cherry picking patients.""  20month recurrent patients are more likely to be very healthy.",2016-11-21 00:00:00, E. TN, Scientific Experts,0.283955,0.189037,0,0,0,0,0,0,0
uuid-49acd39ca5d441cab52c7a54f9920bfe,"GYN/ONC said that with the IO oncology world shifting towards combinations in the 1L setting, he stated that he believes a Q6 Ipi dosing (similar to the NSCLC data) with Nivo would be a good starting point for Cervical cancer treatment.  ""Probably don't need a large Tcell boost in Viral + patients, but a little Ipi would probably help.""",2016-11-21 00:00:00, E. TN, High Disease Burden Clinicians,0.179837,0.146877,0,0,0,0,0,0,0
uuid-eba1e44cc420478d8b53a31eaa3e3674,"Neuro-ONC stated that in ""slow growth"" recurrent GBM patients that he will try combinations of Opdivo, Opdivo+Bev, Opdivo+Yervoy.  Has had limited success with each possible, but stated that ""limited success is still success in GMB.""",2016-11-21 00:00:00, E. TN, Scientific Experts,0.236473,0.159562,0,0,0,0,0,0,0
uuid-b89a214cf8154505992799a82acafe9c,"Tecentriq speaker stated in reference to Q3 vs Q2 dosing for mUC:  ""nobody cares about the different dosing, people only care about which one they are more familiar with using.  This probably leans towards Nivo since it is everywhere and Tecentriq is 'late to the party'.""",2016-11-21 00:00:00, E. TN, High Disease Burden Clinicians,0.0639066,0.0773582,0,0,0,0,0,0,0
uuid-46b30df0b95541938f492f2e214cd2a9,"Local TL stated that the SCCHN data is good, but mentioned that she thought the QOL data should have been put in the label  She stated that QOL data does make a difference because, although the PD1's are the 'same' only one is showing data of what they are all seeing (that patients are feeling better while on treatment).",2016-11-21 00:00:00, E. TN, High Disease Burden Clinicians,0.143124,0.11867,0,0,0,0,0,0,0
uuid-2dd0d9921114439dae81cc64e56bf4c1,"TL stated that he was out of options for a patient with GI AE refractory to prednisone and infliximab (multiple courses of each).  

Decided to use vendolizumab.  One treatment (as per label) was able to bring GI AE back to baseline.",2016-11-21 00:00:00, E. TN,  Scientific Experts,0.130413,0.056362,0,0,0,0,0,0,0
uuid-85fda3b6de88417390cccca80d9d2ce3,"General Onc LTL stated that he's been using nivo off-label in ""many"" of his 2L+ SCCHN ever since the -141 data was presented and dose not believe that they pembro data is as strong, so their recent indication will not shift his preference.",2016-08-12 00:00:00, KS, High Disease Burden Clinicians,0.188643,0.136564,0,0,0,0,0,0,0
uuid-426cc31762c94915b0a4211127fc49b8,"RCC RTL stated that ""the ImVigor 210 study Cohort 1 was too loose in their definition of cis-ineligible"".  In his opinion, a portion of those at the more minor renal impairment cutoff could have 'very reasonably gotten cis' and having only 30% PS2 is too low for what this population should be.",2016-08-12 00:00:00, KS, Clinical Practice Influencers,0.169557,0.103657,0,0,0,0,0,0,0
uuid-5f1bc7f2d9f1409582d5bd02c26d21ab,Largest Community Practice in state: TL stated H&N pt started on Keytruda but also getting tacrilimus for renal ca after transplant. Too early to tell response from keytruda. Would have used opdivo but was not indicated at the time. His colleague said take off T and give Erbi + Keytruda! Stated probably will lose kidney but better to be on dialysis than dead.,2016-11-21 00:00:00,  MS, High Disease Burden Clinicians,0.22523,0.18996,0,0,0,0,0,0,0
uuid-6424e49e8c604a98905f23cf705c5cb5,"TL says that upfront PDL1 testing has become the standard of care in practice. Pembro is standard of care now in patients with greater than 50% expression, and does not plan to use anti PD-1 therapy at this time for those in less than 50%. At this time, TLs go to for second line is Nivo and has not seen any compelling reason to change.",2016-11-21 00:00:00, FL, High Disease Burden Clinicians,0.354356,0.238488,0,0,0,0,0,0,0
uuid-d7b115d3afbc4902906b1707a14e9d25,A NTL who attended SITC stated that they saw some 'great' data presented at the meeting.  Particularly they were impressed with the Keynote 45 data in mUC.,2016-11-21 00:00:00,  MD,  Clinical Practice Influencers,0.0932458,0.0599125,0,0,0,0,0,0,0
uuid-decf5552c87343f1b8d7f8b258ed30cf,Largest Community Practice in state: TL stated Concerned of ORR so low but bc pts had received prior Erbi not surprised.,2016-11-21 00:00:00,  MS, High Disease Burden Clinicians,0.186311,0.164561,0,0,0,0,0,0,0
uuid-8ffa53ea38b942afa92d56f6af36ed42,A NTL who was SITC stated that they feel that the decrease TRAE rate with N1I3 in bladder on the -032 study as compared to melanoma is due to the bladder patients on -032  having had prior chemotherapy.  The NTL feels that the prior chemo dampens the immune response so the combination is less toxic.  The NTL feels that there will likely be higher TRAE rates in the frontline setting.,2016-11-21 00:00:00,  MD,  Clinical Practice Influencers,0.21087,0.160069,0,0,0,0,0,0,0
uuid-beb3cc2be820429a92a7419680b327fa,"e.	He said that the PDL1 test being done at UPMC reports an actual percentage
i.	He said he would only use pembro if that percentage is above 10%
f.	He still thinks the PDL1 test is not very good. Said that the only reason we saw a difference in the adeno study for PDL1+ vs PDL1- is due to never smokers in the adeno trial.",2016-02-10 00:00:00,  UPSTATE NY,  Scientific Experts,0.211947,0.0823684,0,0,0,0,0,0,0
uuid-47a7fcb6c1864d81a996c951dfdb0ab2,Community TL using Keytruda in H&N pt - 3 doses and severe pneumonitis admitted to hospital on high dose steroids after bronch.,2016-11-21 00:00:00,  MS, High Disease Burden Clinicians,0.0151775,0.06923,0,0,0,0,0,0,0
uuid-4b9d8d005afa4f2d95f42b44415bb4eb,BCBS SC Jan 1st they are moving to incorporate ICER recommendations in their reviews. HEOR provided update on ICER and outlined the methodology. Pharmacy Director said that he would allow us to provide additional updates/ information that is not included in the 1 year assessment period.  They are also reviewing the drugs that are rejected by the EU and looking for consistency with their formulary management.,2016-11-21 00:00:00, VA&P Sales,,0.129172,0.325172,0,0,0,0,0,0,0
uuid-8a369a8db1d84264bfee346069844c53,"Spoke with DOP at RWJ UH, which purchases Oncology medicine for the Cancer Institute of NJ. Discussed SCCHN, 10/05 approvals/tumors and NSCLC (017/057 & 026).  DOP said they are seeing a lot of Opdivo utilized. DOP also prefers that Keytruda be used to label/NCCN guidelines in 1L NSCLC, so patients have more options, including Opdivo, in 2L NSCLC. Made the analogy to antibiotics, why use your big gun antibiotic 1st line, should reserve for when its truly needed.
They have a Pharmacy Business manager that is looking at Value, asked for data on Quality of Life in Opdivo trials.",2016-11-22 00:00:00, VA&P Sales,,0.178395,0.291954,0,0,0,0,0,0,0
uuid-d29a84ee0a744dddb856cd4e42afab08,An academic GU TL does not use cabozantinib or lenvatinib/everolimus combo in 2L mRCC. This TL prefers Nivolumab because of its efficacy and safety profile.,2016-11-22 00:00:00,, Scientific Experts,0.237804,0.131203,0,0,0,0,0,0,0
uuid-925a28aba2df4001a2b52950d46950b4,"Regional TL who sees both Heme and Onc patients has had ""exceptional"" results with Opdivo for solid tumors.  Has heavily pretreated cHL patient who is relapsing s/p auto SCT and BV.  TL is expecting to use Opdivo in this patient.",2016-11-22 00:00:00,  IL, High Disease Burden Clinicians,1.0,0.134991,0,0,0,0,0,0,0
uuid-8b42b9bb2e424310a7e70b7f6fe74566,"University Hospitals IDN (Cleveland, OH):  Notified by by oncology community field rep and confirmation from ITS rep that for 1st line pembro, there is no PD-L1 testing requirement included within the verbiage of UH order sets; UH also uses Allscripts; ITS rep uncovered a point of contact in the cancer center who is responsible for writing order sets; once I have more information from ITS and the point of contact, I will follow up accordingly at system level (to include medical matrix) if necessary.",2016-11-23 00:00:00, VA&P Sales,,0.0976113,0.216677,0,0,0,0,0,0,0
uuid-c2f9c4b6cef94a5d8edc07877834600d,"A National TL stated that on the whole the NSCLC industry needs to be more focused on patient education.  Not just education of what treatment options there are.  A good example is the breast cancer industry, they educate about mammographies and genetic predispositions.  NSCLC is ""don't smoke"" and that is all. I hear all the time from patients with driver mutations 'but I don't smoke'.  That may be true, but they still have lung cancer.",2016-07-27 00:00:00, E. TN, Clinical Practice Influencers,0.124823,0.0544775,0,0,0,0,0,0,0
uuid-448ed129f7824da99896318ae65ac16b,"National TL and NCCN member stated that she was not overly impressed with the Checkmate -012 regimen data in 1L NSCLC.  She stated that the enrollment numbers were too low to be making any grand statements about future use, although she did say she was optimistic.

The then went on to say that these combos are not only physically toxic but are financially toxic and that if IO moves towards combos (which it appears to be doing) and there is no change in the current payment/cost structure, that these treatments will be avoided because it will cost the insurers too much which will undoubtedly trickle down to patients.  She fears that patients will have to choose between proven cutting edge treatments and financial ruin of their families.",2016-07-27 00:00:00, E. TN, Access Influencers,0.184397,0.119822,0,0,0,0,0,0,0
uuid-ada1c5518edf4c8397e641a11aabb8dd,"A National Thought Leader (and NCCN member) stated that she feels community treaters of NSCLC with IO therapy are not experienced enough to treat appropriately.  She stated she has patients that show up to her that are 6 months past NSCLC diagnosis and have gone through sometimes 2 IO agents (used one PD1 fail, try other PD1).  

She says that she does not think community treaters wait long enough for IO agents to work and are too quick to call a treatment ""a failure"" and aren't providing the patients immune system with enough time to actually mount a response.

Too often they are associating a decrease in performance status, or more often, AEs with no tumors shrinkage seen within the first 3-6 weeks as an IO failure when that may not be the case.",2016-07-27 00:00:00, E. TN,  Access Influencers,0.23354,0.0608154,0,0,0,0,0,0,0
uuid-a4a772e6ba694ec5bacdc2b42a661c99,"An HCP believes that it is important for us to determine the optimal duration of treatment for patients that achieve a good response to Opdivo. She has noticed that in her responding patients, continued treatment for months or years, has led to the development of idiosyncratic AEs in patients who tolerated Opdivo well initially.",2016-12-17 00:00:00, FL, High Disease Burden Clinicians,0.183733,0.211279,0,0,0,0,0,0,0
uuid-dcacddcf85b24bd2bb8355fe7704108a,The combo toxicity (1L Regimen in NSCLC) is a very big concern at academic centers because they have these trials.  I don't think these concerns are seen in the community much because 1L combo will probably stay in the academic centers and 2L will be in the community.,2016-07-27 00:00:00, E. TN, Clinical Practice Influencers,0.147115,0.171697,0,0,0,0,0,0,0
uuid-f0b005ccfeec432ea7ca2f722416a41e,"A National Thought leader stated, when talking about choosing a PD1:  ""Most docs (Oncologists) are fickle.  If you are comfortable using one in the 2L you aren't going to want to learn a new drug with new AEs.  Once they are comfortable with one they will stick with it.""",2016-07-27 00:00:00, E. TN, Clinical Practice Influencers,0.134557,0.0924604,0,0,0,0,0,0,0
uuid-286b94c2e57c48b8bf672cdde1a3b289,"A National Thought leader stated, when asked about the future of bio markers in NSCLC:  To solve the puzzle (in lung), people are going to have to forget about PDL1.  PD1 inhibitors work but that doesn't mean that PDL1 expression is the first place that people should look.",2016-07-27 00:00:00, E. TN, Clinical Practice Influencers,0.126579,0.061513,0,0,0,0,0,0,0
uuid-cd80fb6b9fa84f3f8fbf364ec93aa1d8,"A National Thought leader stated, when asked about the future of bio markers in NSCLC: I think investigators should start looking at it from the end and work backwards.  We should focus on the responders.  Find out what commonalities they have and work from there.  We are currently testing for a bio marker (PDL1) from samples where we know the expression can be different than when treatment starts (biopsy before 1L treatmen) and then assuming that the marker we looked at is the same when determining the use of 2L treatment.",2016-07-27 00:00:00, E. TN, Clinical Practice Influencers,0.167989,0.118564,0,0,0,0,0,0,0
uuid-e6aff845228b4d3aa5c4abe8b51de654,"A leading academic thought leader and clinical trials expert from a New England NCCN institution underplayed the significance of CheckMate 026 results disclosed so far.  He felt that PFS is not a good endpoint for IO therapies, as many IO trials have already shown positive response rates and overall survival despite a lack of PFS advantage.  In cancers with low T- lymphocyte infiltration, CTLA-4 inhibition using ipilimumab may enhance the efficacy of nivolumab by increasing infiltration.",2016-08-11 00:00:00, NH, Access Influencers,0.134317,0.0976,0,0,0,0,0,0,0
uuid-9a9186dd524d4a7791566a3eb6c5acf8,"The clinical pharmacist responsible for infused products at a leading academic hospital in New England expressed gratitude to BMS for its generous patient assistance program.  Most of their patients on nivolumab in off-label indications in this Disproportionate Share Hospital (DSH) currently receive free medication through the patient assistance program.  This hospital is now attempting to move some of these patients to their insurance plan, to reduce the burden on the assistance program.",2016-08-11 00:00:00, NH, Access Influencers,0.173395,-0.0221154,0,0,0,0,0,0,0
uuid-879496dcc8694965aff26e74f437965b,"RTL said that if and when Opdivo changes to Q4W, it will have massive impact on prescribing habits. When asked how long he feels patients could go between infusion with current generation of PD-1/PD-L1 agents, he feels Q4 is probably the limit due to Ig half-life.",2016-11-23 00:00:00, S. CA,  Scientific Experts,0.187997,0.128653,0,0,0,0,0,0,0.0300547555316
uuid-e9002e8dc9df45778c58a155441809b9,"NTL in sarcoma who personally enrolled nearly half of the total patients on each of the SARC028 (pembrolizumab) and ALLIANCE A091401 (nivo / nivo+ipi)  shared that he ""completely expected the modest and (in his mind) somewhat unimpressive activity of single agent pembro SARC028 but is 99% sure that the NIVO/IPI arm of the ALLIANCE trial will be strongly positive"". ""It's going to be combination that works"" 

He stated that the ""most important thing we learned from these trials is that Histology matters - IO does not work well for all tumor types, in particular the translocation driven Ewings and Synovial Sarcomas"". Trials need to be designed in specific sarcoma subtypes. He also stated that there is an incredible amount of biomarker and correlative work being done from SARC028 and that this will be crucial, however he does not think that PDL1 will be a strongly biomarker.",2016-08-11 00:00:00, KS, Clinical Practice Influencers,0.256161,0.177599,0,0,0,0,0,0,0
uuid-4aff56069cac4f7ba46afbbf0677d217,"Melanoma RTL commented that she had one patient that had ""fast tempo"" disease and was enrolled on the EA6134 sequencing study.  The patient was enrolled on the Ipi/Nivo followed by Dabrafenib/Trametinib arm, received two doses and then the patient's disease ""exploded"" and subsequently died.  She was absolutely shocked by the rapid decline in the patient's status given the quick responses seen with the Ipi/Nivo combo.  She feels that patients are still better suited to receive a BRAF/MEK combo first and then bridge them over to Ipi/Nivo.",2016-08-11 00:00:00,  IN, High Disease Burden Clinicians,0.165926,0.210237,0,0,0,0,0,0,0
uuid-f7bda02b78e340868c1069d49eea8aac,Melanoma RTL commented that she is participating in the S1404 adjuvant trial and has already had one patient that was randomized to the Pembro arm.  The patient ended up developing grade 4 hepatoxicity and was taken of the drug. She was shocked since Pembro has a rather mild toxicity profile and she has never encountered a bad toxicity with Pembro.  She believes that it may be a similar phenomenon that has been seen with Ipi in the adjuvant setting. That these patient's immune systems are much more intact than metastatic patients.,2016-08-11 00:00:00,  IN, High Disease Burden Clinicians,0.170529,0.211207,0,0,0,0,0,0,0
uuid-581f47219cbf4aac9bf8ab473cb7607c,"TL mentioned that despite not having transplant naive patients within our label approval for cHL with Opdivo, he would still consider using in this population. He is aware of the few patients in our trials that were transplant ineligible/naive.",2016-08-11 00:00:00, East,  High Disease Burden Clinicians,0.480621,0.220433,0,0,0,0,0,0,0
uuid-42bbb192043444a69d73dca3436d64e6,"Lung RTL shared that once Pembro is approved in the front-line space this will effect Opdivo use in the second line setting.  She stated Merck reps having been flying into her office touting that they got the ""PDL1 story right"" and that's why they won in firstline.   She also shared that they are ""aggressivley"" telling the physicians to test in the second line space because of the negative outcome from -026.",2016-08-11 00:00:00,  IN, High Disease Burden Clinicians,0.120766,0.168681,0,0,0,0,0,0,0
uuid-3621039576da4f5d9287c92d90f2b500,TL mentioned that he is participating in an atezolizumab + bendamustine or atezolizumab + CHOP for FL & DLBCL patients. He mentioned that there have been no infusion related reactions with atezolizumab and no added toxicities so far in his patients.,2016-08-11 00:00:00,  ATION/ ISRS, Clinical Practice Influencers,0.271188,0.148435,0,0,0,0,0,0,0
uuid-fb87e5d2d6494b9583f0194dd0e1a435,Lung RTL commented that we need to see the different cut points with regards to PDL1 expression in -026.  She feels that using the 50% cutoff is too high and that there are still a lot of pts. that will derive benefit using a lower threshold.,2016-08-11 00:00:00,  IN, High Disease Burden Clinicians,0.0772934,0.0923257,0,0,0,0,0,0,0
uuid-fa55ee6efb944c219772e9e7caeee9fb,"An melanoma academic TL shared that for their high risk progression adjuvant melanoma pts, if additional systemic therapy was to be provided in the adjuvant setting, they will use PD-1 inhibitor over Ipilimumab (3mg/kg or 10mg/kg).",2016-08-11 00:00:00,  VT, High Disease Burden Clinicians,0.0349948,0.0989418,0,0,0,0,0,0,0
uuid-3437613f66ee4c86a9294c0cc528624e,"Melanoma RTL commented that BMS needs to figure out a more optimal dose of the regimen since most of the pts. are not tolerating it well.  She shared that most community physicians if they have a negative experience with a drug then that will deter them from ever using it again.  She shared of one physician in her practice that had a patient with ""horrendous"" toxicity and vowed never to use the regimen again.",2016-08-11 00:00:00,  IN, High Disease Burden Clinicians,0.126833,0.200495,0,0,0,0,0,0,0
uuid-09e921230ae04d7085fa2bbcb3ab984f,Lung RTL shared that if the PFS is similar and the OS and safety profile is better for Nivo vs. Chemo on -026 that she will still consider using Nivo in her first line patients.,2016-08-11 00:00:00,  IN, High Disease Burden Clinicians,0.14856,0.150508,0,0,0,0,0,0,0
uuid-7c0ce4ca369d472ba95520451fa9432f,TL mentioned that he has 2 RR cHL patients that he has prescribed Nivo+BV for. Both are post allo.  He has not seen any AEs of concern and no GVHD of note.,2016-08-11 00:00:00, East,  High Disease Burden Clinicians,0.432877,0.0672335,0,0,0,0,0,0,0
uuid-f0c063c545b743f6b48f43899cf28a84,"GBM: RTL who attended SNO stated that 'each year the progress for GBM seems so incremental and they are still waiting for the 'break' that all these others tumor are seeming to have'.

Stated that he was 'so hopeful' around IO, but that it has been largely dampened due to the ""very modest"" data from nivo (143) and pembro (KN028).   He hopes that possibly 1L treatment will produce stronger results.",2016-12-21 00:00:00, KS, Clinical Practice Influencers,0.285325,0.21905,0,0,0,0,0,0,0
uuid-c90cd1acc3b948b4866adc141f8a7128,"Speaking at a dinner program, melanoma NTL answered a question that he doesn't believe incidence of imAE corresponds with patient responsiveness, and that he sees danger in the idea. Specifically, he thinks that if patients learn of the idea that having a side effect might correspond with having a better response, they might be less open about reporting AEs thinking it might lead to discontinuation. He described a ""otherwise very smart"" patient who wouldn't report high-grade colitis for this reason. He only eventually learned of it because the patient's wife called. The patient was admitted for in-patient service.",2016-05-13 00:00:00, S. CA, Scientific Experts,0.164736,0.114427,0,0,0,0,0,0,0
