doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 0_centrality,Subset 1_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-f372dd162aee4c0191a9593cd9214cba,EASL,2016-05-03 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-d878d6b7e5ad431eaff2018349bfacb4,EASL,2016-05-03 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-7f55b499cf6f4828a4d59430403d3441,Can I use Elo even if I have a patient who had to be dose reduced on Rev to 5mg?,2016-05-03 00:00:00, USA, ONCOLOGY,-0.0197918,0.0440564,0,0,0,0,0,0,0
uuid-01766a1566ba4b0f84e6b4ef05de12d1,Is belatacept dosed according to actual body weight or ideal body weight in patients with increased BMI?,2016-05-03 00:00:00, USA, TRANSPLANT,-0.0188437,0.427831,0,0,0,0,0,0,0
uuid-83aa5a520abd4167bb12d1becc807eef,EASL Request: what additional data was presented on G3 decompensated patients,2016-05-03 00:00:00, USA, VIROLOGY,-0.00198703,0.545992,0,0,0,0,0,0,0
uuid-8391857e12674f5da34530c1f5116419,Are there any plans to make an extended release formulation of Eliquis so it can be dosed once a day?,2016-05-03 00:00:00, USA, CARDIOVASCULAR,0.0039345,0.118857,0,0,0,0,0,0,0
uuid-c7da19d592ac42f7aaf60515635a1c84,Any new rwd presented at ACC?,2016-05-03 00:00:00, USA, CARDIOVASCULAR,0.042774,0.121015,0,0,0,0,0,0,0
uuid-cd7736b7b8f84f58ba17eeb9b8e226af,General Heme pipeline what agents are we investigating? Used pipeline deck to answer,2016-05-03 00:00:00, USA, ONCOLOGY,0.0346521,0.1368,0,0,0,0,0,0,0
uuid-8fe8d7b500444619bf0b896a005ce0d1,Dr Hou is interested in testing nivolumab in follicular lymphoma using a novel approach. I told him the isr process.,2016-05-03 00:00:00, USA, ONCOLOGY,0.0143657,0.182159,0,0,0,0,0,0,0
uuid-5415d047fe9c4cf89da64d54b840b355,EASL data,2016-05-03 00:00:00, USA, VIROLOGY,-0.0210773,0.584329,0,0,0,0,0,0,0
uuid-e653de72703044b1a1d00df0f3f94842,TL had a patient scenario and wanted to know whether patient would be a good candidate for Empliciti.,2016-05-03 00:00:00, USA, ONCOLOGY,-0.020521,0.101768,0,0,0,0,0,0,0
uuid-82086678848a4ee9a0c07442989eeae3,Treatment of genotype 2.,2016-05-03 00:00:00, USA, VIROLOGY,-0.0131446,0.260355,0,0,0,0,0,0,0
uuid-e39f5de8531048e4be9b5fa3122df3af,EASL update,2016-05-03 00:00:00, USA, VIROLOGY,-0.0107818,0.504907,0,0,0,0,0,0,0
uuid-ec66b3b759684df29d76e4bd3ba40490,Any RWD?,2016-05-03 00:00:00, USA, CARDIOVASCULAR,0.0121348,0.225667,0,0,0,0,0,0,0
uuid-975489d921ce45cb8a2f54e0a3649eb5,Do you have any data comparing MB rates of Eliquis treated patients to those treated with Xarelto?,2016-05-03 00:00:00, USA, CARDIOVASCULAR,0.00682418,0.204447,0,0,0,0,0,0,0
uuid-d1494c306f0142a09d41dc86b6dc578f,Has elo been studied in pts on dialysis? Why increased hypocalcemia-Any MOA w elo? Does elo do to slamf7 like nivo does to pd-1? Is is the same pathway?,2016-05-03 00:00:00, USA, ONCOLOGY,-0.0320644,0.200184,0,0,0,0,0,0,0
uuid-e78f566b85154242bc2419cd40d6fd89,do you have any data looking at the combination of Ipi and Nivo in RCC?,2016-05-03 00:00:00, USA, ONCOLOGY,0.0142664,0.27914,0,0,0,0,0,0,0
uuid-10979a359e90419897ac085a73c5a561,Asked about vectra data. Reviewed fleischmann et al paper in A&R and submitted MIRF,2016-05-03 00:00:00, USA, IMMUNOSCIENCE,0.0428645,0.0726159,0,0,0,0,0,0,0
uuid-5d308c8ee5424a70abda6d076ad9db11,Is there any data available for ipi+nivo combination in patients who have already progressed on a PD-1 antibody?,2016-05-03 00:00:00, USA, ONCOLOGY,0.0228767,0.105287,0,0,0,0,0,0,0
uuid-f89a09e31b674d9d8713f6040471eeeb,Are there any data on how to manage VTE treatment patients who receive more than 48 hours of heparinoids?,2016-05-03 00:00:00, USA, CARDIOVASCULAR,0.0712321,0.17321,0,0,0,0,0,0,0
uuid-747cabc9a268434aae02c1e764ff5ee4,EASL Requestwill like copies of BMS data presented at EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.000101904,0.380545,0,0,0,0,0,0,0
uuid-219c956a896b424a8150210c293aae32,What information do you have regarding monitoring of factor Xa levels with Apixaban,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0655015,0.318775,0,0,0,0,0,0,0
uuid-d390350c6a454c468b1587ffb8fc0f2c,039 data when there might be an update available to this trial,2016-05-04 00:00:00, USA, ONCOLOGY,0.100541,0.0704317,0,0,0,0,0,0,0
uuid-984215982ff547eba4d7191c81aba802,Any data in biovalves repair?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.101842,0.180239,0,0,0,0,0,0,0
uuid-21ac2ab317464c4596d3a27e72058942,Question was in response to MIRF case 00220271.  Is Orencia contraindicated to patients on dialysis?,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.0337253,0.407472,0,0,0,0,0,0,0
uuid-4d960bfda3944904b871f59bdfc5f319,Request for 24 week DCV-SOF data in GT3 TN F0 patients (answered by MSL),2016-05-04 00:00:00, USA, IMMUNOSCIENCE,0.0270153,0.133091,0,0,0,0,0,0,0.0578736506902
uuid-59c46b2c5d9e4f6ca1555b3e7b46cfb6,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-fda40f35bbce468a998831e762f32203,TL needed clarification on the pre-meds specifically dexamethasone and the timing of the oral and IV formulations for patients.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0433468,0.0455047,0,0,0,0,0,0,0
uuid-c185f71a3d3b45df9b2ff17a9c19543e,How does andexanet work?  How does it reverse apixaban?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0792811,0.356513,0,0,0,0,0,0,0
uuid-15ef75b1534d43ae9e5c6375ad8cb515,What real-world data is available on adherence among the DOACs and warfarin in NVAF?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0156503,0.198712,0,0,0,0,0,0,0
uuid-c4cddff529e74ec2aaed6a958a2e3048,TL wanted to know why they had to withdraw fluid from a 250ml bag to make Empliciti.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0453318,0.0581552,0,0,0,0,0,0,0
uuid-fdd2880c586f4321a215941146c45d8d,Is there bleeding data in real world which compares Eliquis to xarelto?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0531384,0.299714,0,0,0,0,0,0,0
uuid-74b8076be56e428f8c7b5b42f8fe1b26,EASL update,2016-05-04 00:00:00, USA, VIROLOGY,-0.0107818,0.504907,0,0,0,0,0,0,0
uuid-c523fcdedeb14df9ad8017f42be7470e,Asked about vectra data. Reviewed fleischmann et al paper in A&R,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,0.0421003,0.0774427,0,0,0,0,0,0,0
uuid-0b216547813b45d989cf0cdd15a5481a,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-d40c0a7ee0034f6e920941ca4dcce720,EASL data,2016-05-04 00:00:00, USA, VIROLOGY,-0.0210773,0.584329,0,0,0,0,0,0,0
uuid-05e986bf141b4e068f9a6323cfc3b459,What data do you have with belatacept in conversion?  Is there any data converting patients from tac early post transplant?  Are there PK differences between AA and Caucasion patients?  Was there more rejection with belatacept in patients with DGF or slow graft function?  Is there long term data with belatacept?,2016-05-04 00:00:00, USA, TRANSPLANT,0.00410683,0.638288,0,0,0,0,0,0,0
uuid-1ba64b7e80e14a9487606ee07609fecc,What real world bleeding data do you have comparing the new agents?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00818986,0.192249,0,0,0,0,0,0,0
uuid-b7b12c3399b1415796768ec4a42490d3,Dr Zackon asked if we had heard of any changes in treatment or reimbursement because of the evidence blocks. We replied that we haven't seen anything yet.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.00661626,-0.0198636,0,0,0,0,0,0,0
uuid-21e14d33a179467c9e0a521404277389,Opdivo - mucosal melanoma in the base of tongue - use for Opdivo. Any data?,2016-05-04 00:00:00, USA, ONCOLOGY,0.0437091,0.314508,0,0,0,0,0,0,0
uuid-ab76f2246c8a4324abb8a3ac80b5600b,Any data on andexanet reversal?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0965878,0.248366,0,0,0,0,0,0,0
uuid-9551058f0ab7496fb5a4e21c201c901c,EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-3002a7bda45f4789929f345deac63fb8,TL inquired about the timing of pre-meds particularly the oral and IV dexamethasone with Empliciti.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0510196,0.102529,0,0,0,0,0,0,0
uuid-f5f4152af24a44fe948841876ee56a4c,What trials does BMS have ongoing with nivolumab in solid tumors?,2016-05-04 00:00:00, USA, ONCOLOGY,0.038978,0.341167,0,0,0,0,0,0,0
uuid-540fe104c5e44537ad94e9e4a6cb2031,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-813f291eeae34003a79a9682d656fdc7,What are the ways I can monitor apixaban and how do they compare to heparin or LMWH?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0492576,0.349991,0,0,0,0,0,0,0
uuid-47e89c15b60c4b86a27949691ab2e97f,Is there data in VTE on what apixaban dose to start if a patient has been on warfarin for over 3 weeks?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0594251,0.267965,0,0,0,0,0,0,0
uuid-a594c192d70a42888792174535d6bc56,EASL update,2016-05-04 00:00:00, USA, VIROLOGY,-0.0107818,0.504907,0,0,0,0,0,0,0
uuid-60961b6e5f3d45db89eaf22977227ad5,Are there any other RWD with more balanced groups than the Premier data for bleeding?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0386523,0.257428,0,0,0,0,0,0,0
uuid-9f7e92c6e4f248a3947a27319231c6d0,Is it necessary to do a biopsy to differentiate progression from pseudoprogression in patients on Opdivo?,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0150313,0.205584,0,0,0,0,0,0,0
uuid-a66e729e98894b9a9dc6c0056d408400,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-f9a4caea566742f3936fd10dabd91e14,Do you have any RWD other than cost?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00367965,0.199157,0,0,0,0,0,0,0
uuid-2ab2712f797c427ca4bf556a99ed29d4,Are you studying biovalves?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0531264,-0.0680446,0,0,0,0,0,0,0
uuid-46cc2bd5667e4390b73be33850137ebf,What is the status of the reversal agent for apixaban?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-a512b0326d924440afe10bc05d45c398,If we had data of which subgroups benefited with Elo- used eloquent 2 ash congress deck and showed forest plot of who benefited,2016-05-04 00:00:00, USA, ONCOLOGY,0.00418971,-0.0209412,0,0,0,0,0,0,0
uuid-c7589b1f07c54baa90fff3f5893c05e7,EASL data,2016-05-04 00:00:00, USA, VIROLOGY,-0.0210773,0.584329,0,0,0,0,0,0,0
uuid-4cc1874c09db4ceebbb7bf01e9f92853,Can you give radiation therapy to an opdivo patient?,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0228725,0.208636,0,0,0,0,0,0,0
uuid-a3df17079baa4500ac7ae80f15367a92,What data is available on the use of apixaban in bioprosthetic valves?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0969859,0.398495,0,0,0,0,0,0,0
uuid-f0ec825ef22b4c78a284deee0b32fefd,Do you have any data that compares Eliquis to Xarelto in patients with NVAF?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0262308,0.215472,0,0,0,0,0,0,0
uuid-058a40ec99a0423a9d6665c1260e6cbe,What is the data for Orencia for the treatment of SLE?,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,0.026076,0.505845,0,0,0,0,0,0,0
uuid-04543252650a4f23998af13975ff684f,"What real-world data is available on a comparison of bleeding, as well as bleeding at certain critical sites, among the DOACs in NVAF?",2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00596863,0.164386,0,0,0,0,0,0,0
uuid-a449ad6159354548860e2fe779314e54,Pharmacist had a questions surrounding the dilution of Empliciti and what volume bags actually could be utilized without withdrawing fluid from the bag.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0325878,0.0317236,0,0,0,0,0,0,0
uuid-4a82ddf258444b38af14b4fc68c3626e,Pharmacist wanted to know how many patients in Eloquent 2 got full dose dexamethasone or Revlimid and what the PFS was for these patients.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0296387,0.0809764,0,0,0,0,0,0,0
uuid-55a4d7b44eab44d9a2e8c1f5bdf6ffb4,Y93 RAVS in Ally 3+ study in patient failures,2016-05-04 00:00:00, USA, VIROLOGY,-0.00738792,0.280394,0,0,0,0,0,0,0
uuid-ce5a4d1544264eb5a95ab80e0ae9baab,Are you studying biovalves?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0531264,-0.0680446,0,0,0,0,0,0,0
uuid-9a854fe59e224d7f8a6affc4a0229717,What is the status of the reversal agent for apixaban?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-114204fb4d224fd69f789a598e684ee2,"1. When should AC with Eliquis be reinitiated in a patient that had an ICH who is also at high risk of stroke?2. If a VTE patient has been in Eliquis for 2 yrs, what should be done if it is determined if the patient if found to be a candidate for lifelong AC?",2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.045,0.282338,0,0,0,0,0,0,0
uuid-2671335eb567459aba4de2257a3c9fa5,What data is available on the use of apixaban in patients with ESRD on hemodialysis?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0786106,0.329488,0,0,0,0,0,0,0
uuid-ca0aa17e2a6e4640ae10e17a602417b4,EASL update,2016-05-04 00:00:00, USA, VIROLOGY,-0.0107818,0.504907,0,0,0,0,0,0,0
uuid-ffccf744104f4f728c92bc88fdaa961a,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-e518060f1fee41f7ab3493711e2fa08a,EASL update,2016-05-04 00:00:00, USA, VIROLOGY,-0.0107818,0.504907,0,0,0,0,0,0,0
uuid-508830478ab54006bf29413fcb1d5bbc,EASL data,2016-05-04 00:00:00, USA, VIROLOGY,-0.0210773,0.584329,0,0,0,0,0,0,0
uuid-f5242ec487e4421c9170ac6253d3fc99,Any data that compares the DOACs?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00417153,0.0099418,0,0,0,0,0,0,0
uuid-39399a95d66f48c3bc570916a1ed12c1,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-afe4e64c0bbc4b4ab0b85b8c39c1e925,What data do you have with Eliquis in obese patients?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.10123,0.374546,0,0,0,0,0,0,0
uuid-577a44217d374c108dab1f51ed70eb0a,EASL update and DCV formulary status on NY medicaid,2016-05-04 00:00:00, USA, VIROLOGY,-0.000687389,0.035675,0,0,0,0,0,0,0
uuid-896ac89d7fbc493fa949d2d1c9830fec,What is the status of the reversal agent for apixaban?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-d92d0f7ffd2844c0916895da6a52f220,Question in regards to the TFR and criteria of patients that were in the discontinuation trial (DASFREE),2016-05-04 00:00:00, USA, ONCOLOGY,0.0446967,0.072769,0,0,0,0,0,0,0
uuid-55048cde78434e0da218b9118066230d,Do you have information in the effects of diltiazem on apixaban?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0625717,0.30355,0,0,0,0,0,0,0
uuid-ae3af2bc1f52479eac7ee95c5e408f13,Is there data on the use of apixaban in patients with anti phospholipid syndrome?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0761662,0.149033,0,0,0,0,0,0,0
uuid-0ef94ab25cce4ca78fc520ce117388ab,Is there efficacy and safety data for direct sequencing ipi+nivo in melanoma patient (ie no upon progression)?,2016-05-04 00:00:00, USA, ONCOLOGY,-0.00671308,0.175951,0,0,0,0,0,0,0
uuid-2f438e126b624c62bec1ef79b987db98,Any new pharmacokinetic data on patients with end-stage renal failure on dialysis?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0876834,0.175891,0,0,0,0,0,0,0
uuid-7d5ea886de9d4c7eb7cd10a36450b8c6,What is the data for Orencia in the treatment of PsA?,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,0.0306487,0.512441,0,0,0,0,0,0,0
uuid-2ef652728dd644fda18e5c3adee31c29,Are any new indications being pursued for Orencia?,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.0105635,0.329602,0,0,0,0,0,0,0
uuid-05a4714fa2414aacba207410ee159d4a,What real world data do you have?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0273867,0.235422,0,0,0,0,0,0,0
uuid-98760eebdaff4531af8c4db70805066b,What data do you have using Eliquis in Bioprosthetic heart valves?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0864945,0.355006,0,0,0,0,0,0,0
uuid-dd770638c7c348c7960c7569d1159170,EASL,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-62054686052744f3a6948fec312d74ec,EASL data,2016-05-04 00:00:00, USA, VIROLOGY,-0.0210773,0.584329,0,0,0,0,0,0,0
uuid-d5e7ed7accf24ec3897660e3a0de099d,"Received request via email;""I would be interested at looking at the presentation of nivo data in H&N Ca.  If you could send that to me that would be great""",2016-05-04 00:00:00, USA, ONCOLOGY,0.0179605,0.0516704,0,0,0,0,0,0,0
uuid-93133531b5384664a054e47d665d6ebc,What is the status of the reversal agent for apixaban?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-1ded007dd24546398fff27ef41c09236,What data is available on the use of apixaban in patients with bioprosthetic valves?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0936437,0.39854,0,0,0,0,0,0,0
uuid-f87e3ab1e22b49049b94370e00184bc4,EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-416c7fdfa53c4fa0aca0e9ba0251d163,EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-64805be3253548cc97103adf4e6d4ace,Dr. Readling asked to see our EVd data. I showed him.,2016-05-04 00:00:00, USA, ONCOLOGY,0.0532046,-0.0669459,0,0,0,0,0,0,0
uuid-d23f4aea08784d90931a8500dc25d90e,EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-3816172e9825466daa957b2c1441bcf2,EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-1800180387574f89be9053ba7588bfe0,Does your company have any data using nivolumab in bladder cancer?,2016-05-04 00:00:00, USA, ONCOLOGY,0.0421093,0.116099,0,0,0,0,0,0,0
uuid-b7245c7a5b3e4e51b1120583566b880e,"Questioned DDI profiles of ASA, Bydureon, fish oil, glipiside, ginkgo Biloba, invokana, levemir, ramipril. No studies with these medications and Daklinza per PI.",2016-05-04 00:00:00, USA, VIROLOGY,-0.00707445,0.0570056,0,0,0,0,0,0,0
uuid-af4223f21c0047d99da4a83643db8820,What percentage of nonsq-NSCLC patients are negative vs low PDL1 vs. high PDL1,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0261776,0.0323837,0,0,0,0,0,0,0
uuid-44a63b09be434ac1b1e8030ded2ab37f,What updates do you have from ACC 2016?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0342828,0.074788,0,0,0,0,0,0,0
uuid-4cf4c7b66e824b36a8bfff3e9a4e76f0,Any real world data on the use of apixaban in VTE?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0686368,0.372459,0,0,0,0,0,0,0
uuid-a2c19a0fd8d34bc19156998ee8fb3b9a,Do you have any data with apixaban and cardioversion?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.086285,0.301953,0,0,0,0,0,0,0
uuid-938fdc6bb885463a8d96ed94635eb9f4,Request for 24 week DCV-SOF data for GT3 F0 TN patients,2016-05-04 00:00:00, USA, IMMUNOSCIENCE,0.0220084,0.102145,0,0,0,0,0,0,0
uuid-df458e9efbfd4234bbae28148e97cd70,Any data on bleeding presented at a recent conference(s)?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0546778,0.2433,0,0,0,0,0,0,0
uuid-bd7c919ee4914cb09b0b8fd52336cc51,Have any trials for melanoma looked at Nivo3+Ipi1 instead of hte approved Ipi3+Nivo1 dose?,2016-05-04 00:00:00, USA, ONCOLOGY,0.0178917,0.227056,0,0,0,0,0,0,0
uuid-53df7c6f58af4318a84094f9c7113489,How can I differentiate response in SPE vs. assay interference in patients taking Empliciti?,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0451335,0.0445818,0,0,0,0,0,0,0
uuid-006f41feb41f497599ec168f414b5e8e,What updated data do you have regarding an antidote for Apixaban (Annexa),2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.102651,0.337418,0,0,0,0,0,0,0
uuid-4cd6b29f579e469d80286cd0328aa715,Heard the news of Opdivo with H&N. When is it getting approved? What's the data?,2016-05-04 00:00:00, USA, ONCOLOGY,0.0735517,0.28265,0,0,0,0,0,0,0
uuid-409f5229e539488db01b69706f69e63b,"EASL update- gt3, gt2, RBV dose in ally-1, 24 wk data",2016-05-04 00:00:00, USA, VIROLOGY,0.00091949,0.48037,0,0,0,0,0,0,0
uuid-22d2dd730a7048f2a814bd6888bea2b5,Do you have any information comparing real world bleeding between the NOAC's?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0317022,0.273683,0,0,0,0,0,0,0
uuid-19726f317f68492ca955469616d773d3,EASL data,2016-05-04 00:00:00, USA, VIROLOGY,-0.0210773,0.584329,0,0,0,0,0,0,0
uuid-9c598e224cee42d18697764c93c44b64,Please send a copy of the apixaban clinical research slide deck.,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0424918,0.267185,0,0,0,0,0,0,0
uuid-9596ec8a87084645aee58779e2657fda,TL wanted to know what trials were ongoing and what else was being planned with Empliciti.,2016-05-04 00:00:00, USA, ONCOLOGY,-0.0185195,0.173707,0,0,0,0,0,0,0
uuid-4ae5ec23454f455e84ebb455711c388e,Do you know when the universal anti-Xa reversal agent will be available?,2016-05-04 00:00:00, USA, CARDIOVASCULAR,0.0255769,0.174021,0,0,0,0,0,0,0
uuid-9cef61521ba4495cbb6c0aa067dc1682,EASL,2016-05-04 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-20595fdba4cd4f08a82f714077c5d955,EASL update,2016-05-05 00:00:00, USA, VIROLOGY,-0.0107818,0.504907,0,0,0,0,0,0,0
uuid-62f769d421354ec1bb3e9de98217b88d,"After reactively showing the EVd data, Dr Readling asked if CD16 testing would be necessary with ERd. I told him that we do not have data to answer that question currently but our label does not require testing.",2016-05-05 00:00:00, USA, ONCOLOGY,-0.00792208,0.00615754,0,0,0,0,0,0,0
uuid-bf41204622a44ccbbd9715bec9e78f65,What updated information do you have on use of Eliquis compared to other NOAC's with regards to Major Bleeding?  I know there are no head to head studies.,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.0522194,0.16629,0,0,0,0,0,0,0
uuid-520bb78973f04441b44166467d7f8816,One of our physicians wants to know about participating in the nivo in combination with Ipi compared to SOC as 1st line tx for recurrent or mets sq cell carcinoma of Head and Neck,2016-05-05 00:00:00, USA, ONCOLOGY,0.0355962,0.320489,0,0,0,0,0,0,0
uuid-49602ceac9054257a42093006f4d3f07,"After I reactively showed our EVd data, Dr Readling asked if we were developing a CD16 test. I told him that it is already commercially available but not required by our label.",2016-05-05 00:00:00, USA, ONCOLOGY,-0.000217992,-0.0217572,0,0,0,0,0,0,0
uuid-27a2b7e662d341b7a459d5106be976ce,MSL discussed RWD,2016-05-05 00:00:00, USA, VIROLOGY,-0.00762249,0.402234,0,0,0,0,0,0,0
uuid-3d9763c93d8442a49ed8ab28f8f8e129,Is there any data for patients with RCC that were treated beyond progression?,2016-05-05 00:00:00, USA, ONCOLOGY,0.0456917,0.13524,0,0,0,0,0,0,0
uuid-d9498dae6eda428c8321e2c6544d79c7,Provider called with question regarding DDI profile of Daklinza and question was answered via the PI by MSL.,2016-05-05 00:00:00, USA, VIROLOGY,-0.0212237,0.499235,0,0,0,0,0,0,0
uuid-8af3f65eb3bb457e9d7b81831bba7328,Is there any information regarding the dosage adjustment criteria used in the NVAF trials?,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.0819018,0.242765,0,0,0,0,0,0,0
uuid-c8762b9fe7c4437880ab71532edc7238,Do you have any information about clot resolution on Eliquis?,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.0598179,0.31503,0,0,0,0,0,0,0
uuid-8bf37caa662a40e5b4d6e41e9edfe6e1,EASL,2016-05-05 00:00:00, USA, IMMUNOSCIENCE,-0.00425717,0.133217,0,0,0,0,0,0,0
uuid-0ee5f87b1f154a21bb93c8ab484e8fd3,What's reversal development of Eliquis?,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.0730835,0.416293,0,0,0,0,0,0,0
uuid-6f01034a4f0c4c9992facddf6fc8e80a,What data is available on the use of apixaban in patients with high CHADS2 and CHA2S2VASc scores?,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.0139207,0.169797,0,0,0,0,0,0,0
uuid-785a4b30b977441b8908d26249500f48,Efficacy data for ipi+nivo in RCC?  What dose combination being used in Phase 3?,2016-05-05 00:00:00, USA, ONCOLOGY,0.00957453,0.254781,0,0.0506866459249,0,0,0,0,0
uuid-df9f7e7605e84cf2b39d790ff4fff7a3,When is the Head and Neck indication coming?,2016-05-05 00:00:00, USA, ONCOLOGY,0.0596361,0.1056,0,0,0,0,0,0,0
uuid-1474110045e644358889081e62920f52,what data do you have using elo with velcade?,2016-05-05 00:00:00, USA, ONCOLOGY,-0.0283087,0.198558,0,0,0,0,0,0,0
uuid-3ad885e9ab5647e0b5712b6fd89bb862,Is BMS looking at combo ipi+nivo in bladder cancer?,2016-05-05 00:00:00, USA, ONCOLOGY,0.00995259,0.282401,0,0,0,0,0,0,0
uuid-9c5d7f3499aa4219b274b1e4c7d8586e,What clinical data is available on the use of apixaban in ESRD patients?,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.0854152,0.335317,0,0,0,0,0,0,0
uuid-0cd61266dd17466e900bf0cee7b8e686,EASL,2016-05-05 00:00:00, USA, VIROLOGY,-0.00425717,0.5214,0,0,0,0,0,0,0
uuid-5b20f98ae8454b50a139b25c8c56c080,What's RWD bleeding comparison NOACs in NVAF?,2016-05-05 00:00:00, USA, CARDIOVASCULAR,0.000463227,0.169988,0,0,0,0,0.996338430297,0,0
