text,source_type,date,title,text
"Regarding the recent ESMO data overall, NTL commented that he'd finally just looked closely at all of the 024 data and was shocked to see how ""remarkably positive their efficacy was where you could clearly see separation of curves from the back of a room"" and how ""remarkably negative 026 appeared to be in all of their endpoints"".",Unknown,1476331200.0,,"Regarding the recent ESMO data overall, NTL commented that he'd finally just looked closely at all of the 024 data and was shocked to see how ""remarkably positive their efficacy was where you could clearly see separation of curves from the back of a room"" and how ""remarkably negative 026 appeared to be in all of their endpoints""."
"NTL and investigator in lung commented that while the early results of ipi/nivo in NSCLC are compelling, he feels the data will have to hold up in order to eventually capture all NSCLC pts. At this point, pembro is a great option for the high (>50%) PDL1 expressors and in order to use I/O doublet therapy with high tox and cost, the Ph3 data will have to be almost as strong as it has been in the -012 study thus far to justify its use in this subset of pts.",Unknown,1476331200.0,,"NTL and investigator in lung commented that while the early results of ipi/nivo in NSCLC are compelling, he feels the data will have to hold up in order to eventually capture all NSCLC pts. At this point, pembro is a great option for the high (>50%) PDL1 expressors and in order to use I/O doublet therapy with high tox and cost, the Ph3 data will have to be almost as strong as it has been in the -012 study thus far to justify its use in this subset of pts."
"Regarding the changing landscape of 1L NSCLC, NTL commented that clearly pts expressing greater than 50% PDL1 should be receiving pembro based on the recent data presented. At this point, he feels that while nivo did fail to meet its primary endpoint, it was no worse than chemotherapy in 026 and had a far better toxicity profile. He commented that given this equivalence in efficacy and superior tox, perhaps Nivolumab should at least be considered as an option for 1L pts with at least 1% PDL1 expression.",Unknown,1476331200.0,,"Regarding the changing landscape of 1L NSCLC, NTL commented that clearly pts expressing greater than 50% PDL1 should be receiving pembro based on the recent data presented. At this point, he feels that while nivo did fail to meet its primary endpoint, it was no worse than chemotherapy in 026 and had a far better toxicity profile. He commented that given this equivalence in efficacy and superior tox, perhaps Nivolumab should at least be considered as an option for 1L pts with at least 1% PDL1 expression."
"Regarding the upcoming 026 data release, an investigator commented that he truly doesn't view the study as ""negative"" but rather that it didn't meet it's primary endpoint. He stated that we have so much to learn from this study compared to 024, that will provide very little information overall. He believes we designed the trial the right way...the way it should've been done based on what we knew from prior study results and feel that we'll still get very valuable information from it in the end.",Unknown,1475640000.0,,"Regarding the upcoming 026 data release, an investigator commented that he truly doesn't view the study as ""negative"" but rather that it didn't meet it's primary endpoint. He stated that we have so much to learn from this study compared to 024, that will provide very little information overall. He believes we designed the trial the right way...the way it should've been done based on what we knew from prior study results and feel that we'll still get very valuable information from it in the end."
"When addressing the question of how he currently differentiates pembro and nivo in NSCLC at this point, given all the recent news, a regional TL commented that it essentially all boils down to convenience in his opinion (q2 vs q3 dosing) and that efficacy based on PDL1 is simply a non-factor; that it's all about trial design differences and that both products would likely display very similar data if compared in a head-to-head, ""apples to apples"" fashion.",Unknown,1472702400.0,,"When addressing the question of how he currently differentiates pembro and nivo in NSCLC at this point, given all the recent news, a regional TL commented that it essentially all boils down to convenience in his opinion (q2 vs q3 dosing) and that efficacy based on PDL1 is simply a non-factor; that it's all about trial design differences and that both products would likely display very similar data if compared in a head-to-head, ""apples to apples"" fashion."
"Local TL commented that even with positive data in 1L NSCLC (referring to pembro and if 026 had been positive) with PD1 agents, he feels it's still going to be an enormous shift to move away from platinum doublet therapy as initial therapy. He believes there's such a benefit to immunotherapy following chemo that's already been established that he would be cautious to relegate chemo to later line therapy after initial progression on PD1 therapy. Believes there is a great need to do thorough sequencing studies to figure out where the best place for each treatment option truly is.",Unknown,1472702400.0,,"Local TL commented that even with positive data in 1L NSCLC (referring to pembro and if 026 had been positive) with PD1 agents, he feels it's still going to be an enormous shift to move away from platinum doublet therapy as initial therapy. He believes there's such a benefit to immunotherapy following chemo that's already been established that he would be cautious to relegate chemo to later line therapy after initial progression on PD1 therapy. Believes there is a great need to do thorough sequencing studies to figure out where the best place for each treatment option truly is."
"Local TL that treats high volume of lung cancer made the comment that testing for PDL1 can be quite a hassle; feels like often times you have to give up what precious little tissue you have for the IHC test. However, he said if he does wind up getting a positive PDL1 pt he'd likely use pembro since that drug ""works better in the PDL1"" positive group of pts.",Unknown,1455080400.0,,"Local TL that treats high volume of lung cancer made the comment that testing for PDL1 can be quite a hassle; feels like often times you have to give up what precious little tissue you have for the IHC test. However, he said if he does wind up getting a positive PDL1 pt he'd likely use pembro since that drug ""works better in the PDL1"" positive group of pts."
Local TL with large pt volume stated that he's already been treating NSCLC pts with Yervoy (1mg/kg q6) combined with Opdivo based on 012 data. He's astounded that approvals aren't happening even faster for this compound. Made the analogy that it's like getting keys to a shiny new sports car and then being told you can't drive it. He's considering using this version of the regimen for melanoma as well to reduce toxicity.,Unknown,1455080400.0,,Local TL with large pt volume stated that he's already been treating NSCLC pts with Yervoy (1mg/kg q6) combined with Opdivo based on 012 data. He's astounded that approvals aren't happening even faster for this compound. Made the analogy that it's like getting keys to a shiny new sports car and then being told you can't drive it. He's considering using this version of the regimen for melanoma as well to reduce toxicity.
"Regarding the appropriate placement of I/O in the treatment landscape, NTL commented that clearly I/O should be 1L in high (>50%) PDL1 expressors based on 024 where chemo can certainly work post PD1 in many pts (based on efficacy in trial despite crossover upon progression). As for those patients with 1-49% PDL1 expression, he considers 026 as showing that it basically doesn't matter whether I/O or chemo is given first in this group since both arms performed very similarly and each had a high proportion of crossover to either chemo or PD1 therapy upon progression, respectively.",Unknown,1476331200.0,,"Regarding the appropriate placement of I/O in the treatment landscape, NTL commented that clearly I/O should be 1L in high (>50%) PDL1 expressors based on 024 where chemo can certainly work post PD1 in many pts (based on efficacy in trial despite crossover upon progression). As for those patients with 1-49% PDL1 expression, he considers 026 as showing that it basically doesn't matter whether I/O or chemo is given first in this group since both arms performed very similarly and each had a high proportion of crossover to either chemo or PD1 therapy upon progression, respectively."
"NTL commented that he sees the discrepancy of data from 026 and 024 being attributed to one of two things; 1) 026 was imbalanced in many ways including lower female proportion, higher liver mets, higher never smoker population, and lower overall % of high PDL1 expressors in nivo vs. chemo arms (comparing nivo to chemo arm in some cases and comparing 026 to 024 overall study population in some cases) and the data wound up being confounded by all of these factors or 2) pembro is a better drug than nivo. He followed up stating that he has a hard time believing the 2nd possibility based on what we've seen up to this point where these PD1 agents have performed in an extremely similar manner across many comparable studies.",Unknown,1476331200.0,,"NTL commented that he sees the discrepancy of data from 026 and 024 being attributed to one of two things; 1) 026 was imbalanced in many ways including lower female proportion, higher liver mets, higher never smoker population, and lower overall % of high PDL1 expressors in nivo vs. chemo arms (comparing nivo to chemo arm in some cases and comparing 026 to 024 overall study population in some cases) and the data wound up being confounded by all of these factors or 2) pembro is a better drug than nivo. He followed up stating that he has a hard time believing the 2nd possibility based on what we've seen up to this point where these PD1 agents have performed in an extremely similar manner across many comparable studies."
Largest Community Practice in state: Community TL stated Insurance companies are requiring PDL-1 status for opdivo NSCLC in all settings. Interesting that pts had to be 50% exp for Keytruda to work.,Unknown,1479704400.0,,Largest Community Practice in state: Community TL stated Insurance companies are requiring PDL-1 status for opdivo NSCLC in all settings. Interesting that pts had to be 50% exp for Keytruda to work.
"Lung TL discussing the pembro 1st line data mentioned ""At this point, given the strong 2nd line IO data, it would be burning a bridge before crossing it to use IO in the front line setting.  The only patient I would consider it in would the that elderly, frail patient who has >50% expression who would not be a good candidate for chemotherapy""",Unknown,1481259600.0,,"Lung TL discussing the pembro 1st line data mentioned ""At this point, given the strong 2nd line IO data, it would be burning a bridge before crossing it to use IO in the front line setting.  The only patient I would consider it in would the that elderly, frail patient who has >50% expression who would not be a good candidate for chemotherapy"""
"One of my Pharmacy TL's mentioned to me this morning that Genentech is offering first dose Tecentriq for free to all patients with commercial insurance.  When probed further, he mentioned that they indeed ordered Tecentriq for a patient and Genentech sent him the drug for that first cycle at no-charge.",Unknown,1481000400.0,,"One of my Pharmacy TL's mentioned to me this morning that Genentech is offering first dose Tecentriq for free to all patients with commercial insurance.  When probed further, he mentioned that they indeed ordered Tecentriq for a patient and Genentech sent him the drug for that first cycle at no-charge."
"Hearing a lot of noise from TL's around the ASCO Post article of November 10th - Corey Langer ""expert point of view"".  Being construed as Atezo have a much better survival advantage in the second line compared to any available options.  Better survival in the PD-L1 negative population as well.",Unknown,1479790800.0,,"Hearing a lot of noise from TL's around the ASCO Post article of November 10th - Corey Langer ""expert point of view"".  Being construed as Atezo have a much better survival advantage in the second line compared to any available options.  Better survival in the PD-L1 negative population as well."
"ACademic Lung TL: I don't really see a place for Tecentriq in the second line setting.  GIven the strong BMS data in the second line, going to be a tough sell for Genentech in that setting.  ""I've told the Genentech reps this""",Unknown,1478754000.0,,"ACademic Lung TL: I don't really see a place for Tecentriq in the second line setting.  GIven the strong BMS data in the second line, going to be a tough sell for Genentech in that setting.  ""I've told the Genentech reps this"""
Academic TL believes that atezo will have a tough time in the market place as they are the third player with very similar data.,Unknown,1476849600.0,,Academic TL believes that atezo will have a tough time in the market place as they are the third player with very similar data.
"Discussion from several TL's at the institution I visited today, had nothing but good things to say about the TV commercial.  One mentioned that when he speaks to the Merck people, they AGREE!",Unknown,1481259600.0,,"Discussion from several TL's at the institution I visited today, had nothing but good things to say about the TV commercial.  One mentioned that when he speaks to the Merck people, they AGREE!"
"Regional TL made mention of the fact that ""if you're not testing for PD-L1 in the front line setting you're not a good oncologist.""",Unknown,1481259600.0,,"Regional TL made mention of the fact that ""if you're not testing for PD-L1 in the front line setting you're not a good oncologist."""
"Academic TL - Lung/H&N - would like to see more PS2 and greater patient data, as he primarily works in a VA setting and after front line therapy, his patients are well into that poorer performance status.  He believes Nivo to be better tolerated than chemo and has had dramatic results when using in those patients.  Would like to see poor PS criteria for clinical trial inclusion as well.",Unknown,1479186000.0,,"Academic TL - Lung/H&N - would like to see more PS2 and greater patient data, as he primarily works in a VA setting and after front line therapy, his patients are well into that poorer performance status.  He believes Nivo to be better tolerated than chemo and has had dramatic results when using in those patients.  Would like to see poor PS criteria for clinical trial inclusion as well."
"Pilot study opening at academic institution involving patients with brain mets.  Design is such that patients would receive I/O therapy (Nivolumab) for 1-2 doses, then undergo gamma knife procedure.  Institution does high volume of GK procedures and they want to look at the addition of IO prior to GK procedure and look at the long term outcome of those patients.",Unknown,1479186000.0,,"Pilot study opening at academic institution involving patients with brain mets.  Design is such that patients would receive I/O therapy (Nivolumab) for 1-2 doses, then undergo gamma knife procedure.  Institution does high volume of GK procedures and they want to look at the addition of IO prior to GK procedure and look at the long term outcome of those patients."
"Academic TL on q3w dosing:  ""I would only consider that as a differentiator among agents ONLY when patients live a considerable distance from my clinic.  Given the strength of the BMS data - q2w is definitely not a bad thing""",Unknown,1479186000.0,,"Academic TL on q3w dosing:  ""I would only consider that as a differentiator among agents ONLY when patients live a considerable distance from my clinic.  Given the strength of the BMS data - q2w is definitely not a bad thing"""
Academic TL - 026 is not the end of the world.  The data set is pretty decent in spite of the results.  Lots of factors contributing to the outcome.  Needed a better more intense system of stratify inn the patients.,Unknown,1478754000.0,,Academic TL - 026 is not the end of the world.  The data set is pretty decent in spite of the results.  Lots of factors contributing to the outcome.  Needed a better more intense system of stratify inn the patients.
"Discussion with academic lung TL around his perspective of the  lung cancer treatment landscape:
1.  Decide by front line PD-L1 testing
2. In the > 50 % - would consider front line Pembro, in the <50% - platinum doublet
3. Upon progression - Pembro group gets platinum doublet (questioned data source - replied that's the logical next step.)  Platinum doublet progressers get Nivolumab in the second line based on the strength of the data.",Unknown,1478754000.0,,"Discussion with academic lung TL around his perspective of the  lung cancer treatment landscape:
1.  Decide by front line PD-L1 testing
2. In the > 50 % - would consider front line Pembro, in the <50% - platinum doublet
3. Upon progression - Pembro group gets platinum doublet (questioned data source - replied that's the logical next step.)  Platinum doublet progressers get Nivolumab in the second line based on the strength of the data."
"""New lung cancer treatment options giving Nivo the ""squeeze"" - 

1st line Pembro use will increase, (quoting the 30% of patients who over express by >50%) and for his progressers on platinum doublet therapy, would go with Atezo at this point for the ease of q3w dosing.  Mentioned the strength of BMS second line data, and he was emphatic that the q3w dosing was his decision point for second line checkpoint inhibitor therapy.",Unknown,1478754000.0,,"""New lung cancer treatment options giving Nivo the ""squeeze"" - 

1st line Pembro use will increase, (quoting the 30% of patients who over express by >50%) and for his progressers on platinum doublet therapy, would go with Atezo at this point for the ease of q3w dosing.  Mentioned the strength of BMS second line data, and he was emphatic that the q3w dosing was his decision point for second line checkpoint inhibitor therapy."
"Even though the 026 trial was publicized as a ""failed"" trial, when you look at the results, it's far from that.  Worst case scenario Nivo = chemotherapy, less toxicity, and those that did respond and are out on that tail end of the curve, had a DOR twice that of chemotherapy.  How is that a failed trial?",Unknown,1478494800.0,,"Even though the 026 trial was publicized as a ""failed"" trial, when you look at the results, it's far from that.  Worst case scenario Nivo = chemotherapy, less toxicity, and those that did respond and are out on that tail end of the curve, had a DOR twice that of chemotherapy.  How is that a failed trial?"
HCP insight with regards to 026 - patient population may have been an issue contributing to the results as well.  Especially those of Eastern European decent where the use of filter less cigarettes creates a more mutagenic environment?,Unknown,1478494800.0,,HCP insight with regards to 026 - patient population may have been an issue contributing to the results as well.  Especially those of Eastern European decent where the use of filter less cigarettes creates a more mutagenic environment?
"With regards to 026, Academic Lung/H&N TL said 026 is far from a negative trial, not sure why press is framing as such.  At the very least 026 is a non-inferiority trial with the results favoring a less toxic alternative.",Unknown,1478145600.0,,"With regards to 026, Academic Lung/H&N TL said 026 is far from a negative trial, not sure why press is framing as such.  At the very least 026 is a non-inferiority trial with the results favoring a less toxic alternative."
"""Not sure why BMS is circling the wagons, 026 was far from a negative trial, if anything 026 was a non-inferiority trial with a better toxicity profile!""",Unknown,1477972800.0,,"""Not sure why BMS is circling the wagons, 026 was far from a negative trial, if anything 026 was a non-inferiority trial with a better toxicity profile!"""
"With regards to front line PD1 inhibitor use in NSCLC:  TL said it would be like burning the bridge before you crossed it, as we have no clear evidence what to do after front line PD1 inhibitor failure.  Great second line data!",Unknown,1477972800.0,,"With regards to front line PD1 inhibitor use in NSCLC:  TL said it would be like burning the bridge before you crossed it, as we have no clear evidence what to do after front line PD1 inhibitor failure.  Great second line data!"
"Spoke with TL today who made the analogy of 1L chemo in NSCLC to the BRAF + patients in melanoma:  He mentioned that when patients present with NSCLC it's usually symptomatic and they're pretty sick, USUALLY.  He feels that cytoreducing their disease with chemo therapy paves the way for chance at long term response for 2L PD1 inhibitor.",Unknown,1477972800.0,,"Spoke with TL today who made the analogy of 1L chemo in NSCLC to the BRAF + patients in melanoma:  He mentioned that when patients present with NSCLC it's usually symptomatic and they're pretty sick, USUALLY.  He feels that cytoreducing their disease with chemo therapy paves the way for chance at long term response for 2L PD1 inhibitor."
Academic TL believes we should scan patients earlier and lower the threshold to stop therapy.,Unknown,1477886400.0,,Academic TL believes we should scan patients earlier and lower the threshold to stop therapy.
Academic TL around 026: Biggest question is why Nivo didn't even trend towards positivity in >50 population?,Unknown,1477886400.0,,Academic TL around 026: Biggest question is why Nivo didn't even trend towards positivity in >50 population?
"Academic TL said he thinks MD's treat too long with PD1's, too far past progression.  He believes the pseudo progression number is well below the quoted 3%.  THinks this was another contributing factor to the results in 026.",Unknown,1477886400.0,,"Academic TL said he thinks MD's treat too long with PD1's, too far past progression.  He believes the pseudo progression number is well below the quoted 3%.  THinks this was another contributing factor to the results in 026."
"Academic TL: His thoughts around starting a patient on Nivo regardless of PDL1 expression in the front line is that the patient ""would probably do better than a platinum doublet"". I thought that was an interesting statement, did not dig further on that one!",Unknown,1477886400.0,,"Academic TL: His thoughts around starting a patient on Nivo regardless of PDL1 expression in the front line is that the patient ""would probably do better than a platinum doublet"". I thought that was an interesting statement, did not dig further on that one!"
I have no passion for an agent of choice with regards to PD1 inhibitor.,Unknown,1477886400.0,,I have no passion for an agent of choice with regards to PD1 inhibitor.
"Academic Lung TL on BMS:
1.  Overreacting to 026 as there s no way this bleeds into second line data.
2. BMS has impeccable data in the second line setting.
3.  Why is BMS so far behind the competition with respect to ISR's/IIT's?
4.  Generally speaking: Once the combination data is available (227 specifically) 026 will be a long lost memory.",Unknown,1477886400.0,,"Academic Lung TL on BMS:
1.  Overreacting to 026 as there s no way this bleeds into second line data.
2. BMS has impeccable data in the second line setting.
3.  Why is BMS so far behind the competition with respect to ISR's/IIT's?
4.  Generally speaking: Once the combination data is available (227 specifically) 026 will be a long lost memory."
"Academic lung TL:  Mentioned in his discussion with Merck, that they are baffled at the results of 026 and would have guessed that it would have reported out the same as KN-024.  (Interesting!)",Unknown,1477886400.0,,"Academic lung TL:  Mentioned in his discussion with Merck, that they are baffled at the results of 026 and would have guessed that it would have reported out the same as KN-024.  (Interesting!)"
WHy was there not more crossover from Nivo to chemo in 026?  THis could have affected results.,Unknown,1477886400.0,,WHy was there not more crossover from Nivo to chemo in 026?  THis could have affected results.
"Academic Lung TL:
With respect to biopsies in lung cancer:
1. 20 - 30 % of lung cancer patients have no core biopsy.
2. Of those that do get a core biopsy, 10% cannot be resulted.

THis leaves about 30-40 % of patients without an answer for PD-L1 testing.  Add that (or subtract that) into the actual number of patients who over express by > 50% and that number actually gets smaller.",Unknown,1477886400.0,,"Academic Lung TL:
With respect to biopsies in lung cancer:
1. 20 - 30 % of lung cancer patients have no core biopsy.
2. Of those that do get a core biopsy, 10% cannot be resulted.

THis leaves about 30-40 % of patients without an answer for PD-L1 testing.  Add that (or subtract that) into the actual number of patients who over express by > 50% and that number actually gets smaller."
Follow up to the patient who's husband presented the Wall Street Journal article - the patient will receive Nivolumab in the second line after MD discussed with patient and husband.,Unknown,1477454400.0,,Follow up to the patient who's husband presented the Wall Street Journal article - the patient will receive Nivolumab in the second line after MD discussed with patient and husband.
"Discussed 026 data with a top 300 lung TL, and he made a very good point.  He said 026 was NOT a negative trial.  when you look at the results, the two arms were equivalent.  Given the fact that nivo is a much better tolerated drug than chemotherapy, he would definitely consider it's use in the first line if warranted.",Unknown,1477022400.0,,"Discussed 026 data with a top 300 lung TL, and he made a very good point.  He said 026 was NOT a negative trial.  when you look at the results, the two arms were equivalent.  Given the fact that nivo is a much better tolerated drug than chemotherapy, he would definitely consider it's use in the first line if warranted."
"Academic lung TL mentioned the fact that he does not provide expectations for his lung patients for that first scan, he relies on the clinical presentation at that time and lets the patient know that if they are doing well, his plan is to keep them on nivo as long as possible regardless of what that initial scan reveals.",Unknown,1477022400.0,,"Academic lung TL mentioned the fact that he does not provide expectations for his lung patients for that first scan, he relies on the clinical presentation at that time and lets the patient know that if they are doing well, his plan is to keep them on nivo as long as possible regardless of what that initial scan reveals."
"After having had discussions with a patient's husband regarding nivo for second line, the next patient appointment, the patients husband brought I a copy of the new york times article around 026 and told the MD that he didn't want this drug for his wife, he wanted the other one that provides benefit.",Unknown,1477022400.0,,"After having had discussions with a patient's husband regarding nivo for second line, the next patient appointment, the patients husband brought I a copy of the new york times article around 026 and told the MD that he didn't want this drug for his wife, he wanted the other one that provides benefit."
"with respect to 026 - doesn't see single agent PD-1 inhibitors as the game changer in 1L lung but rather the combination, given the preliminary 012 data.",Unknown,1476849600.0,,"with respect to 026 - doesn't see single agent PD-1 inhibitors as the game changer in 1L lung but rather the combination, given the preliminary 012 data."
"Academic TL with regards to 227: in light of outcome of 026, thinks BMS is making a big mistake by keeping the single agent nivo arm active.",Unknown,1476849600.0,,"Academic TL with regards to 227: in light of outcome of 026, thinks BMS is making a big mistake by keeping the single agent nivo arm active."
"I'm not worried about 1st line single agent IO therapy, everybody knows the bang for the buck will be with the combination data.  026 is a minor bump in the road for BMS at this point.",Unknown,1476763200.0,,"I'm not worried about 1st line single agent IO therapy, everybody knows the bang for the buck will be with the combination data.  026 is a minor bump in the road for BMS at this point."
"Lung TL in a high volume institution:  ""Moving forward, BMS should stick to the gold standard of OS, as PFS is not a good endpoint for IO therapy.  I put more credence into OS and DOR when it comes to IO therapy.""",Unknown,1473998400.0,,"Lung TL in a high volume institution:  ""Moving forward, BMS should stick to the gold standard of OS, as PFS is not a good endpoint for IO therapy.  I put more credence into OS and DOR when it comes to IO therapy."""
"TL mentioned the fact that the BMS access to off label drug was cumbersome, and the the Merck program was much easier to navigate.  When probed further, it seems as though he was trying to do things on his own via the internet rather than take advantage of the ARM for his clinic.  I shared the ARM contact info and made mention of the fact that we typically hear quite the opposite about accessing Opdivo in off label scenarios.  He was appreciative of the information.",Unknown,1481259600.0,,"TL mentioned the fact that the BMS access to off label drug was cumbersome, and the the Merck program was much easier to navigate.  When probed further, it seems as though he was trying to do things on his own via the internet rather than take advantage of the ARM for his clinic.  I shared the ARM contact info and made mention of the fact that we typically hear quite the opposite about accessing Opdivo in off label scenarios.  He was appreciative of the information."
"Discussing 1st line IO therapy in lung cancer, TL mentioned that they would probably try 1st line IO in patient with less than 50% expression if the patients condition dictated that choice. (Is. decreased PS, concomitant medical problems, etc.) Felt as though it would be worth trying even if the PD-L1 came back at <50%.",Unknown,1481259600.0,,"Discussing 1st line IO therapy in lung cancer, TL mentioned that they would probably try 1st line IO in patient with less than 50% expression if the patients condition dictated that choice. (Is. decreased PS, concomitant medical problems, etc.) Felt as though it would be worth trying even if the PD-L1 came back at <50%."
"With regards to PD-L1 inhibitor data, he believe that while the response rates may be a bit better with PD1 blockade, the survival numbers between the 3 products (Nivo, Pembro, Atezo) seem to be the same.",Unknown,1477886400.0,,"With regards to PD-L1 inhibitor data, he believe that while the response rates may be a bit better with PD1 blockade, the survival numbers between the 3 products (Nivo, Pembro, Atezo) seem to be the same."
"Attended a community outreach program on lung cancer delivered by one of my TL's, Update of Lung Cancer talk.  THe public, industry, physicians, ancillary staff were present.  Here are a few of the insights:

1. Immunotherapy will offer hope to those patients with SCLC in the near future.
2. Pembro and Nivo both PD-1 inhibitors, no real different ion between the two agents
3. The Opdivo Commercial!
4. Patients with certain genetic markers can have long, durable response with chemotherapy.  Showed several cases where patient with significant disease had CR to chemo and are still alive at 8-9 years out.
5. KN-024 front line PD1 use - stressed the >50% population, and limited # of patients who would be eligible for this therapy.
6. Discussed pseudo progression and the importance of not stopping therapy too soon, if the patient is doing well, even if scans don't say so.
7. MEdical community still in search of that ""perfect bio marker"" to guide the best therapy to those patients who are in possession of that bio marker.",Unknown,1479272400.0,,"Attended a community outreach program on lung cancer delivered by one of my TL's, Update of Lung Cancer talk.  THe public, industry, physicians, ancillary staff were present.  Here are a few of the insights:

1. Immunotherapy will offer hope to those patients with SCLC in the near future.
2. Pembro and Nivo both PD-1 inhibitors, no real different ion between the two agents
3. The Opdivo Commercial!
4. Patients with certain genetic markers can have long, durable response with chemotherapy.  Showed several cases where patient with significant disease had CR to chemo and are still alive at 8-9 years out.
5. KN-024 front line PD1 use - stressed the >50% population, and limited # of patients who would be eligible for this therapy.
6. Discussed pseudo progression and the importance of not stopping therapy too soon, if the patient is doing well, even if scans don't say so.
7. MEdical community still in search of that ""perfect bio marker"" to guide the best therapy to those patients who are in possession of that bio marker."
"Regional TL around the use of tissue for testing PD-L1 - felt strongly that any specimen great than 6 months old is not valuable, and a re-biopsy should be done.",Unknown,1481259600.0,,"Regional TL around the use of tissue for testing PD-L1 - felt strongly that any specimen great than 6 months old is not valuable, and a re-biopsy should be done."
"LOts of excitement at this particular institution with respect to:
1. anti-fucosyl antibody
2. That antibody in combination with Nivo
3. Trinity trial - ROVA-T. Antibody-drug conjugate
4.  ROVA-T in combination with Nivolumab",Unknown,1477886400.0,,"LOts of excitement at this particular institution with respect to:
1. anti-fucosyl antibody
2. That antibody in combination with Nivo
3. Trinity trial - ROVA-T. Antibody-drug conjugate
4.  ROVA-T in combination with Nivolumab"
"Academic lung TL:  Priority right now is Checkmate 568 - if he has a young, great performance status patient - emphasis at his institution on getting patients enrolled into 568.",Unknown,1477886400.0,,"Academic lung TL:  Priority right now is Checkmate 568 - if he has a young, great performance status patient - emphasis at his institution on getting patients enrolled into 568."
"An HCP commented that he was fine with the fact that Keytruda's first line indication in lung may only apply to a small percentage of patients. He feels that is no different than if patients were EGFR or ALK positive and were candidates for targeted therapy. He believes that even though it's a small number of patients, those are the patients that will truly benefit from IO therapy versus chemotherapy.",Unknown,1481086800.0,,"An HCP commented that he was fine with the fact that Keytruda's first line indication in lung may only apply to a small percentage of patients. He feels that is no different than if patients were EGFR or ALK positive and were candidates for targeted therapy. He believes that even though it's a small number of patients, those are the patients that will truly benefit from IO therapy versus chemotherapy."
An HCP commented that Atezolizumab was the only agent to show better efficacy for patients who were PD-L1 negative. We discussed the data with Opdivo for PD-L1 negative patients and he agreed that there is not a strong difference between the agents with regards to efficacy in this population. He commented that this was clearly the message that Genentech was using to distinguish their product from other agents.,Unknown,1480741200.0,,An HCP commented that Atezolizumab was the only agent to show better efficacy for patients who were PD-L1 negative. We discussed the data with Opdivo for PD-L1 negative patients and he agreed that there is not a strong difference between the agents with regards to efficacy in this population. He commented that this was clearly the message that Genentech was using to distinguish their product from other agents.
A local TL stated that when Pembro gets a 1L indication in lung he believes this will reduce his use of Opdivo in the 2L since those patients receiving Pembro up front would not be suitable for Opdivo if they progress.,Unknown,1477368000.0,,A local TL stated that when Pembro gets a 1L indication in lung he believes this will reduce his use of Opdivo in the 2L since those patients receiving Pembro up front would not be suitable for Opdivo if they progress.
Oncologist commented that Foundation One testing is now reporting mutational load and he thinks this will be interesting data to consider when choosing Opdivo.,Unknown,1475985600.0,,Oncologist commented that Foundation One testing is now reporting mutational load and he thinks this will be interesting data to consider when choosing Opdivo.
"Community LTL shared that he would test for PD-L1 in 1L lung. For patients in the second line who did not qualify for 1L pembro therapy, he was planning on using pembro for patients who expressed PD-L1 and reserving nivo for non-expressers. He further shared that his reasoning for doing this is the data that he has seen for pembro in the enriched patient population.",Unknown,1477713600.0,,"Community LTL shared that he would test for PD-L1 in 1L lung. For patients in the second line who did not qualify for 1L pembro therapy, he was planning on using pembro for patients who expressed PD-L1 and reserving nivo for non-expressers. He further shared that his reasoning for doing this is the data that he has seen for pembro in the enriched patient population."
NTL in GU shared that with atezo there is a high rate of low grade infections that is not seen with other antibodies and that more data sets will show this.,Unknown,1477281600.0,,NTL in GU shared that with atezo there is a high rate of low grade infections that is not seen with other antibodies and that more data sets will show this.
RTL shared that the PD-L1 test that is used is going to be very important moving forward. He further shared that most labs were going to adopt the DAKO test and that insurance would not reimburse if a non-FDA approved test was used. He clarified and said that the test was going to have to be matched to the drug in order to be accepted for reimbursement.,Unknown,1476676800.0,,RTL shared that the PD-L1 test that is used is going to be very important moving forward. He further shared that most labs were going to adopt the DAKO test and that insurance would not reimburse if a non-FDA approved test was used. He clarified and said that the test was going to have to be matched to the drug in order to be accepted for reimbursement.
RTL in lung shared that he is very comfortable switching to flat dosing in Nivolumab because they have been using the flat dose in clinical trials. He further shared that the flat dose has been available as a choice when ordering drug for the past year at his institution for both nivo and pembro.,Unknown,1475294400.0,,RTL in lung shared that he is very comfortable switching to flat dosing in Nivolumab because they have been using the flat dose in clinical trials. He further shared that the flat dose has been available as a choice when ordering drug for the past year at his institution for both nivo and pembro.
Community LTL shared that fatigue was an AE that he sees the most of and it is not always correlated with hypothyroidism. He shared that it can be difficult to manage for patients and that this is a class-effect for treatment with PD-1 inhibitors.,Unknown,1473912000.0,,Community LTL shared that fatigue was an AE that he sees the most of and it is not always correlated with hypothyroidism. He shared that it can be difficult to manage for patients and that this is a class-effect for treatment with PD-1 inhibitors.
"Academic NTL- NCCN panelist shared that she thought pseudo-progression was time-dependent. If a patient progressed within the first few months of treatment, there was a chance that the patient could have a response. However, if a patient has a radiographic progression after 6 months of treatment, this patient is more than likely just progressing.",Unknown,1473912000.0,,"Academic NTL- NCCN panelist shared that she thought pseudo-progression was time-dependent. If a patient progressed within the first few months of treatment, there was a chance that the patient could have a response. However, if a patient has a radiographic progression after 6 months of treatment, this patient is more than likely just progressing."
