text,source_type,date,title,text
"An HCP has been sending out RCC tumor samples to NeoGenomics to examine a panel of markers, including PD-L1, but this is not usually performed up front. Despite testing, he does not use this data to determine use of Opdivo. He uses Opdivo 2L for the majority of his patients.",Unknown,1478232000.0,,"An HCP has been sending out RCC tumor samples to NeoGenomics to examine a panel of markers, including PD-L1, but this is not usually performed up front. Despite testing, he does not use this data to determine use of Opdivo. He uses Opdivo 2L for the majority of his patients."
"A regional TL stated that while he believes PD-L1 expression may impact responses in renal and bladder patients, he does not test for PD-L1 in these tumor types because he also thinks the negative patients can benefit.",Unknown,1477627200.0,,"A regional TL stated that while he believes PD-L1 expression may impact responses in renal and bladder patients, he does not test for PD-L1 in these tumor types because he also thinks the negative patients can benefit."
A regional TL does not use Cabozantinib in his RCC patients because it is not well-tolerated. He prefers Nivolumab in the 2L because the disease control rate is very high.,Unknown,1477627200.0,,A regional TL does not use Cabozantinib in his RCC patients because it is not well-tolerated. He prefers Nivolumab in the 2L because the disease control rate is very high.
"NTL in GU shared that IO may have some activity in prostrate. He shared that his colleagues have shown about a 20% RR with single agent pembro as well as in combination with ""the vaccine"". He shared that the best way to administer the combination was concurrently rather than sequentially.",Unknown,1481605200.0,,"NTL in GU shared that IO may have some activity in prostrate. He shared that his colleagues have shown about a 20% RR with single agent pembro as well as in combination with ""the vaccine"". He shared that the best way to administer the combination was concurrently rather than sequentially."
"NTL in GU shared that cabozantinib is less toxic than he originally thought. He starts patients on the full dose but then dose reduces after the first or second dose. He shared that he even found dose reducing to 20 mg was efficacious for some patients. Despite the reductions, there were still some patients who cannot tolerate it at any dose. 
He also shared that in the CaboSun trial, it is clear that sunitinib underperformed and that follow up data is needed. He further shared that he is certain that  that they will get FDA approval soon.",Unknown,1481605200.0,,"NTL in GU shared that cabozantinib is less toxic than he originally thought. He starts patients on the full dose but then dose reduces after the first or second dose. He shared that he even found dose reducing to 20 mg was efficacious for some patients. Despite the reductions, there were still some patients who cannot tolerate it at any dose. 
He also shared that in the CaboSun trial, it is clear that sunitinib underperformed and that follow up data is needed. He further shared that he is certain that  that they will get FDA approval soon."
"Community LTL of a large practice shared that they are routinely using Foundation One with each patient to provide a personalized medicine approach. Even though PD-L1 testing is available, they do not use the results for treatment decisions and would never consider it relevant for RCC.",Unknown,1478926800.0,,"Community LTL of a large practice shared that they are routinely using Foundation One with each patient to provide a personalized medicine approach. Even though PD-L1 testing is available, they do not use the results for treatment decisions and would never consider it relevant for RCC."
"NTL in GU shared that there is no sufficient study to answer which is the better option for treatment in the 2L. He stated that PFS is not a good marker of benefit in IO, and that he looks to the tail end of the OS curves. He feels that presently the data is not strong because of the small number of patients but that there is an indication that Nivolumab will have longer-term benefit with a favorable safety profile. He shared that he has looked to the consistency in the data across tumor types",Unknown,1478926800.0,,"NTL in GU shared that there is no sufficient study to answer which is the better option for treatment in the 2L. He stated that PFS is not a good marker of benefit in IO, and that he looks to the tail end of the OS curves. He feels that presently the data is not strong because of the small number of patients but that there is an indication that Nivolumab will have longer-term benefit with a favorable safety profile. He shared that he has looked to the consistency in the data across tumor types"
National TL in RCC shared that there is not sufficient evidence for how to choose between cabo and nivo for 2L RCC treatment but that some evidence points to the tail end of the curve for Nivolumab. He wants to see long-term OS for the 025 but for now is using the data that is available. He also shared that he does not test for PD-L1 based on the OS benefit for all patients.,Unknown,1478494800.0,,National TL in RCC shared that there is not sufficient evidence for how to choose between cabo and nivo for 2L RCC treatment but that some evidence points to the tail end of the curve for Nivolumab. He wants to see long-term OS for the 025 but for now is using the data that is available. He also shared that he does not test for PD-L1 based on the OS benefit for all patients.
Two community LTLs shared that they are not testing for PD-L1 in the RCC setting. They do not see the need based on the RCC data but they will begin testing in lung. One stated that he does not have a lot of experience with the various diagnostic tests and hopes to find one that he can interpret easily and that he can trust.,Unknown,1477713600.0,,Two community LTLs shared that they are not testing for PD-L1 in the RCC setting. They do not see the need based on the RCC data but they will begin testing in lung. One stated that he does not have a lot of experience with the various diagnostic tests and hopes to find one that he can interpret easily and that he can trust.
NTL in GU shared that with atezo there is a high rate of low grade infections that is not seen with other antibodies and that more data sets will show this.,Unknown,1477281600.0,,NTL in GU shared that with atezo there is a high rate of low grade infections that is not seen with other antibodies and that more data sets will show this.
"RTL in renal who is also on speakers bureau shared that at her programs, she has only been asked about 3 times what the data is for PD-L1 expression in the 025 trial. She shared that she has spoken to a lot of HCPs in the community and has not heard of anyone testing or wanting to test.",Unknown,1476676800.0,,"RTL in renal who is also on speakers bureau shared that at her programs, she has only been asked about 3 times what the data is for PD-L1 expression in the 025 trial. She shared that she has spoken to a lot of HCPs in the community and has not heard of anyone testing or wanting to test."
Community TL questioned the 067 data and wanted to use PD-L1 testing in melanoma to determine use of monotherapy or regimen. He shared that he has decided not to do this based on attending a local conference and hearing the opinion of a NTL and that it makes sense to not test. He further shared that he does not test for PD-L1 in RCC but could not recall the data (which I was able to share and refresh his memory after he requested to see it).,Unknown,1476676800.0,,Community TL questioned the 067 data and wanted to use PD-L1 testing in melanoma to determine use of monotherapy or regimen. He shared that he has decided not to do this based on attending a local conference and hearing the opinion of a NTL and that it makes sense to not test. He further shared that he does not test for PD-L1 in RCC but could not recall the data (which I was able to share and refresh his memory after he requested to see it).
"Community LTL pharmacist shared that he was impressed by the QoL data in RCC and shared that the levantinib reps had stated that their data was ""better"". He further shared that he thought that levantinib and everolimus toxicities were difficult to deal with.",Unknown,1473912000.0,,"Community LTL pharmacist shared that he was impressed by the QoL data in RCC and shared that the levantinib reps had stated that their data was ""better"". He further shared that he thought that levantinib and everolimus toxicities were difficult to deal with."
Community LTL shared that he really didn't understand pseudo-progression because he felt that there were conflicting reports in the field. He would like a data review of the tumor types and different agents used to completely understand.,Unknown,1471147200.0,,Community LTL shared that he really didn't understand pseudo-progression because he felt that there were conflicting reports in the field. He would like a data review of the tumor types and different agents used to completely understand.
"An academic RTL shared that his institution participated in both the Meteor trial and CM032 and that he feels that there are now two good choices for second line RCC. He shared that while it is difficult to choose between the two, he prefers the toxicity profile for nivo. He also shared that he is very interested in seeing longer term follow up for both compounds.",Unknown,1469592000.0,,"An academic RTL shared that his institution participated in both the Meteor trial and CM032 and that he feels that there are now two good choices for second line RCC. He shared that while it is difficult to choose between the two, he prefers the toxicity profile for nivo. He also shared that he is very interested in seeing longer term follow up for both compounds."
Regional community TL shared that there was a recent JCO publication on patients who had undergone a nephrectomy had better outcomes with targeted therapy that patients who had not. He shared that he thought that there was a data gap with IO agents but suspected that it would hold up and that nephrectomy would improve outcomes.,Unknown,1469592000.0,,Regional community TL shared that there was a recent JCO publication on patients who had undergone a nephrectomy had better outcomes with targeted therapy that patients who had not. He shared that he thought that there was a data gap with IO agents but suspected that it would hold up and that nephrectomy would improve outcomes.
Sales rep from Pfizer shared that the sutent reps are in a panic over our approval and are very worried about their place in the treatment paradigm.,Unknown,1462334400.0,,Sales rep from Pfizer shared that the sutent reps are in a panic over our approval and are very worried about their place in the treatment paradigm.
Academic RTL shared that they are only using Nivolumab for 2L RCC and that the approval has even changed their way of thinking about clinical trials. They will only consider RCC trials in which an agent is investigated as 3L or later since they know that they want to use nivo in the second line.,Unknown,1462334400.0,,Academic RTL shared that they are only using Nivolumab for 2L RCC and that the approval has even changed their way of thinking about clinical trials. They will only consider RCC trials in which an agent is investigated as 3L or later since they know that they want to use nivo in the second line.
"National TL in renal shared that with nivo and cabozantinib, it is a head to head competition over which one he will use. Both agents look good and it is not presently clear which one looks better.",Unknown,1462334400.0,,"National TL in renal shared that with nivo and cabozantinib, it is a head to head competition over which one he will use. Both agents look good and it is not presently clear which one looks better."
"Regional TL shared that he has 3 RCC patients on Nivolumab all for at least 10 weeks but that none of them has had a response yet. He shared that their disease looks stable and as long as they are asymptomatic, he is comfortable continuing to treat and drawing from his experiences in IO with melanoma patients.",Unknown,1459137600.0,,"Regional TL shared that he has 3 RCC patients on Nivolumab all for at least 10 weeks but that none of them has had a response yet. He shared that their disease looks stable and as long as they are asymptomatic, he is comfortable continuing to treat and drawing from his experiences in IO with melanoma patients."
A regional TL shared that the median OS in RCC was difficult to interpret and that 1 year survival statistics in general paint a clearer picture of the efficacy of the drug.,Unknown,1459137600.0,,A regional TL shared that the median OS in RCC was difficult to interpret and that 1 year survival statistics in general paint a clearer picture of the efficacy of the drug.
"During a presentation at a conference, a Pfizer industry representative reviewed the use of avelumab in combination with axitinib in RCC and stated that the rationale for looking at this combination was that Keytruda and axitinib for RCC looked promising indicating that they are basing some development decisions on what competitors are doing.",Unknown,1456894800.0,,"During a presentation at a conference, a Pfizer industry representative reviewed the use of avelumab in combination with axitinib in RCC and stated that the rationale for looking at this combination was that Keytruda and axitinib for RCC looked promising indicating that they are basing some development decisions on what competitors are doing."
"NCCN Advisor for RCC shared he is leaving his current academic institution to a new position where he will be the director of research at the 2nd established Kidney Cancer Spore (the other is at Dana farber Harvard Cancer Institute). here his focus will be almost completely on research with IO and combinations with IO, as well as imaging techniques that will assist in better understanding responses and patterns of responses to these agents. He hopes to continue his collaboration with BMS as he believes they are the leader in IO.",Unknown,1459137600.0,,"NCCN Advisor for RCC shared he is leaving his current academic institution to a new position where he will be the director of research at the 2nd established Kidney Cancer Spore (the other is at Dana farber Harvard Cancer Institute). here his focus will be almost completely on research with IO and combinations with IO, as well as imaging techniques that will assist in better understanding responses and patterns of responses to these agents. He hopes to continue his collaboration with BMS as he believes they are the leader in IO."
An academic GU TL does not use cabozantinib or lenvatinib/everolimus combo in 2L mRCC. This TL prefers Nivolumab because of its efficacy and safety profile.,Unknown,1479790800.0,,An academic GU TL does not use cabozantinib or lenvatinib/everolimus combo in 2L mRCC. This TL prefers Nivolumab because of its efficacy and safety profile.
"An academic TL prefers Nivolumab in 2L for mRCC. However, in patients presenting with bulky disease at the time of diagnosis, the TL prefers Lenvatinib plus Everolimus.",Unknown,1476244800.0,,"An academic TL prefers Nivolumab in 2L for mRCC. However, in patients presenting with bulky disease at the time of diagnosis, the TL prefers Lenvatinib plus Everolimus."
"A local RCC TL, who is also one of our contracted speakers, shared he does not use PD-L1 testing for his RCC patient population.  He further added that he has received the question on whether to use PD-L1 testing in RCC by the audience at our promotional programs. His said his response is no based on our Checkmate OS data.",Unknown,1475208000.0,,"A local RCC TL, who is also one of our contracted speakers, shared he does not use PD-L1 testing for his RCC patient population.  He further added that he has received the question on whether to use PD-L1 testing in RCC by the audience at our promotional programs. His said his response is no based on our Checkmate OS data."
"A community oncologist prefers Nivolumab in 2L mRCC over cabozantinib because of their distinct MOA. The TL stated "" it makes more sense to use a drug with a different mechanism of action in patients who have failed TKI therapy in 1L than using another TKI"".",Unknown,1474603200.0,,"A community oncologist prefers Nivolumab in 2L mRCC over cabozantinib because of their distinct MOA. The TL stated "" it makes more sense to use a drug with a different mechanism of action in patients who have failed TKI therapy in 1L than using another TKI""."
A national RCC TL stated RECIST criteria are not useful when evaluating clinical responses to I-O therapy and should not be used in I-O clinical trials. The TL does not use RECIST criteria when assessing clinical response to Opdivo in his RCC patients and treats patients beyond RECIST-defined progression.,Unknown,1474603200.0,,A national RCC TL stated RECIST criteria are not useful when evaluating clinical responses to I-O therapy and should not be used in I-O clinical trials. The TL does not use RECIST criteria when assessing clinical response to Opdivo in his RCC patients and treats patients beyond RECIST-defined progression.
A community oncologist shared he uses Nivolumab in 2L for patients with mccRCC. He shared that he recently started a patient with metastatic non-clear cell RCC (papillary histology) on Temsirolimus. Took the opportunity to inform the TL of the 209-374 study and the study site in Indiana.,Unknown,1471579200.0,,A community oncologist shared he uses Nivolumab in 2L for patients with mccRCC. He shared that he recently started a patient with metastatic non-clear cell RCC (papillary histology) on Temsirolimus. Took the opportunity to inform the TL of the 209-374 study and the study site in Indiana.
"A community oncologist shared his preference for the use of Opdivo in 2L for RCC versus Cabozantinib. He stated: I rather use a drug with a different MOA than another TKI in 2L RCC. He further commented: It would make more sense to use Cabozantinib in 1L. When addressing the safety profile of Opdivo he stated he is comfortable managing Opdivo AEs given that he treats NSCLC patients with Opdivo, therefore he knows what to watch for and how to manage them.",Unknown,1469592000.0,,"A community oncologist shared his preference for the use of Opdivo in 2L for RCC versus Cabozantinib. He stated: I rather use a drug with a different MOA than another TKI in 2L RCC. He further commented: It would make more sense to use Cabozantinib in 1L. When addressing the safety profile of Opdivo he stated he is comfortable managing Opdivo AEs given that he treats NSCLC patients with Opdivo, therefore he knows what to watch for and how to manage them."
"A national melanoma and RCC TL during our meeting asked if we have data on Nivolumab given Q3W. Following a review/discussion of the OS data from Checkmate -010, the TL made the following comments: 
a). The study did not include a treatment group with Nivolumab at 3 mg/kg. 
 b). We should compare Nivolumab 3 mg/kg Q2W vs Nivolumab 3mg/kg Q3W in randomized fashion.
 c). Our competitor has done a phase-3 study comparing pembrolizumab Q2W vs Q3W, while we have not.",Unknown,1469160000.0,,"A national melanoma and RCC TL during our meeting asked if we have data on Nivolumab given Q3W. Following a review/discussion of the OS data from Checkmate -010, the TL made the following comments: 
a). The study did not include a treatment group with Nivolumab at 3 mg/kg. 
 b). We should compare Nivolumab 3 mg/kg Q2W vs Nivolumab 3mg/kg Q3W in randomized fashion.
 c). Our competitor has done a phase-3 study comparing pembrolizumab Q2W vs Q3W, while we have not."
A local RCC TL commented to prefer Opdivo over Cabozantinib for 2L treatment of patients with mRCC.,Unknown,1462766400.0,,A local RCC TL commented to prefer Opdivo over Cabozantinib for 2L treatment of patients with mRCC.
"A RCC TL stated ""if a patient with mRCC has a good response to a TKI in 1L setting, then I would consider Cabozantinib upon progression"".",Unknown,1462766400.0,,"A RCC TL stated ""if a patient with mRCC has a good response to a TKI in 1L setting, then I would consider Cabozantinib upon progression""."
"A community oncologist mentioned the Lenvatinib study in mRCC and commented"" I do not remember the efficacy data but I seem to remember that Lenvatinib was too toxic""",Unknown,1461297600.0,,"A community oncologist mentioned the Lenvatinib study in mRCC and commented"" I do not remember the efficacy data but I seem to remember that Lenvatinib was too toxic"""
"A RCC NTL stated that he does not use RECIST criteria to evaluate clinical response to Opdivo in his mRCC patient population. In the opinion of this TL, RECIST criteria are not useful when evaluating clinical response to immunotherapies and should not be used even in the context of clinical trials when assessing clinical response to immunotherapy.",Unknown,1456117200.0,,"A RCC NTL stated that he does not use RECIST criteria to evaluate clinical response to Opdivo in his mRCC patient population. In the opinion of this TL, RECIST criteria are not useful when evaluating clinical response to immunotherapies and should not be used even in the context of clinical trials when assessing clinical response to immunotherapy."
A community oncologist is using Opdivo in a patient with stage III RCC with the goal of decreasing tumor burden prior to surgery. This information was provided following a reactive interaction with the oncologist who had reached out to discuss the management of increased LFTs in this patients. Please note that this increase in LFTs has been reported as an AE via 1-866-AE CALLS per SOP,Unknown,1456117200.0,,A community oncologist is using Opdivo in a patient with stage III RCC with the goal of decreasing tumor burden prior to surgery. This information was provided following a reactive interaction with the oncologist who had reached out to discuss the management of increased LFTs in this patients. Please note that this increase in LFTs has been reported as an AE via 1-866-AE CALLS per SOP
A community TL shared that he had a patient with mRCC who progressed on Opdivo. The TL had the patient tumor profiled via Foundation One. The tumor carried a somatic mTOR mutation. The patient is now being treated with Lenvatinib in combination with Everolimus. The oncologist shared the patient is responding to treatment and had no treatment-related AEs so far.,Unknown,1481086800.0,,A community TL shared that he had a patient with mRCC who progressed on Opdivo. The TL had the patient tumor profiled via Foundation One. The tumor carried a somatic mTOR mutation. The patient is now being treated with Lenvatinib in combination with Everolimus. The oncologist shared the patient is responding to treatment and had no treatment-related AEs so far.
"A Regional TL has several RCC patients on TKIs.  He considers that the response to subsequent TKI is suboptimal, therefore he knows that Opdivo will be his choice at progression.",Unknown,1476763200.0,,"A Regional TL has several RCC patients on TKIs.  He considers that the response to subsequent TKI is suboptimal, therefore he knows that Opdivo will be his choice at progression."
A RTL commented how one of her patients with RCC on Inlyta is having mild signs of progression and is waiting to go on Opdivo.  Patient learned about it from his Urologist.,Unknown,1467777600.0,,A RTL commented how one of her patients with RCC on Inlyta is having mild signs of progression and is waiting to go on Opdivo.  Patient learned about it from his Urologist.
"During the annual Mayo Clinic Hematology/Oncology Conference, Jamie Wong and I met with a RCC speaker and RTL who volunteered these unsolicited thoughts regarding the challenges of sequencing Nivo and Cabo in RCC:
-This TL doesn't believe that the difference in mOS between Nivo and Cabo is significant, and doesn't see 21 months versus more than 2 years of survival as a determining factor when choosing a treatment option. 
-Currently, this TL believes that treatment/ sequencing decisions should be made by choosing which potential set of AEs a RCC patient is willing to endure since the AEs associated with Nivo and Cabo are so different. He concedes that oral versus IV, or physician preference of back-to-back TKIs versus sandwiching Nivo between 2 TKIs also play a role in choosing a treatment option.
-The TL did mention that if Nivo is able to reproduce in RCC the long OS tail seen in melanoma, then Nivo will be the standard in 2L and Cabo would be relegated to 3L.",Unknown,1470283200.0,,"During the annual Mayo Clinic Hematology/Oncology Conference, Jamie Wong and I met with a RCC speaker and RTL who volunteered these unsolicited thoughts regarding the challenges of sequencing Nivo and Cabo in RCC:
-This TL doesn't believe that the difference in mOS between Nivo and Cabo is significant, and doesn't see 21 months versus more than 2 years of survival as a determining factor when choosing a treatment option. 
-Currently, this TL believes that treatment/ sequencing decisions should be made by choosing which potential set of AEs a RCC patient is willing to endure since the AEs associated with Nivo and Cabo are so different. He concedes that oral versus IV, or physician preference of back-to-back TKIs versus sandwiching Nivo between 2 TKIs also play a role in choosing a treatment option.
-The TL did mention that if Nivo is able to reproduce in RCC the long OS tail seen in melanoma, then Nivo will be the standard in 2L and Cabo would be relegated to 3L."
RTL had an instance where he wanted to assess PD-L1 positivity in recurrent RCC because of a patient's dormant Crohn's disease (to weigh potential benefits against activation of Crohn's) but was faced with the issue of not having an antibody for nivo's diagnostic test.  They use the atezo test in house and have pembro's test available through Foundation Medicine.,Unknown,1478581200.0,,RTL had an instance where he wanted to assess PD-L1 positivity in recurrent RCC because of a patient's dormant Crohn's disease (to weigh potential benefits against activation of Crohn's) but was faced with the issue of not having an antibody for nivo's diagnostic test.  They use the atezo test in house and have pembro's test available through Foundation Medicine.
"RTL's institution regularly performs sequencing on archived or fresh (usually archived from original biopsy) tumors tissue for patients to determine potential treatments for RCC patients as late line therapy.  The results are discussed heavily at tumor board and only actionable mutations are acted on.  In difficult cases, Andrea Califano is called upon to assist for his expertise in bioinformatics.",Unknown,1478581200.0,,"RTL's institution regularly performs sequencing on archived or fresh (usually archived from original biopsy) tumors tissue for patients to determine potential treatments for RCC patients as late line therapy.  The results are discussed heavily at tumor board and only actionable mutations are acted on.  In difficult cases, Andrea Califano is called upon to assist for his expertise in bioinformatics."
"RTL at a large academic institution does not routinely test for PD-L1 for second-line patients and immunotherapy is his therapy of choice in these patients.  He has, however, tested for PD-L1 in the past for a patient that had both controlled Crohn's and recurring RCC.  In this patient, his reasoning was that he would be able to have the highest chance of response and thus could weigh against the potential activating the patient's Crohn's.",Unknown,1478581200.0,,"RTL at a large academic institution does not routinely test for PD-L1 for second-line patients and immunotherapy is his therapy of choice in these patients.  He has, however, tested for PD-L1 in the past for a patient that had both controlled Crohn's and recurring RCC.  In this patient, his reasoning was that he would be able to have the highest chance of response and thus could weigh against the potential activating the patient's Crohn's."
"RTL said he has had several patients on Cabozantinib who need to be on permanent Immodium to control diarrhea and stay on Tx. TL said Cabo is ""like Cholera in a pill"" and has a much worse safety profile compared to other TKIs like Lenvatinib.",Unknown,1472616000.0,,"RTL said he has had several patients on Cabozantinib who need to be on permanent Immodium to control diarrhea and stay on Tx. TL said Cabo is ""like Cholera in a pill"" and has a much worse safety profile compared to other TKIs like Lenvatinib."
"Some info regarding the FDA filing by Exelixis for Cabozantinib in RCC, shared with me by a recruiter this week. 

Exelixis completed the NDA submission last month (December, 2015).
Exelixis is building a team of MSLs and would like that team to be in place by and of March 2016.
The National Director has just started, and offers are going out for the East and West Regional Directors.
Exelixis is still finalizing the MSL head count, but there will be no less than 16 MSLs across the USA.

I'm not sure how much of this is news, but thought the timelines at least might be of interest.",Unknown,1453525200.0,,"Some info regarding the FDA filing by Exelixis for Cabozantinib in RCC, shared with me by a recruiter this week. 

Exelixis completed the NDA submission last month (December, 2015).
Exelixis is building a team of MSLs and would like that team to be in place by and of March 2016.
The National Director has just started, and offers are going out for the East and West Regional Directors.
Exelixis is still finalizing the MSL head count, but there will be no less than 16 MSLs across the USA.

I'm not sure how much of this is news, but thought the timelines at least might be of interest."
"GU oncologist and RTL in an academic center, subinvestigator on both 209-010 and 209-025 stated he has treated a couple of RCC patients with commercial Opdivo at 3mg/kg Q3W, per the 010 study design.  Insurance approved the 3mg/kg dose (per label) but he decided to do Q3W, for the convenience of the patient.
RTL said he would even feel comfortable dosing the patient with 3mg/kg Q4W.  RTL does not see a need to raise the dose above 3mg/kg for the less frequent schedules, reasoning that several patients on CA209-010 ""did really well"" at 0.3mg/kg Q3W.",Unknown,1452315600.0,,"GU oncologist and RTL in an academic center, subinvestigator on both 209-010 and 209-025 stated he has treated a couple of RCC patients with commercial Opdivo at 3mg/kg Q3W, per the 010 study design.  Insurance approved the 3mg/kg dose (per label) but he decided to do Q3W, for the convenience of the patient.
RTL said he would even feel comfortable dosing the patient with 3mg/kg Q4W.  RTL does not see a need to raise the dose above 3mg/kg for the less frequent schedules, reasoning that several patients on CA209-010 ""did really well"" at 0.3mg/kg Q3W."
"HCP at community site, participating in CA209-374, stated they had a 2L mRCC patient who was not eligible for -374 due to poor performance status. Patient was ""really not doing well. We didn't think [patient] would make it"". They started patient on Nivo about two months ago. First scan is looking ""really good"" and patient is already looking and feeling better.",Unknown,1475553600.0,,"HCP at community site, participating in CA209-374, stated they had a 2L mRCC patient who was not eligible for -374 due to poor performance status. Patient was ""really not doing well. We didn't think [patient] would make it"". They started patient on Nivo about two months ago. First scan is looking ""really good"" and patient is already looking and feeling better."
Academic TL stated he had seen METEOR data showing Cabo is effective for RCC bone mets and was thinking Cabo might be a better option than Nivo for those patients.  TL said Motzer's subgroup analysis of CheckMate025 (ASCO'16) was helpful in making him comfotable that Nivo is a good choice for those patients too. TL remarked that the 5-month benefit of Nivo vs Everolimus is maintained even in the Bone mets population.,Unknown,1475121600.0,,Academic TL stated he had seen METEOR data showing Cabo is effective for RCC bone mets and was thinking Cabo might be a better option than Nivo for those patients.  TL said Motzer's subgroup analysis of CheckMate025 (ASCO'16) was helpful in making him comfotable that Nivo is a good choice for those patients too. TL remarked that the 5-month benefit of Nivo vs Everolimus is maintained even in the Bone mets population.
"Academic TL stated he is using Nivo for all of his 2L RCC patients. ""It's a no-brainier versus Everolimus and is probably better than Cabo, due to better tolerability.""",Unknown,1475121600.0,,"Academic TL stated he is using Nivo for all of his 2L RCC patients. ""It's a no-brainier versus Everolimus and is probably better than Cabo, due to better tolerability."""
"Academic RTL gave a lecture on RCC Tx landscapes. Stated, with 3 new FDA approvals for RCC, each physician needs to choose one approach. His choice for 2L RCC is Nivo, due to much better safety profile than Cabo or Lenvatinib+Everolimus. TL only uses Cabo in 3L. Never uses Lenvatinib.
RTL reviewed CM-025 data, stressing long term durability of response, and did not review Cabo or Lenv data.",Unknown,1474862400.0,,"Academic RTL gave a lecture on RCC Tx landscapes. Stated, with 3 new FDA approvals for RCC, each physician needs to choose one approach. His choice for 2L RCC is Nivo, due to much better safety profile than Cabo or Lenvatinib+Everolimus. TL only uses Cabo in 3L. Never uses Lenvatinib.
RTL reviewed CM-025 data, stressing long term durability of response, and did not review Cabo or Lenv data."
"Comments from Academic NTL on treatment landscapes in RCC, pre-/post-Nivo approval:
a.	NTL stated that, since Opdivo/RCC FDA approval, he receives 'a lot' of questions from community oncologists asking about switching RCC patients from VEGF TKI to Nivolumab 'at the first sign of toxicity'. In NTL's opinion, this haste to switch to Nivo ""may short-change patients from the full benefit of the TKI.""
b.	NTL stated that most TKI-related toxicities occur within the first month of Tx. If you can get the patient through that, they can often start to tolerate the TKI. Hence, prior to Nivo, oncologists would manage TKI toxicities with dose-adjustments or take a short break from treatment for a few days, then resume the same TKI Tx.  
c.	Since Nivo approval, community oncologists are not waiting to see if the patient can begin to tolerate the TKI. They'll just switch to Nivo. However, in his academic institution, NTL stated that they still try to get the full benefit from the TKI before switching to Nivo. 

NTL comments on preferred sequencing of treatments for RCC (TKI-->TKI or TKI-->Nivo):
a.	""Data from CA209-025 just show that Nivo is better than Everolimus.  It's yet another study showing that Everolimus is an *inferior* treatment in the 2L, just like in the METEOR study with Cabo vs Everolimus"". 
b.	""I haven't seen the data, but the Exelixis press release indicates Cabo provides OS advantage over Everolimus, just like Nivo.  Once Cabo gets approved, it's anyone's guess as to how we should sequence Nivo and Cabo.""
c.	NTL stated that he doesn't see any evidence that an MOA switch away from TKis is inherently beneficial. If a patient responds well to 1L TKI, NTL believes there is reason to expect a response from a 2L TKI.  
d.	""There is no data showing that 2L Nivo is better than a 2L TKI.""  Due to small patient numbers, NTL doesn't hold much stock in the METEOR sub-group analysis at ASCO-GU showing PFS was better with Cabo Tx if patients received prior Nivo.
e.	NTL stopped short of stating that he would use Cabo in 2L and Nivo in 3L. However, pooling all of the above comments and his existing preference for MOA continuation, this would be my expectation, unless there are convincing data to support Nivo 2L then Cabo 3L.",Unknown,1457326800.0,,"Comments from Academic NTL on treatment landscapes in RCC, pre-/post-Nivo approval:
a.	NTL stated that, since Opdivo/RCC FDA approval, he receives 'a lot' of questions from community oncologists asking about switching RCC patients from VEGF TKI to Nivolumab 'at the first sign of toxicity'. In NTL's opinion, this haste to switch to Nivo ""may short-change patients from the full benefit of the TKI.""
b.	NTL stated that most TKI-related toxicities occur within the first month of Tx. If you can get the patient through that, they can often start to tolerate the TKI. Hence, prior to Nivo, oncologists would manage TKI toxicities with dose-adjustments or take a short break from treatment for a few days, then resume the same TKI Tx.  
c.	Since Nivo approval, community oncologists are not waiting to see if the patient can begin to tolerate the TKI. They'll just switch to Nivo. However, in his academic institution, NTL stated that they still try to get the full benefit from the TKI before switching to Nivo. 

NTL comments on preferred sequencing of treatments for RCC (TKI-->TKI or TKI-->Nivo):
a.	""Data from CA209-025 just show that Nivo is better than Everolimus.  It's yet another study showing that Everolimus is an *inferior* treatment in the 2L, just like in the METEOR study with Cabo vs Everolimus"". 
b.	""I haven't seen the data, but the Exelixis press release indicates Cabo provides OS advantage over Everolimus, just like Nivo.  Once Cabo gets approved, it's anyone's guess as to how we should sequence Nivo and Cabo.""
c.	NTL stated that he doesn't see any evidence that an MOA switch away from TKis is inherently beneficial. If a patient responds well to 1L TKI, NTL believes there is reason to expect a response from a 2L TKI.  
d.	""There is no data showing that 2L Nivo is better than a 2L TKI.""  Due to small patient numbers, NTL doesn't hold much stock in the METEOR sub-group analysis at ASCO-GU showing PFS was better with Cabo Tx if patients received prior Nivo.
e.	NTL stopped short of stating that he would use Cabo in 2L and Nivo in 3L. However, pooling all of the above comments and his existing preference for MOA continuation, this would be my expectation, unless there are convincing data to support Nivo 2L then Cabo 3L."
RTL stated that Nivo+Ipi combo in RCC (data from 209-016 presented at ASCO 2015) still seems to be pretty well tolerated and was impressed at the efficacy (PFS).,Unknown,1472616000.0,,RTL stated that Nivo+Ipi combo in RCC (data from 209-016 presented at ASCO 2015) still seems to be pretty well tolerated and was impressed at the efficacy (PFS).
"Academic TL stated he expects Cabo might be a better option for 1L RCC than the currently approved TKIs, TL will likely use Cabo in 1L once approved, and would still use Nivo for pretty much all his 2L patients.
TL is eager to see data from CA209-214 to see how that stacks up against 1L Cabo results.",Unknown,1475121600.0,,"Academic TL stated he expects Cabo might be a better option for 1L RCC than the currently approved TKIs, TL will likely use Cabo in 1L once approved, and would still use Nivo for pretty much all his 2L patients.
TL is eager to see data from CA209-214 to see how that stacks up against 1L Cabo results."
