term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
delighted,Territory, MN,182.581818182,5.53786899451e-06,4,4,"Although delighted to start using nivo +/- ipi for SCLC, RTL from an advanced community institution will likely use the nivo/ipi combo only for those patients who are healthier and younger.  RTL is hesitant to add ipi in those who are older or have poor performance.","RTL from a major academic institution was extremely delighted that nivo + ipi was added to the NCCN guidelines for SCLC.  As a result of the NCCN guidelines, RTL started a SCLC patient on nivo + ipi and the patient has been doing well so far.","RTL from an advanced community institution was delighted to have nivo +/- ipi incorporated into the NCCN guidelines.  Because SCLC is difficult to treat with high recurrence, as soon as he saw the guidelines come out, RTL started to identify SCLC candidates to put on nivo +/- ipi.",8
KEYNOTE-024,Territory, MN,175.81952862,5.49383879975e-22,21,234,"[026 Top 300] RTL from a major academic institution was not surprised by the 026 ESMO data, but was fairly disappointed that the trial was negative.

RTL mentioned that even if 026 was not powered for survival, the PFS curves criss-crossing is expected given the high crossover, but the high crossover shouldn't impact the OS curves to criss-cross.

RTL was not too thrilled about KEYNOTE-024 at the 50% PD-L1 expression level.  RTL does not test routinely for PD-L1 expression up front.","[026 - Top 300] LTL from a large community institution mentioned that he does NOT test for PD-L1 in second-line NSCLC and doesn't want to.

Although data from KEYNOTE-024 shows an importance for the PD-L1 expression, he's NOT likely to have everyone test for PD-L1, wait for results, then go to pembro if they are very high expressors.  Because of this hassle, LTL is very hesitant to implement PD-L1 expression into clinical practice without seeing results from 227.

LTL is just fine with chemo x4 cycles, then go straight to nivo and bypass PD-L1 testing.","[026 - NOT Top 300; ""opted in""]  RTL from a large, progressive community institution (who also happens to be an investigator for KEYNOTE-021) was NOT thrilled about 026.

RTL is very ready to adopt pembro in first-line NSCLC based on KEYNOTE-024 for patients >50% PD-L1 expression.  All NSCLC patients at his institution and its satellites get tested for PD-L1 expression. RTL will otherwise give chemo for patients <50% PD-L1 in first-line based on 026.

RTL is eager to see the results for 227.  As he was also a PI for KEYNOTE-021, RTL is interested how the patients do in the nivo + chemo arm for PD-L1 <1%.",255
opted,Territory, MN,162.294949495,1.60503551055e-07,6,744,"[026 - NOT Top 300; ""opted in""]  RTL from a large, progressive community institution (who also happens to be an investigator for KEYNOTE-021) was NOT thrilled about 026.

RTL is very ready to adopt pembro in first-line NSCLC based on KEYNOTE-024 for patients >50% PD-L1 expression.  All NSCLC patients at his institution and its satellites get tested for PD-L1 expression. RTL will otherwise give chemo for patients <50% PD-L1 in first-line based on 026.

RTL is eager to see the results for 227.  As he was also a PI for KEYNOTE-021, RTL is interested how the patients do in the nivo + chemo arm for PD-L1 <1%.","[026 - NOT Top 300; ""opted in""]  RTL from a large, progressive community institution is very ready to adopt pembro in first-line NSCLC based on KEYNOTE-024 for patients >50% PD-L1 expression.

All NSCLC patients at his institution and its satellites get tested for PD-L1 expression.  RTL will otherwise give chemo for patients <50% PD-L1 in first-line based on 026.","[026 - NOT Top 300; ""opted in""]  RTL from a major academic institution mentioned that 026 was a ""dirtier"" trial than 017, 057, and KEYNOTE-024, given high crossover between each arm bleeding into the other (60% chemo-->nivo and 44% nivo-->chemo).

Due to high crossover, RTL wasn't surprised by the criss-crossing of the PFS curves...RTL believes that the majority (60%) of patients on chemo was essentially receiving nivo as 2nd line.  This is like a repeat of 057 (criss-crossing of the PFS curves) as the majority of 026 was non-squamous.

026 has NOT changed RTL's perceptions and he is still going to use nivo in the first line.  For healthy, younger patients, RTL is more inclined to use pemetrexed/carboplatin x4 cycles, then go to nivo immediately based on 026 data.  KEYNOTE-024 is not compelling enough for him as RTL does not test for PD-L1 routinely...RTL is eagerly anticipating CheckMate 227.",750
single-agent,Territory, MN,162.294949495,1.60503551055e-07,6,323,"[026 Top 300] NTL from a top academic institution was disappointed that the 026 trial was negative, but admits that it was important since patients with PD-L1 expression <50% may not benefit from single-agent I-O.

NTL pointed out that the number of patients eligible for pembrolizumab is even lower than 20-25% of NSCLC patients (more like 16-20%).

Best case scenario for first-line (according to NTL) is that pembro stays approved for 50% and higher, and nivo/ipi combo (CheckMate 227) shows efficacy for 50% and lower.","[026 Top 300] HCP from a community institution mentioned that 026 was disappointing, but indicates that single-agent nivo was no worse than standard of care.

Interestingly, HCP has given nivo monotherapy for a first-line NSCLC patient about 9 months ago.  Patient has been doing fine thus far, so HCP thinks that the addition of ipi 1 mg/kg q6w (227) would be very advantageous to see higher expected response rates.","RTL from a community institution mentioned that 026 was an ""unfair"" trial due to the negative press and attention she was hearing from the media.  Moreover, RTL highlighted that it's pretty clear that single-agent I-O doesn't seem to be the ""cure-all"" for all comers in first-line NSCLC.  RTL is remaining hopeful and excited for 227, especially after hearing about the positive 012 WCLC results from the press.",329
payor,Territory, MN,121.721212121,3.18853717546e-07,7,701,"For a small regional health plan assosicated with a national account institution (~200K lives): While discussing oncology management, the payor stated that he is excited to hear that there will be more PD1's enter the market as they will be able to manage the class; however, he stated it will be nearly impossible to manage the class if the indications vary from drug to drug. He cited the example of the TNF class of drugs where they are unable to restrict certain drugs due to niche indications. This specific plan does not currently manage oncology.",RTL at large community practice stated that the bleomycin shortage has not affected his practice at this point.,"RTL from a large community practice questioned the difference between all the assays available and if there's any correlation between all 4.  Reactively presented the FDA blueprint project from AACR.  From here, RTL asked about OS data from both KN-010 and CheckMate 057.  RTL was surprised by the higher OS from nivo when compared at the 1% level.",708
GPO,Territory, MN,121.721212121,1.10064860457e-05,5,0,"Via pathway AI stated the following during a 1:1 interaction at a small GPO conference.
?	When asked what he thinks the future of Oncology looks like from a payment modeling, he stated that the value based payments and pathways will be the trend to reduce drug spend. We then discussed the big pix (5% of HC costs are oncology, 1% is drug). We, together, recognized trends?.340 b models of ways to increased revenue, hospitals merging, increased oncology tx in the hospital setting and postulated why these trends were occurring. We discussed the ?true cost? of drugs from various angles including AWP/supply chain economies/institution rebates (GPOs)/340b etc. We agreed that no one knows the true costs of the drugs and it was inappropriate to take the cost of a drug at one institution (CMA) and apply this to all settings. We discussed the strength of the data should be the most important. He stated there needs to be more education provided on this topic.","Via pathway AI stated the following during a 1:1 interaction at a small GPO conference.
?	?	When asked how the ESMO data will change his practice, he asked if I got a sense for what he?d like to do in 1L from the stage. He stated that he will follow the label, but he treats patients as individuals. He stated that if it meant saving a person their hair (if that was important to them), he would strongly consider using nivo off label in the setting in 1L at an expression of >1%. I reinforced that Nivo is not labeled in that setting.","Via pathway AI stated the following from the podium at a small GPO conference.
?	While on stage, he spoke highly of Nivo. He pointed out the HR 0.59 for 017. He then showed the Pembro data and stated the HR ?isn?t as dramatic? as the nivo data. He emphasized the low number of patients enrolled (vs total screened) for the KN024 trial and stated it was highly selected pt pop. He continuously reminded the audience of >50% expressers pt pop in KN-024.  He highlighted that BMS did the right trials (017/057) and showed the KM curves. He spoke briefly on atezo
?	When speaking on CM 026, he stressed and differentiated the broad pt population (vs KN024). He stressed that a single agent is clearly performing as well as a doublet and you don?t need a statistician to see that from the curves.  He stated that even though the trial was not powered to show non-inferiority, it was clear to him the drugs performed the same.",5
relieved,Territory, MN,121.721212121,1.10064860457e-05,5,4,"RTL from a large community institution who also happens to be the PI for KEYNOTE-024 at his site mentioned that the results of CheckMate 026 has no importance to him as I-O monotherapy isn't the way to go for 1st line NSCLC.

RTL said that the upcoming CheckMate 227 was a very ""ballsy"" (bold) move by BMS.  RTL mentioned that he was relieved not to see nivo monotherapy in any of the arms for the upcoming CheckMate 227.  On the other hand, RTL was curious on why the 1% PD-L1 level was chosen.  Showed the ORR by PD-L1 expression from CheckMate 012 from ASCO in response and mentioned that there seems to be ORR benefit from the ipi/nivo combination across all expression levels.  Overall, RTL was very impressed at the ipi/nivo combo from CheckMate 012 and intrigued to see how this will play out for CheckMate 227.","[026 - Top 300] LTL from a large community institution mentioned that the data from 026 does NOT impact his current use of nivolumab in second line, especially since 026 had such a high crossover rate.  LTL is still going to use nivo in second-line NSCLC as he's extremely comfortable with it.

LTL mentioned that chemo still has its place in the front-line setting: pem/carbo for non-squamous and gem/cis for squamous.

LTL doesn't believe PFS is the strongest endpoint for I-O trials and is extremely relieved that 227 has co-primary OS and PFS.","NTL from a top academic institution said that ""you gotta fix your dosing [for nivolumab in second-line NSCLC]"" and that atezolizumab is ""killing you guys because of the 3-week dosing.""

Since pembrolizumab's approval in first-line, the infusion clinics at NTL's institution have been getting busier with longer wait times and a bigger queue volume.  NTL mentioned that the longer q3w dosing of pembro/atezo in second-line shortens the queue, which is why he uses it.

Reactively highlighted CheckMate 384 (CA209-384) that compares 240 mg q2w vs. 480 mg q4w when NTL asked if there were any trials/plans to look at extended dosing.  NTL was relieved that we're investigating that for patients in the community.",9
eager,Territory, MN,101.434343434,1.73934614924e-08,10,19,"[026 - NOT Top 300; ""opted in""] NTL from a major academic institution expressed disappointment in 026 results from ESMO, as she was hoping for better efficacy.  NTL shared that female patients at her institution fare better than male patients, so she does agree this partly explaining higher OS with chemotherapy arm for 026.

NTL understands that it's impossible to cross-compare 026 with KEYNOTE-024.  NTL expressed little enthusiasm for pembro as not a lot of patients are at or above PD-L1 50%.  NTL is highly eager for CheckMate 227.",RTL from a major academic institution mentioned that he is eager for Opdivo's approval in head and neck as he's already using it at his institution.,"HCP from a community institution was very excited to see CheckMate 012 and 032 results for first-line NSCLC and SCLC, respectively.  For 012, HCP was shocked at the ORR by PD-L1 expression level for the pooled patients for combination of nivo and ipi.  HCP is eager to see additional results from CheckMate 227.",29
NCI,Territory, MN,88.5245179063,1.6705916653e-12,18,1366,"RTL at a NCI cancer center noted that nivolumab for cHL is ""fabulous"". In this individuals experience the drug is well tolerated and providing results.","RTL from a NCI cancer center involved in CA209-039 trial showed stated at a regional conference that data with nivolumab in DLBCL are ""disappointing"" and this therapy is not ready for DLBCL right now.","RTL in hematology offered that BMS ""hit a homerun"" with nivolumab, and felt that overall was a better drug than pembrolizumab. After inquiring into why, it was revealed that being at a NCI cancer center this RTL is basing the statement on data and discussion with colleagues and hopes for future indications in his focus areas.",1384
inclined,Territory, MN,81.1474747475,9.43776762111e-07,9,0,LTL from a large community institution is glad to see nivo +/- ipi into the NCCN guidelines for SCLC.  LTL is more inclined to use nivo monotherapy than the combination due to the higher dose of ipi (vs. in 026).,"[026 - NOT Top 300; ""opted in""]  RTL from a major academic institution mentioned that 026 was a ""dirtier"" trial than 017, 057, and KEYNOTE-024, given high crossover between each arm bleeding into the other (60% chemo-->nivo and 44% nivo-->chemo).

Due to high crossover, RTL wasn't surprised by the criss-crossing of the PFS curves...RTL believes that the majority (60%) of patients on chemo was essentially receiving nivo as 2nd line.  This is like a repeat of 057 (criss-crossing of the PFS curves) as the majority of 026 was non-squamous.

026 has NOT changed RTL's perceptions and he is still going to use nivo in the first line.  For healthy, younger patients, RTL is more inclined to use pemetrexed/carboplatin x4 cycles, then go to nivo immediately based on 026 data.  KEYNOTE-024 is not compelling enough for him as RTL does not test for PD-L1 routinely...RTL is eagerly anticipating CheckMate 227.","RTL from a major academic institution understands the higher efficacy provided with the combination of ipi and nivo for SCLC from CheckMate 032.  However, in real world clinical practice, RTL is more inclined to stick with nivo monotherapy and reserve the ipi/nivo combination for the healthier, younger patient.",9
advisor,Territory, MN,78.7607843137,2.90328489295e-16,27,375,Advisor to the H&N NCCN panelist in the midwest stated that the revisions to the most recent guideline update is due at the end of June.,Advisor to the H&N NCCN panelist in the midwest stated their system typically uses in the LA SCCHN 1L HPV + setting surgery followed by adjuvant chemotherapy.,Advisor to the panelist at an NCCN center in the midwest stated Atezo won't be considered for formulary addition because they are so accustomed to using Nivo and it's challenging to change habits,402
eagerly,Territory, MN,73.0327272727,3.04342444361e-05,7,12,"RTL from a large, progressive community institution (who also happens to be an investigator for KEYNOTE-055) is more inclined to use nivo in rec/met SCCHN within clinical practice than pembro based on data from CheckMate 141 as it was a Phase 3 study with a comparator arm of IC chemo.  RTL is eagerly anticipating the approval for nivo for SCCHN.","RTL from a major academic institution prefers to use platinum-based therapy up front in rec/met setting, then cetuximab in platinum refractory patients.

RTL said that she?s not a big fan of the EXTREME regimen, but would not hesitate to open up an I-O study with EXTREME as a comparator arm.

RTL was very impressed with CheckMate 141 post-AACR and post-ASCO.  She's eagerly anticipating the approval for Opdivo in SCCHN.","[026 - NOT Top 300; ""opted in""]  RTL from a major academic institution mentioned that 026 was a ""dirtier"" trial than 017, 057, and KEYNOTE-024, given high crossover between each arm bleeding into the other (60% chemo-->nivo and 44% nivo-->chemo).

Due to high crossover, RTL wasn't surprised by the criss-crossing of the PFS curves...RTL believes that the majority (60%) of patients on chemo was essentially receiving nivo as 2nd line.  This is like a repeat of 057 (criss-crossing of the PFS curves) as the majority of 026 was non-squamous.

026 has NOT changed RTL's perceptions and he is still going to use nivo in the first line.  For healthy, younger patients, RTL is more inclined to use pemetrexed/carboplatin x4 cycles, then go to nivo immediately based on 026 data.  KEYNOTE-024 is not compelling enough for him as RTL does not test for PD-L1 routinely...RTL is eagerly anticipating CheckMate 227.",19
flat-dose,Territory, MN,73.0327272727,3.04342444361e-05,7,439,"Flat-dose Opdivo (<80 kg): LTL from a community institution mentioned that if the steady-state concentration and drug exposure is the same, it seems ""pointless"" to increase the dose to 240 mg for patients <80 kg (vs. weight-based dosing) and he would be ""charging them more for the same efficacy.""  LTL mentioned that 40% of his patients are <80 kg.","Flat-dose Opdivo (>80 kg): LTL from a community institution mentioned for patients already receiving >240 mg, it would be ""a tough sell"" to those who are responding to treatment to tell them that their dose would be reduced.

FMS reactively mentioned that the efficacy in terms of steady-state concentrations were steady across various weight groups and this may actually save the patient on the cost aspect as less vials would be needed for patients >80 kg.",HCP from a community practice mentioned that flat-dose nivolumab made sense and much more convenient from a nursing and pharmacy perspective.,446
trx,Territory, MO,681.092150171,5.2414907053e-18,10,0,"RTL, who is IL-2 referral center, stated that he has believes that all RCC patients should get any and all IO options as soon as possible.  For patients who are good candidates (~10% of RCC pts largely due to organ fxn), starts with IL-2.  Currently dissapointed that nivo PI and 025 trial req'd anti-angiogenic, rather than any prior trx (ie, IL-2 only). Has given several patients a short course of pazaponib until 'any first toxicity' as a pass-through to fulfill insurance requirements per PI.","GU RTL shared some factors he considers when deciding between nivo (~70% of pts) and TKI (now cabo, ~30% of pts) for 2L RCC trx:
- pace of progression (20% of pts exhibiting faster progression prefers TKI) 
- toxicity of 1L VEGF TKI (if had minimal tox/dose reduction, more likely to give cabo 2L due to convience of oral dosing)
- compliance to taking oral meds and reporting of side effects
- Performance status (lower PS would always get nivo)","RTL stated that as more data has come out pan tumor, he has decided that 'psudoprogression is a extremely rare occurrence and not something that 'any longer plays into his decisions making'.  He stated that in RCC, given numerous trx options, he typically won't treat beyond progression with nivo alone.  State that he has found many people with PD on nivo have a mixed response and he hesitates to completely stop nivo. Instead, if patient is fit and experiencing minimal AE, he will continue nivo while adding in his next line of therapy at a reduced dose (3L typically cabo or axitinib).  To date has not experienced any addidive/unexpected toxicity",10
pace,Territory, MO,544.873720137,1.92415980478e-14,8,220,"TL stated that while he initially treated 'everyone with aPD-1 regardless of PDL1 expression', his experience (pan-tumor) is that ""those who don't respond to IO, actually increase their speed of progression, compared to a chemo or TKI where even non-responders tend to get a temporary slow-down, and thus he feels IO can have a negative impact on ability to response to subsequent therapy.  In nonsq-NSCLC, he has started to test for PD-L1 and will often treat those with <1% with chemo+/-ramucirumab prior to IO in order to 'slow pace before moving on to IO'","Academic TL stated that his nivo non-benefittors (ie, PD w/o any SD/PR) tend to progress at a much faster pace than their 1L progression, sometimes causing them to not be able to get a 3L therapy.  However if they have had any benefit, even a short term slowing of disease prior to progression, their progression is much more tapered and they tend to do better on 3L chemos","GU RTL stated that he is very commonly 'bridging' patients from 1L sunitinib to 2L nivolumab by overlapping the drugs for about 6 weeks.  Stated that when he has just stopped the 1L TKI, he often sees a 'bounce back effect with increased pace of progression that can just be too much for nivo to catch up to'.  Stated that RCC patients tend to 'gradually' stop responding to TKI so you can still get months of 'slowed pace' even after progression, making it ideal situation to give IO time to work.  

States that he has observed no toxicity to date.",228
cabozatanib,Territory, MO,295.139931741,8.84442607958e-22,15,414,"community GU RTL who had significant experience with cabozatanib in previous prostate studies, shared that the he experienced very significant toxicities with the drug, even with dose reduction, in that trial and will likely not use it in RCC.  Current treatment strategy generally: sunitinib-->nivolumab->everolimus-->axitinib->single agent bevacizumab.  TL does not anticipate that he will change his patterns once cabo is approved, but states that if approved, would consider using levatinib+everolimus preferentially for 3L.","RTL believes that the data suggests that RCC patients should see nivolumab (or some PD-1 inhibitor) as early in therapy as possible due to possibility of long-term durable response.  Will continue to prefer nivo prior to cabozatanib even with OS benefit. 

Believes in MOA-switching more than recycling ('patients should see as many classes as possible because you never know what one they will respond to) and typically moves from sunitinib-->nivo-->everolimus-->axitinib/cabo.","Community Pan-tumor TL shared that he is almost universally treating his 2L RCC patients with nivolumab.  He stated that while he has seen mostly SD and only one or two PRs, that that the disease seems to be ""well controlled"" and the ""safety and QOL"" trumps using another TKI.  Stated that he is however, excited for some ""better"" TKI to be approved in 1L (ie cabozatanib).  When reactively discussed, was very impressed with 016 ipi+nivo 1L data and happy to see that the N3+I1 dose was chosen base on safety",429
aPD-1,Territory, MO,272.436860068,2.23983762743e-07,4,1915,"RTL (who himself did not participate in either CM-026 or KN-024) stated that ""he's heard"" that the duration of responses to anti-PD1 in 1L NSCLC just isn't as good as we see in melanoma"".  Until he sees the actual data, he remains skeptical about using any aPD1 in 1L lung. 

RTL stated that his own experience in 2L+ with both pembro and nivo echo this.  He said that he's had ""a couple super-responders that do seem to have long-term benefit, but aside from that, the majority of my responders seem to be progressing after 6-9 months. Most of my patients are getting PR's that are still pretty shallow (~50%) and maybe that just isn't enough.""","Melanoma RTL shared that she was ""extremely upset"" that Ipi monotherapy was dropped as a 1L recommendation from the NCCN guidelines.  While supportive of regimen efficacy, she thinks that at the 3+1 dose the toxicity is 'scary' and thus she is fairly conservative with her patient selection,  For patients that aren't a good candidate to combo, she still prefers ipi monotherapy over aPD1 monotherapy because ""you can't argue with that 10 year data and we just don't have a great feeling for how durable the PD1 agents are long-term especially off therapy"".  She also stated that ""we can argue about Q2w or Q3w nivo/pembro from a convenience aspect,but for the quarter of patients who we know get that long-term OS with ipi... 4 doses and done trumps all.""","NTL in lung stated that at this point, and ""maybe it will change if the numbers for KN-024 are actually much better than I think they will be"" he sees his use of pembro (or any aPD-1 monotherapy) in the first line to be very limited. He expects that the magnitude of benefit may be somewhat modest. ""significant doesn't always mean incredibly meaningful""  

He's states that either in 1L for trials, or in 2L, that he has seen such a ""tiny, maybe 15%"" of patients with >50% PDL1.  ""Whatever the trials data says for proportion of the population, I figure my experience is half of that it almost makes me questioning if I should bother holding up starting chemo for such a tiny fraction"".",1919
aPD1,Territory, MO,238.38225256,5.11372613326e-12,8,971,"RTL (who himself did not participate in either CM-026 or KN-024) stated that ""he's heard"" that the duration of responses to anti-PD1 in 1L NSCLC just isn't as good as we see in melanoma"".  Until he sees the actual data, he remains skeptical about using any aPD1 in 1L lung. 

RTL stated that his own experience in 2L+ with both pembro and nivo echo this.  He said that he's had ""a couple super-responders that do seem to have long-term benefit, but aside from that, the majority of my responders seem to be progressing after 6-9 months. Most of my patients are getting PR's that are still pretty shallow (~50%) and maybe that just isn't enough.""","Melanoma RTL shared that she was ""extremely upset"" that Ipi monotherapy was dropped as a 1L recommendation from the NCCN guidelines.  While supportive of regimen efficacy, she thinks that at the 3+1 dose the toxicity is 'scary' and thus she is fairly conservative with her patient selection,  For patients that aren't a good candidate to combo, she still prefers ipi monotherapy over aPD1 monotherapy because ""you can't argue with that 10 year data and we just don't have a great feeling for how durable the PD1 agents are long-term especially off therapy"".  She also stated that ""we can argue about Q2w or Q3w nivo/pembro from a convenience aspect,but for the quarter of patients who we know get that long-term OS with ipi... 4 doses and done trumps all.""","RTL reports that he has utilized ipi/nivo regimen 2L in several patients who have been referred to him following 1L pembro monotherapy failure.  While still early in treatment, he reports that so far patients have done extremely well, either stabilizing or responding. Physician would like to see a a trial specifically looking at 'rescuing' aPD1 non-responders with regimen second line.",979
Pan-tumor,Territory, MO,204.327645051,5.47500585588e-24,19,487,"Community Pan-tumor TL at research-focused site stated that while their practice has started ordering PDL1 testing in NSCLC whenever possible, however he said ""I'm not really sure why I bother... I treat the negatives with nivo anyways...""

He wasn't sure what exact test they ordered and but stated that he gets an exact % expression reported back.","Pan-tumor TL (Veteran's Admin) stated that he was very impressed by the -012 ipi+nivo combination data at ASCO, however was concerned about both emergence of cumulative toxicities as well as 'financial toxicity' and fear that due to cost, widespread use within the VA system would be challenging.","Community Pan-tumor TL at research focused site states that while he is regularly testing NSCLC patients for PDL1, he would never consider testing RCC patients as ""the data clearly shows there is no value... and the PDL1 negative patients numerically do better""

He states that he has never heard of anyone testing in RCC, but within his practice, testing in lung in increasing and they now plan to test most patients at diagnosis when possible",506
A091401,Territory, MO,204.327645051,1.22286534033e-05,3,1559,"NTL in sarcoma who personally enrolled nearly half of the total patients on each of the SARC028 (pembrolizumab) and ALLIANCE A091401 (nivo / nivo+ipi)  shared that he ""completely expected the modest and (in his mind) somewhat unimpressive activity of single agent pembro SARC028 but is 99% sure that the NIVO/IPI arm of the ALLIANCE trial will be strongly positive"". ""It's going to be combination that works"" 

He stated that the ""most important thing we learned from these trials is that Histology matters - IO does not work well for all tumor types, in particular the translocation driven Ewings and Synovial Sarcomas"". Trials need to be designed in specific sarcoma subtypes. He also stated that there is an incredible amount of biomarker and correlative work being done from SARC028 and that this will be crucial, however he does not think that PDL1 will be a strongly biomarker.","NTL in sarcoma shared that he has personally treated nearly 100 sarcoma patients with I-O therapy/  About half were on trial (SARC028 or ALLIANCE A091401) and half off protocol.  Over half of the patient have been treated with ipi+nivo combination, and he shared that he has seen ""just amazing results, including probably 6-7 CRs, particularly good responses in Uterine Leiomyeosarcomas, Liposarcomas, and Osteosarcomas.  He shared that this is his standard 2L or 3L treatment for many patients now.  He stated that BMS Access support has been ""beyond wonderful"" and hat he has also had sporadic success in getting insurance reimbursement.","NTL in sarcoma who personally enrolled nearly half of the total patients on the ALLIANCE A091401 (nivo / nivo+ipi)  stated that the investigators were very frustrated that (quote) ""BMS would only give us 80 patients (40nivo, 40 nivo/ipi) for the trial. While I still think that maybe you guys could register something off this data, it should have been twice as big and you would have had a great data set. We enrolled patients the whole trial in 3 weeks, clearly the interest is huge"".  He projects that we will see data from A091401 at ASCO'17. 

TL is also very interested in doing a nivo/ipi+pazaponib and nivo/ipi+trabectedin study (will discuss further and submit through pre-SRC).",1562
GU-only,Territory, MO,204.327645051,1.22286534033e-05,3,1365,"GU-only community RTL shared story of 2 advanced prostate cancer patients who had failed  'all available therapies' yet had ""exceptional PSA responses"" to nivo+cabozatanib as a last ditch effort.  

One patients had PSA of ~5000, decreased to ~600 on nivo monotherapy, added cabozatanib and decreased to 27.  Another patients had PSA 3000, down to 300 on nivo, added cabo PSA into the teens.  

Stated that he in interested to do some further biomarker studies (ie, profiling pre/post biopsies) and writing up as a case report.","Academic RTL states that he does not test for PDL1  in any GU tumors (RCC, bladder).  

This is consistent with trend observed in territory where no TLs (academic or community) report testing in RCC.  Very small minority report running genomic panels (ie Foundation One, etc) for RCC but are not making treatment decisions based on PDL1 testing obtained 'incidentally' from panels.","RTL in GU (GU-only treat-er) states that he has never tested for PDL1 in any GU tumor (RCC or Bladder.  He does not believe that the assays are reliable (ie, due to intra-tumoral and intra-assay heterogeneity). 

He states that he has never heard of any colleagues testing in 2L RCC as the lack of any predictive utility is clear from 025.  He stated that as of now, very few test 2L badder as the other treatment options are so poor.",1368
inhib,Territory, MO,204.327645051,1.22286534033e-05,3,59,"RCC TL shared that manuscript had just been accepted for publication around the RCC portion of the PROCLAIM registry and outcome based on sequences of IL-2, chkpt inhib, and TKIs (NCT01415167, PROMETHEUS).  Journal of Urologic Oncology.  
TL did not share any specific data but stated that 'IO first is always best'.","Melanoma RTL who has traditionally been a strong proponent and regional referral center for HD IL-2 stated that he hasn't treated a melanoma patient with IL-2 in over a year and that the efficacy of checkpoint inhibitors has nearly 'killed' IL-2.  He states that the 'CRs and cures from IL-2 can't be downplayed, but that you can't refute that way more patients are getting benefit from chkpt inhib without the ICU-type toxicity"" 

TL states that despite it being dropped from NCCN guidelines as a 1L recommendation, that he would still use IL-2 upfront in a young, fit patient as he feels the best strategy is to ""stimulate the immune system by as many different mechanisms that we can"".","NTL in basic/translational cancer immunology is moving personalized long peptide neo-antigen vaccines into trials at their institution (GBM, NSCLC, FL, TNBC), as single agents and in combo with other agents, some including checkpoint inhib (specific partners not named). Shared that current turnaround time is ~8weeks (4wk exome & RNA seq, 1 wk analysis, 3 wk long peptide vax production).",62
SARC028,Territory, MO,204.327645051,1.22286534033e-05,3,1485,"NTL in sarcoma who personally enrolled nearly half of the total patients on each of the SARC028 (pembrolizumab) and ALLIANCE A091401 (nivo / nivo+ipi)  shared that he ""completely expected the modest and (in his mind) somewhat unimpressive activity of single agent pembro SARC028 but is 99% sure that the NIVO/IPI arm of the ALLIANCE trial will be strongly positive"". ""It's going to be combination that works"" 

He stated that the ""most important thing we learned from these trials is that Histology matters - IO does not work well for all tumor types, in particular the translocation driven Ewings and Synovial Sarcomas"". Trials need to be designed in specific sarcoma subtypes. He also stated that there is an incredible amount of biomarker and correlative work being done from SARC028 and that this will be crucial, however he does not think that PDL1 will be a strongly biomarker.","NTL in sarcoma shared that he has personally treated nearly 100 sarcoma patients with I-O therapy/  About half were on trial (SARC028 or ALLIANCE A091401) and half off protocol.  Over half of the patient have been treated with ipi+nivo combination, and he shared that he has seen ""just amazing results, including probably 6-7 CRs, particularly good responses in Uterine Leiomyeosarcomas, Liposarcomas, and Osteosarcomas.  He shared that this is his standard 2L or 3L treatment for many patients now.  He stated that BMS Access support has been ""beyond wonderful"" and hat he has also had sporadic success in getting insurance reimbursement.","Based on personal positive experiences in SARC028 (pembro) and ALLIANCE (nivo/ipi) sarcoma trials, academic NTL has begun using nivo off-label in several uterine leiomyosarcoma patients.",1488
similiar,Territory, MO,204.327645051,1.22286534033e-05,3,0,"TL shared that he was appreciated the ""extensive subgroup analysis from METEOR presented at ASCO"" and that it would steer him to cabozatanib espec in patients with bone mets.  TL was unaware of similiar subgroup analysis from 025 from ASCO GU -  Shared reactively - TL was also impressed by strong performance of poor prognostic patients in 025 citing that this was 'opposite of what he would have expected' but that it would 'influence his use of nivo in these patients.","pan-tumor community RTL states that in RCC he commonly sees patients with mixed responses (both to IO and TKI).  he states that he often sees a similiar phenomenon in SCCHN, but rarely sees mixed responses in lung.  

Due to this, in RCC, he very commonly adds nivolumab to a TKI (typically sunitinib or axitinib) if a patient is beginning to progress rather than switch trx completely.  He states that it has worked very well and he has had no toxicity issues, possibly as most patients are by then on a dose-reduced level of TKI.   He would like to see more nivo+TKI (ie cabo) and nivo-rescue trials being done.","RTL shared that ""although there are certainly some small differences in data between BMS, Merck, and Roche, that overall the data is very similiar and thus, we are at a point where patient convenience does start to play an role"".  He stated not only Q2w vs Q3w, but even infusion times are taken info account.

TL was aware of ongoing trials look at q4w ""double dose"" maintenance nivo, and though that if this strategy pans out, that this strategy would 'trump"" q3w dosing.",3
