doc_id,term,association
uuid-6757d882e4f543348c104f0645daa04d,Median overall survival,0.346516
uuid-6757d882e4f543348c104f0645daa04d,Median OS,0.33538
uuid-6757d882e4f543348c104f0645daa04d,ASCO 2015,0.336983
uuid-6757d882e4f543348c104f0645daa04d,small cell lung cancer,0.336892
uuid-6757d882e4f543348c104f0645daa04d,SCLC,0.344367
uuid-6757d882e4f543348c104f0645daa04d,Antonia SJ,0.55269
uuid-6757d882e4f543348c104f0645daa04d,Median duration of response,0.649605
uuid-ca709a73c2ec47e7acac94bdf4738bc5,N Engl J Med,0.673548
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Lancet Oncol,0.350563
uuid-ca709a73c2ec47e7acac94bdf4738bc5,protocol,0.837793
uuid-ca709a73c2ec47e7acac94bdf4738bc5,McDermott DF,0.912384
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Motzer RJ,0.895454
uuid-ca709a73c2ec47e7acac94bdf4738bc5,phase 3 study,0.484739
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Escudier B,0.908217
uuid-ca709a73c2ec47e7acac94bdf4738bc5,NEJM,0.491067
uuid-ca709a73c2ec47e7acac94bdf4738bc5,et al.,0.901246
uuid-ca709a73c2ec47e7acac94bdf4738bc5,J Clin Oncol,0.862956
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Topalian,0.429989
uuid-ca709a73c2ec47e7acac94bdf4738bc5,phase 1 study,0.302978
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Rizvi NA,0.485777
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Brahmer J,0.342618
uuid-ca709a73c2ec47e7acac94bdf4738bc5,Weber JS,0.307765
uuid-ca709a73c2ec47e7acac94bdf4738bc5,phase 2 study,0.81115
uuid-f38e321eaa0b4ef786a5521357ac3303,requested,0.594234
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,NSCLC,0.813378
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,non-small cell lung cancer,0.828363
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,phase 3 study,0.413491
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,phase 1 study,0.472278
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,PD-L1,0.432576
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,CA209-003,0.36282
uuid-eff1a49ebc8a4dd1b55d18cdd1b8c345,platinum-based doublet chemotherapy,0.400318
uuid-9e7a03419cab497d8048d7f1c99335ef,OS,0.62262
uuid-9e7a03419cab497d8048d7f1c99335ef,PFS,0.65903
uuid-9e7a03419cab497d8048d7f1c99335ef,Overall survival,0.644151
uuid-a6e59ecf004f4ce3ae553341fff3073b,ASCO,0.6445
uuid-a6e59ecf004f4ce3ae553341fff3073b,Lancet Oncol,0.32865
uuid-a6e59ecf004f4ce3ae553341fff3073b,Antonia SJ,0.322704
uuid-40755b17555a4792b4f05672ea9f0d9c,N Engl J Med,0.707725
uuid-40755b17555a4792b4f05672ea9f0d9c,Lancet Oncol,0.347956
uuid-40755b17555a4792b4f05672ea9f0d9c,protocol,0.812355
uuid-40755b17555a4792b4f05672ea9f0d9c,McDermott DF,0.836415
uuid-40755b17555a4792b4f05672ea9f0d9c,Motzer RJ,0.847157
uuid-40755b17555a4792b4f05672ea9f0d9c,phase 3 study,0.575473
uuid-40755b17555a4792b4f05672ea9f0d9c,Escudier B,0.841503
uuid-40755b17555a4792b4f05672ea9f0d9c,NEJM,0.443965
uuid-40755b17555a4792b4f05672ea9f0d9c,et al.,0.78974
uuid-40755b17555a4792b4f05672ea9f0d9c,J Clin Oncol,0.797251
uuid-40755b17555a4792b4f05672ea9f0d9c,Topalian,0.418109
uuid-40755b17555a4792b4f05672ea9f0d9c,phase 1 study,0.422752
uuid-40755b17555a4792b4f05672ea9f0d9c,Rizvi NA,0.534567
uuid-40755b17555a4792b4f05672ea9f0d9c,Brahmer J,0.403976
uuid-40755b17555a4792b4f05672ea9f0d9c,CA209-003,0.399546
uuid-40755b17555a4792b4f05672ea9f0d9c,Weber JS,0.374794
uuid-40755b17555a4792b4f05672ea9f0d9c,phase 2 study,0.830089
uuid-40755b17555a4792b4f05672ea9f0d9c,investigating,0.320009
uuid-d4478f7722a243c1b57551470a274c3b,Bristol-Myers Squibb,0.341822
uuid-d4478f7722a243c1b57551470a274c3b,not conducted any controlled clinical trials/studies,0.304507
uuid-d4478f7722a243c1b57551470a274c3b,Opdivo,0.461382
uuid-d4478f7722a243c1b57551470a274c3b,Pubmed literature search,0.614325
uuid-d4478f7722a243c1b57551470a274c3b,purposes other than its labeled indication must be considered investigational,0.586645
uuid-d4478f7722a243c1b57551470a274c3b,not identify any citations relevant to your inquiry,0.606087
uuid-d4478f7722a243c1b57551470a274c3b,adverse,0.304183
uuid-d4478f7722a243c1b57551470a274c3b,using the following search terms,0.642331
uuid-d4478f7722a243c1b57551470a274c3b,databases,0.315039
uuid-d4478f7722a243c1b57551470a274c3b,reported,0.556704
uuid-9596d676fd94487a91d87111ca53cec7,nivolumab,0.394858
uuid-9596d676fd94487a91d87111ca53cec7,Objective response rate,0.398986
uuid-9596d676fd94487a91d87111ca53cec7,clinicaltrials.gov,0.505534
uuid-c56858648db141798e5d09dfeab9d2c5,nivolumab,0.61876
uuid-c56858648db141798e5d09dfeab9d2c5,Bristol-Myers Squibb,0.399492
uuid-c56858648db141798e5d09dfeab9d2c5,evaluating,0.606701
uuid-c56858648db141798e5d09dfeab9d2c5,not conducted any controlled clinical trials/studies,0.625715
uuid-c56858648db141798e5d09dfeab9d2c5,Pubmed literature search,0.682783
uuid-c56858648db141798e5d09dfeab9d2c5,purposes other than its labeled indication must be considered investigational,0.754315
uuid-c56858648db141798e5d09dfeab9d2c5,not identify any citations relevant to your inquiry,0.66113
uuid-c56858648db141798e5d09dfeab9d2c5,Additionally,0.308954
uuid-c56858648db141798e5d09dfeab9d2c5,ongoing,0.321091
uuid-c56858648db141798e5d09dfeab9d2c5,using the following search terms,0.633005
uuid-c56858648db141798e5d09dfeab9d2c5,detailed search of www.clinicaltrials.gov,0.323357
uuid-c56858648db141798e5d09dfeab9d2c5,efficacy and safety of nivolumab,0.494853
uuid-c56858648db141798e5d09dfeab9d2c5,not identify any planned,0.318519
uuid-c56858648db141798e5d09dfeab9d2c5,not identify any citations relevant to your request,0.335287
uuid-3905caa0b66e466e8cadd029a1d1bc9b,ASCO,0.501285
uuid-3905caa0b66e466e8cadd029a1d1bc9b,requested,0.359612
uuid-89a07fed0d0b4598a06cc539518d2d53,Bristol-Myers Squibb,0.353539
uuid-89a07fed0d0b4598a06cc539518d2d53,Opdivo,0.470382
uuid-89a07fed0d0b4598a06cc539518d2d53,Pubmed literature search,0.57887
uuid-89a07fed0d0b4598a06cc539518d2d53,purposes other than its labeled indication must be considered investigational,0.550584
uuid-89a07fed0d0b4598a06cc539518d2d53,not identify any citations relevant to your inquiry,0.571676
uuid-89a07fed0d0b4598a06cc539518d2d53,adverse,0.342534
uuid-89a07fed0d0b4598a06cc539518d2d53,using the following search terms,0.609697
uuid-89a07fed0d0b4598a06cc539518d2d53,reported,0.605973
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,Bristol-Myers Squibb,0.336874
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,Opdivo,0.471051
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,Pubmed literature search,0.605058
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,purposes other than its labeled indication must be considered investigational,0.575084
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,not identify any citations relevant to your inquiry,0.599898
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,adverse,0.341202
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,using the following search terms,0.634615
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,databases,0.310948
uuid-7fd9c8f62cc14c34a40e7b0d2ed1cb3d,reported,0.565362
uuid-67c91d413d20430798bce381c9d0220d,trial,0.422532
uuid-63e4f7320b6245998d4c445a0a4daa15,ASCO,0.732554
uuid-c6525162fa574c1691c415b9d37b7655,melanoma,0.410364
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,N Engl J Med,0.448483
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,protocol,0.770446
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,McDermott DF,0.741196
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,Motzer RJ,0.818144
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,phase 3 study,0.417055
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,Escudier B,0.749917
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,NEJM,0.400698
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,et al.,0.668641
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,J Clin Oncol,0.792018
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,Topalian,0.388894
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,phase 1 study,0.500686
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,CA209-003,0.567381
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,phase 2 study,0.677985
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,present using the following search terms,0.310558
uuid-7fbfd1647ad24855ad7aa66fe71a5bea,investigating,0.615835
uuid-3303125e69944d8393a0514639297542,respectively,0.629961
uuid-3303125e69944d8393a0514639297542,Objective response rate,0.439951
uuid-3303125e69944d8393a0514639297542,ORR,0.462322
uuid-3303125e69944d8393a0514639297542,monotherapy,0.352421
uuid-3303125e69944d8393a0514639297542,docetaxel,0.410479
uuid-a588d143e698417c9364ab0934305e39,OS,0.62262
uuid-a588d143e698417c9364ab0934305e39,PFS,0.65903
uuid-a588d143e698417c9364ab0934305e39,Overall survival,0.644151
uuid-14f38e39661743349868666747dd8126,grade,0.39737
uuid-fdbc18b08533469d923ab0f23faff684,95% CI,0.524855
uuid-fdbc18b08533469d923ab0f23faff684,respectively,0.383655
uuid-fdbc18b08533469d923ab0f23faff684,ASCO,0.303153
uuid-fdbc18b08533469d923ab0f23faff684,Lancet Oncol,0.368041
uuid-fdbc18b08533469d923ab0f23faff684,Objective response rate,0.504846
uuid-fdbc18b08533469d923ab0f23faff684,ORR,0.465366
uuid-fdbc18b08533469d923ab0f23faff684,Median overall survival,0.346516
uuid-fdbc18b08533469d923ab0f23faff684,Median OS,0.33538
uuid-fdbc18b08533469d923ab0f23faff684,ASCO 2015,0.336983
uuid-fdbc18b08533469d923ab0f23faff684,small cell lung cancer,0.336892
uuid-fdbc18b08533469d923ab0f23faff684,SCLC,0.344367
uuid-fdbc18b08533469d923ab0f23faff684,Antonia SJ,0.55269
uuid-fdbc18b08533469d923ab0f23faff684,Median duration of response,0.649605
uuid-dfb9688217794532bca46b4d10cdf18e,95% CI,0.524855
uuid-dfb9688217794532bca46b4d10cdf18e,respectively,0.383655
uuid-dfb9688217794532bca46b4d10cdf18e,ASCO,0.303153
uuid-dfb9688217794532bca46b4d10cdf18e,Lancet Oncol,0.368041
uuid-dfb9688217794532bca46b4d10cdf18e,Objective response rate,0.504846
uuid-dfb9688217794532bca46b4d10cdf18e,ORR,0.465366
uuid-dfb9688217794532bca46b4d10cdf18e,Median overall survival,0.346516
uuid-dfb9688217794532bca46b4d10cdf18e,Median OS,0.33538
uuid-dfb9688217794532bca46b4d10cdf18e,ASCO 2015,0.336983
uuid-dfb9688217794532bca46b4d10cdf18e,small cell lung cancer,0.336892
uuid-dfb9688217794532bca46b4d10cdf18e,SCLC,0.344367
uuid-dfb9688217794532bca46b4d10cdf18e,Antonia SJ,0.55269
uuid-dfb9688217794532bca46b4d10cdf18e,Median duration of response,0.649605
uuid-807b5c118afa436bb2fc43bfa29f739a,nivolumab,0.441761
uuid-807b5c118afa436bb2fc43bfa29f739a,Bristol-Myers Squibb,0.578794
uuid-807b5c118afa436bb2fc43bfa29f739a,evaluating,0.676334
uuid-807b5c118afa436bb2fc43bfa29f739a,not conducted any controlled clinical trials/studies,0.740635
uuid-807b5c118afa436bb2fc43bfa29f739a,Pubmed literature search,0.702441
uuid-807b5c118afa436bb2fc43bfa29f739a,purposes other than its labeled indication must be considered investigational,0.790505
uuid-807b5c118afa436bb2fc43bfa29f739a,not identify any citations relevant to your inquiry,0.662194
uuid-807b5c118afa436bb2fc43bfa29f739a,using the following search terms,0.638212
uuid-807b5c118afa436bb2fc43bfa29f739a,efficacy and safety of nivolumab,0.513865
uuid-5686306a239e4fcb96a3c4db1596169e,evaluating,0.439461
uuid-5686306a239e4fcb96a3c4db1596169e,not conducted any controlled clinical trials/studies,0.431506
uuid-5686306a239e4fcb96a3c4db1596169e,search of published literature,0.657775
uuid-5686306a239e4fcb96a3c4db1596169e,Additionally,0.629271
uuid-5686306a239e4fcb96a3c4db1596169e,ongoing,0.490203
uuid-5686306a239e4fcb96a3c4db1596169e,PubMed and EMBASE,0.654377
uuid-5686306a239e4fcb96a3c4db1596169e,detailed search of www.clinicaltrials.gov,0.581655
uuid-5686306a239e4fcb96a3c4db1596169e,efficacy and safety of nivolumab,0.604991
uuid-5686306a239e4fcb96a3c4db1596169e,not identify any planned,0.523312
uuid-5686306a239e4fcb96a3c4db1596169e,not identify any citations relevant to your request,0.702799
uuid-5686306a239e4fcb96a3c4db1596169e,present using the following search terms,0.670227
uuid-1966f7ea098549099fbb9d5fc38a1daf,nivolumab,0.509903
uuid-1966f7ea098549099fbb9d5fc38a1daf,Bristol-Myers Squibb,0.312873
uuid-1966f7ea098549099fbb9d5fc38a1daf,evaluating,0.486981
uuid-1966f7ea098549099fbb9d5fc38a1daf,not conducted any controlled clinical trials/studies,0.443074
uuid-1966f7ea098549099fbb9d5fc38a1daf,RCC,0.307224
uuid-1966f7ea098549099fbb9d5fc38a1daf,search of published literature,0.735642
uuid-1966f7ea098549099fbb9d5fc38a1daf,Additionally,0.304048
uuid-1966f7ea098549099fbb9d5fc38a1daf,PubMed and EMBASE,0.728066
uuid-1966f7ea098549099fbb9d5fc38a1daf,trial,0.401423
uuid-1966f7ea098549099fbb9d5fc38a1daf,efficacy and safety of nivolumab,0.622125
uuid-1966f7ea098549099fbb9d5fc38a1daf,not identify any citations relevant to your request,0.456042
uuid-1966f7ea098549099fbb9d5fc38a1daf,present using the following search terms,0.724413
uuid-e42cd941c12a438796786be4e15ab0bb,patients,0.324499
uuid-1a6221d8b1584cefa12290479a04b8d0,use of nivolumab for the treatment,0.444892
uuid-1a6221d8b1584cefa12290479a04b8d0,evaluating,0.30558
uuid-1a6221d8b1584cefa12290479a04b8d0,patients,0.440855
uuid-1a6221d8b1584cefa12290479a04b8d0,not approved,0.378002
uuid-1a6221d8b1584cefa12290479a04b8d0,clinical trials investigating the safety,0.352423
uuid-369c39cc7376425691ad5968e25993e8,N Engl J Med,0.604857
uuid-369c39cc7376425691ad5968e25993e8,non-small cell lung cancer,0.34354
uuid-369c39cc7376425691ad5968e25993e8,ESMO,0.393944
uuid-369c39cc7376425691ad5968e25993e8,Rizvi NA,0.452745
uuid-369c39cc7376425691ad5968e25993e8,Brahmer J,0.679154
uuid-369c39cc7376425691ad5968e25993e8,PD-L1,0.347566
uuid-369c39cc7376425691ad5968e25993e8,Horn L,0.50259
uuid-369c39cc7376425691ad5968e25993e8,platinum-based doublet chemotherapy,0.304136
uuid-6b688b78c73249f39d0e9f432bf9fbab,use of nivolumab for the treatment,0.440423
uuid-6b688b78c73249f39d0e9f432bf9fbab,search of published literature,0.311531
uuid-6b688b78c73249f39d0e9f432bf9fbab,PubMed and EMBASE,0.312811
uuid-6b688b78c73249f39d0e9f432bf9fbab,not approved,0.404782
uuid-6b688b78c73249f39d0e9f432bf9fbab,open-label,0.578291
uuid-6b688b78c73249f39d0e9f432bf9fbab,clinical trials investigating the safety,0.440014
uuid-6b688b78c73249f39d0e9f432bf9fbab,present using the following search terms,0.328669
uuid-6b688b78c73249f39d0e9f432bf9fbab,phase,0.41185
uuid-d4ceed365af64fc6b7e0de27874ad78e,nivolumab,0.441653
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,use of nivolumab for the treatment,0.321709
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,efficacy,0.367178
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,Opdivo,0.62311
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,clinical,0.414123
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,not approved,0.416088
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,clinical trials investigating the safety,0.426879
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,trial,0.438483
uuid-bf693fd9ee1549e6a0ef3ea8c5d4cda5,safety of nivolumab monotherapy,0.308564
uuid-f14d23bf4c41497fab260e535bb72d1b,use of nivolumab for the treatment,0.515546
uuid-f14d23bf4c41497fab260e535bb72d1b,evaluating,0.364847
uuid-f14d23bf4c41497fab260e535bb72d1b,efficacy,0.5682
uuid-f14d23bf4c41497fab260e535bb72d1b,patients,0.495366
uuid-f14d23bf4c41497fab260e535bb72d1b,not approved,0.542882
uuid-f14d23bf4c41497fab260e535bb72d1b,clinical trials investigating the safety,0.471685
uuid-f14d23bf4c41497fab260e535bb72d1b,docetaxel,0.5993
uuid-f14d23bf4c41497fab260e535bb72d1b,safety of nivolumab monotherapy,0.666305
uuid-b187f6c491854255abd9f1839021ccde,ipilimumab,0.385692
uuid-b187f6c491854255abd9f1839021ccde,ASCO 2015,0.417944
uuid-b187f6c491854255abd9f1839021ccde,partial response,0.382425
uuid-b187f6c491854255abd9f1839021ccde,Stable disease,0.586335
uuid-b187f6c491854255abd9f1839021ccde,cohort,0.307748
uuid-f4b24511d82d4765ac2e93b9acc61b7d,Bristol-Myers Squibb,0.419113
uuid-f4b24511d82d4765ac2e93b9acc61b7d,use of nivolumab for the treatment,0.424971
uuid-f4b24511d82d4765ac2e93b9acc61b7d,evaluating,0.510955
uuid-f4b24511d82d4765ac2e93b9acc61b7d,not conducted any controlled clinical trials/studies,0.514915
uuid-f4b24511d82d4765ac2e93b9acc61b7d,patients,0.432521
uuid-f4b24511d82d4765ac2e93b9acc61b7d,considered investigational,0.323637
uuid-f4b24511d82d4765ac2e93b9acc61b7d,not approved,0.348986
uuid-f4b24511d82d4765ac2e93b9acc61b7d,clinical trials investigating the safety,0.309716
uuid-f4b24511d82d4765ac2e93b9acc61b7d,efficacy and safety of nivolumab,0.43176
uuid-f83b937141ae4e879e7debea3dac6020,nivolumab,0.574317
uuid-f83b937141ae4e879e7debea3dac6020,Bristol-Myers Squibb,0.425512
uuid-f83b937141ae4e879e7debea3dac6020,evaluating,0.589313
uuid-f83b937141ae4e879e7debea3dac6020,not conducted any controlled clinical trials/studies,0.643149
uuid-f83b937141ae4e879e7debea3dac6020,Pubmed literature search,0.860963
uuid-f83b937141ae4e879e7debea3dac6020,purposes other than its labeled indication must be considered investigational,0.923664
uuid-f83b937141ae4e879e7debea3dac6020,not identify any citations relevant to your inquiry,0.823752
uuid-f83b937141ae4e879e7debea3dac6020,using the following search terms,0.807481
uuid-f83b937141ae4e879e7debea3dac6020,efficacy and safety of nivolumab,0.420341
uuid-f71a374e238646d5b1848983cfa9ff3e,nivolumab,0.999168
uuid-f71a374e238646d5b1848983cfa9ff3e,Pubmed literature search,0.395314
uuid-f71a374e238646d5b1848983cfa9ff3e,purposes other than its labeled indication must be considered investigational,0.464236
uuid-f71a374e238646d5b1848983cfa9ff3e,not identify any citations relevant to your inquiry,0.368569
uuid-f71a374e238646d5b1848983cfa9ff3e,using the following search terms,0.364279
uuid-f71a374e238646d5b1848983cfa9ff3e,present using the following search terms,0.329876
uuid-902cdb63667044e489f06364903c03ad,evaluating,0.314463
uuid-902cdb63667044e489f06364903c03ad,NSCLC,0.964314
uuid-902cdb63667044e489f06364903c03ad,non-small cell lung cancer,0.928342
uuid-902cdb63667044e489f06364903c03ad,considered investigational,0.40954
uuid-902cdb63667044e489f06364903c03ad,phase 1 study,0.380819
uuid-902cdb63667044e489f06364903c03ad,safety of nivolumab monotherapy,0.331636
uuid-902cdb63667044e489f06364903c03ad,platinum-based doublet chemotherapy,0.451834
uuid-a0a636b6100f44b49cf3baa8d1833b8a,adverse,0.486263
uuid-a0a636b6100f44b49cf3baa8d1833b8a,grade,0.359214
uuid-a0a636b6100f44b49cf3baa8d1833b8a,therapy,0.314394
uuid-a7633d1a580d4c1092216fe5581a17b4,provided in the Detailed Information,0.349112
uuid-a7633d1a580d4c1092216fe5581a17b4,Weber JS,0.321343
uuid-086994f19fc74a349d4b64ae78b601ca,patients,0.387216
uuid-086994f19fc74a349d4b64ae78b601ca,considered investigational,0.572483
uuid-086994f19fc74a349d4b64ae78b601ca,patients with advanced or metastatic,0.390918
uuid-086994f19fc74a349d4b64ae78b601ca,nivolumab combined with ipilimumab,0.381545
uuid-086994f19fc74a349d4b64ae78b601ca,ipilimumab,0.418119
uuid-086994f19fc74a349d4b64ae78b601ca,tumors,0.487867
uuid-086994f19fc74a349d4b64ae78b601ca,ASCO 2015,0.485832
uuid-086994f19fc74a349d4b64ae78b601ca,small cell lung cancer,0.673131
uuid-086994f19fc74a349d4b64ae78b601ca,PD-L1,0.317304
uuid-086994f19fc74a349d4b64ae78b601ca,combination,0.374435
uuid-086994f19fc74a349d4b64ae78b601ca,SCLC,0.676534
uuid-086994f19fc74a349d4b64ae78b601ca,Antonia SJ,0.423577
uuid-086994f19fc74a349d4b64ae78b601ca,therapy,0.309098
uuid-086994f19fc74a349d4b64ae78b601ca,phase 1/2 study CA209-032,0.582404
uuid-086994f19fc74a349d4b64ae78b601ca,evaluates the efficacy of nivolumab monotherapy,0.546434
uuid-3b195d27b03b43c6bed598d408e02248,nivolumab,0.502183
uuid-3b195d27b03b43c6bed598d408e02248,RCC,0.756598
uuid-34512e63e3594cb9bdf67debf2c3a1e3,Bristol-Myers Squibb,0.341822
uuid-34512e63e3594cb9bdf67debf2c3a1e3,not conducted any controlled clinical trials/studies,0.304507
uuid-34512e63e3594cb9bdf67debf2c3a1e3,Opdivo,0.461382
uuid-34512e63e3594cb9bdf67debf2c3a1e3,Pubmed literature search,0.614325
uuid-34512e63e3594cb9bdf67debf2c3a1e3,purposes other than its labeled indication must be considered investigational,0.586645
uuid-34512e63e3594cb9bdf67debf2c3a1e3,not identify any citations relevant to your inquiry,0.606087
uuid-34512e63e3594cb9bdf67debf2c3a1e3,adverse,0.304183
uuid-34512e63e3594cb9bdf67debf2c3a1e3,using the following search terms,0.642331
uuid-34512e63e3594cb9bdf67debf2c3a1e3,databases,0.315039
uuid-34512e63e3594cb9bdf67debf2c3a1e3,reported,0.556704
uuid-7c6554c769e64b93bee2654f46b186ea,95% CI,0.539167
uuid-7c6554c769e64b93bee2654f46b186ea,Median overall survival,0.479815
uuid-7c6554c769e64b93bee2654f46b186ea,protocol,0.426554
uuid-7c6554c769e64b93bee2654f46b186ea,McDermott DF,0.500131
uuid-7c6554c769e64b93bee2654f46b186ea,Motzer RJ,0.477178
uuid-7c6554c769e64b93bee2654f46b186ea,Median OS,0.603398
uuid-7c6554c769e64b93bee2654f46b186ea,Escudier B,0.469696
uuid-7c6554c769e64b93bee2654f46b186ea,NEJM,0.387615
uuid-7c6554c769e64b93bee2654f46b186ea,et al.,0.46851
uuid-7c6554c769e64b93bee2654f46b186ea,J Clin Oncol,0.51661
uuid-7c6554c769e64b93bee2654f46b186ea,Topalian,0.337057
uuid-7c6554c769e64b93bee2654f46b186ea,phase 2 study,0.399402
uuid-7c6554c769e64b93bee2654f46b186ea,hazard ratio,0.538097
uuid-6de63aadd4c6428d93c9365e7220e47c,nivolumab,0.381172
uuid-810206cf74894933ab8936b72bf45555,95% CI,0.524855
uuid-810206cf74894933ab8936b72bf45555,respectively,0.383655
uuid-810206cf74894933ab8936b72bf45555,ASCO,0.303153
uuid-810206cf74894933ab8936b72bf45555,Lancet Oncol,0.368041
uuid-810206cf74894933ab8936b72bf45555,Objective response rate,0.504846
uuid-810206cf74894933ab8936b72bf45555,ORR,0.465366
uuid-810206cf74894933ab8936b72bf45555,Median overall survival,0.346516
uuid-810206cf74894933ab8936b72bf45555,Median OS,0.33538
uuid-810206cf74894933ab8936b72bf45555,ASCO 2015,0.336983
uuid-810206cf74894933ab8936b72bf45555,small cell lung cancer,0.336892
uuid-810206cf74894933ab8936b72bf45555,SCLC,0.344367
uuid-810206cf74894933ab8936b72bf45555,Antonia SJ,0.55269
uuid-810206cf74894933ab8936b72bf45555,Median duration of response,0.649605
uuid-ee77ff9240094d489930c8831bcb914d,respectively,0.589071
uuid-ee77ff9240094d489930c8831bcb914d,Objective response rate,0.407286
uuid-ee77ff9240094d489930c8831bcb914d,ORR,0.526086
uuid-ee77ff9240094d489930c8831bcb914d,monotherapy,0.319413
uuid-ee77ff9240094d489930c8831bcb914d,docetaxel,0.334344
uuid-0773a89db4224829b5c837601a1ae7ea,nivolumab,0.42693
uuid-0773a89db4224829b5c837601a1ae7ea,melanoma,0.440957
uuid-3ffcdb3be32643599581b75c68d0b20c,nivolumab,0.349876
uuid-cd52772a8adf4c319fe4549eaeebea56,Bristol-Myers Squibb,0.396485
uuid-168c6f25b717417885ba2c218ea6cf34,OS,0.387982
uuid-168c6f25b717417885ba2c218ea6cf34,95% CI,0.745043
uuid-168c6f25b717417885ba2c218ea6cf34,respectively,0.729294
uuid-168c6f25b717417885ba2c218ea6cf34,Objective response rate,0.590876
uuid-168c6f25b717417885ba2c218ea6cf34,ORR,0.722442
uuid-168c6f25b717417885ba2c218ea6cf34,Median overall survival,0.659043
uuid-168c6f25b717417885ba2c218ea6cf34,monotherapy,0.514468
uuid-168c6f25b717417885ba2c218ea6cf34,Median OS,0.696688
uuid-168c6f25b717417885ba2c218ea6cf34,PD-L1,0.300997
uuid-168c6f25b717417885ba2c218ea6cf34,docetaxel,0.635065
uuid-168c6f25b717417885ba2c218ea6cf34,hazard ratio,0.729977
uuid-1a49e22354ae4e96b27e59ecf8c7b5be,requested,0.662269
uuid-75aad2d34ff64214a05b7e86823f677f,95% CI,0.524855
uuid-75aad2d34ff64214a05b7e86823f677f,respectively,0.383655
uuid-75aad2d34ff64214a05b7e86823f677f,ASCO,0.303153
uuid-75aad2d34ff64214a05b7e86823f677f,Lancet Oncol,0.368041
uuid-75aad2d34ff64214a05b7e86823f677f,Objective response rate,0.504846
uuid-75aad2d34ff64214a05b7e86823f677f,ORR,0.465366
uuid-75aad2d34ff64214a05b7e86823f677f,Median overall survival,0.346516
uuid-75aad2d34ff64214a05b7e86823f677f,Median OS,0.33538
uuid-75aad2d34ff64214a05b7e86823f677f,ASCO 2015,0.336983
uuid-75aad2d34ff64214a05b7e86823f677f,small cell lung cancer,0.336892
uuid-75aad2d34ff64214a05b7e86823f677f,SCLC,0.344367
uuid-75aad2d34ff64214a05b7e86823f677f,Antonia SJ,0.55269
uuid-75aad2d34ff64214a05b7e86823f677f,Median duration of response,0.649605
uuid-5aa653b09629460dbf85cc43a1daaea2,search of published literature,0.394524
uuid-5aa653b09629460dbf85cc43a1daaea2,Additionally,0.413583
uuid-5aa653b09629460dbf85cc43a1daaea2,ongoing,0.322117
uuid-5aa653b09629460dbf85cc43a1daaea2,PubMed and EMBASE,0.391671
uuid-5aa653b09629460dbf85cc43a1daaea2,detailed search of www.clinicaltrials.gov,0.375936
uuid-5aa653b09629460dbf85cc43a1daaea2,efficacy and safety of nivolumab,0.370699
uuid-5aa653b09629460dbf85cc43a1daaea2,not identify any planned,0.34283
uuid-5aa653b09629460dbf85cc43a1daaea2,Weber JS,0.319229
uuid-5aa653b09629460dbf85cc43a1daaea2,not identify any citations relevant to your request,0.447813
